Latest date_only,Latest Close,Latest Volume,Latest Close_ema_12,Latest Close_ema_26,Latest macd,Latest macd_ema_9,Latest created_on,Close_change_1d,Volume_change_1d,macd_change_1d,macd_ema_9_change_1d,Close_change_5d,Volume_change_5d,macd_change_5d,macd_ema_9_change_5d,Close_change_1m,Volume_change_1m,macd_change_1m,macd_ema_9_change_1m,Close_change_3m,Volume_change_3m,macd_change_3m,macd_ema_9_change_3m,Close_change_6m,Volume_change_6m,macd_change_6m,macd_ema_9_change_6m,Close_change_1y,Volume_change_1y,macd_change_1y,macd_ema_9_change_1y,symbol
2023-07-12,417.79998779296875,318337,390.8110295826275,374.994303052619,15.81672653000851,12.367080883293594,2023-07-13 13:35:32.956553,2.14,104.73,1.4826285317431598,0.86241141167873,1.52,-59.51,5.622955801998785,3.4093917057483356,12.03,833.29,-2.693703282209981,-4.254183226389417,42.18,875.57,16.07767629938604,13.96785990335363,32.42,986.07,17.47335555199055,14.80052677377899,42.5,78.59,22.935512311269918,20.456861456772636,5PAISA.NS
2023-07-12,298.79998779296875,171105,288.94933613045856,285.8252159105779,3.1241202198806377,3.888840678250614,2023-07-13 13:35:33.234671,0.69,-68.69,0.7530458244106057,-0.19118011459249384,8.24,63.89,-0.8080487734492863,-2.9550079835344167,6.16,-72.02,-3.2297612519928407,-3.975065069943682,39.33,2005.13,6.414269812559212,7.6574707526647625,61.47,89.02,12.267163543100764,10.666402230174446,36.81,-90.01,3.1241202198806377,3.888840678250614,AHL.NS
2023-07-12,78.05000305175781,22609,76.32860467159666,74.1702247513503,2.158379920246361,2.142007767754012,2023-07-13 13:35:33.610180,2.56,-48.22,0.0025992596330723927,0.004093038123087478,-0.13,-44.17,-0.41534706310861225,0.3189128705139219,14.02,45.83,1.5105358002620335,1.2886451660919516,16.58,169.7,2.294786033556811,3.068674370030653,9.93,-0.86,3.4104428395406075,3.8452032357440675,-11.0,686.95,3.882346922606274,4.135197676997519,ALMONDZ.NS
2023-07-12,1747.550048828125,292400,1708.5539487495532,1617.8700003108618,90.68394843869146,96.9866977261174,2023-07-13 13:35:34.054746,0.41,3.6,-3.2842038670951297,-1.5756873218564778,-2.82,-41.46,-20.38345072870402,0.23331657312793652,17.35,-10.37,29.006736042853618,54.9476197915788,42.59,-33.6,65.90633265350971,86.34140036492039,38.52,-5.26,142.8712337110037,150.19926299531727,35.87,-44.02,108.0884528322481,136.5566268336385,ANGELONE.NS
2023-07-12,39.04999923706055,37708,38.852583612585576,38.61335872640789,0.23922488617768778,0.2402124527568404,2023-07-13 13:35:34.395086,-0.64,-7.83,0.0009625090523215363,-0.0002468916447881664,0.13,39.48,-0.05348203740072677,-0.005470849941253381,-0.64,-13.85,0.21126345537710733,0.8097820017793309,-7.24,-85.98,1.3822169008801168,2.4539866795086387,-41.41,-90.91,0.4306850638403077,0.972742315815156,-51.7,-30.82,0.8619530495352663,1.2042685091729322,ARIHANTCAP.NS
2023-07-12,62.650001525878906,992,62.84441065394434,63.01608498443602,-0.17167433049168324,0.002781729083554625,2023-07-13 13:35:34.801104,0.56,-42.79,-0.006060437509148642,-0.04361401489380947,-0.87,-43.48,-0.08772472609579296,-0.24380521257588336,-2.26,-82.57,-1.2857767542027645,-0.8270408843711881,7.0,-70.6,1.3271058439853576,1.6710546072939676,-10.56,-61.58,0.06436324054942588,0.4223458703293893,-8.14,-97.93,0.05863965645517055,1.0562801784647367,AUSOMENT.NS
2023-07-12,79.25,24966,78.57172937371273,75.1482127513732,3.423516622339534,3.330228324867641,2023-07-13 13:35:35.078422,-0.25,-16.62,-0.20482104783791044,0.023322074367972956,-1.74,-77.8,-0.4583375655009263,0.7610161702481149,17.49,-41.26,2.908878115840224,2.7266305376794078,22.96,396.14,3.6154376920919375,4.1396428777877485,9.69,186.44,3.5163693350258853,3.3352043543923857,7.9,-54.9,3.423516622339534,3.330228324867641,AVONMORE.NS
2023-07-12,66.19999694824219,607915,60.858145860770406,58.24553524130011,2.6126106194702956,1.9959825079890399,2023-07-13 13:35:35.402733,3.12,-32.02,0.334888715712232,0.15415702787031416,11.17,336.18,0.9176947404138076,0.49687031824686523,16.55,262.59,1.2781543065084122,1.3079328249918212,37.2,1361.3,4.39030239030329,4.013201158934919,9.6,1938.2,2.889015915609022,2.326842701224353,19.28,1752.04,3.1426377594075845,3.094337959318576,BIRLAMONEY.NS
2023-07-12,18.700000762939453,24598,18.91733648905412,19.149728672908623,-0.232392183854504,-0.27779540756066173,2023-07-13 13:35:35.766653,-0.53,-66.96,-0.0035373537687704015,0.01135080592653942,-1.06,-90.62,0.020921908043742832,0.09338188284892546,-2.35,-99.11,0.5307684378686695,0.5816106013049338,-19.74,-70.41,0.15157453459819337,0.2766816797144442,-43.33,-93.11,-3.509860897174992,-2.289810000187348,6.55,29.59,0.4275085193037853,0.5706951115186225,BLBLIMITED.NS
2023-07-12,1216.0,1133320,1156.6164233652316,1107.3937480260363,49.22267533919535,37.45410337245276,2023-07-13 13:35:36.121921,1.33,192.64,2.1085137756772383,2.9421429916856496,1.63,-27.98,14.603955073890802,16.814210164296572,16.44,276.69,34.90286132235099,25.295137831371413,21.72,223.03,56.29766267463742,54.27424729683599,9.92,397.79,72.3093448508148,60.63563607001754,9.23,100.98,58.33695463898903,52.53302167589264,CDSL.NS
2023-07-12,343.04998779296875,808533,351.6365880780243,358.21878242671926,-6.582194348694941,-2.2318765251314066,2023-07-13 13:35:36.424276,0.34,63.83,-0.3476964811282528,-1.0875794558908836,0.38,-32.41,-4.535654443723729,-6.909262253888593,-10.63,9.55,-20.104856449813212,-15.907732755602458,16.23,78.05,-13.62696547667906,-7.093035975660646,36.29,3161.92,-4.4874297379310235,1.009302652483401,72.34,632.67,-13.627528928353684,-9.133431271391476,CHOICEIN.NS
2023-07-12,134.39999389648438,5583,138.82377137038074,137.92896455021395,0.8948068201667922,2.6576630675994677,2023-07-13 13:35:36.792222,-0.99,37.11,-0.5220055247737037,-0.4407140618581691,-4.68,-48.71,-2.2643291519880506,-1.9715894238183482,-3.79,-83.57,-4.98574229279177,-3.081715870232965,27.82,510.16,3.8049353691818766,6.55153815239257,-0.67,34.21,-0.4101258648780117,2.0275350800968663,9.49,104.88,3.110362155465907,5.745473292062295,CONSOFINVT.NS
2023-07-12,23.399999618530273,7860,24.081570575686428,24.31754409678704,-0.2359735211006111,-0.052362200923783825,2023-07-13 13:35:37.176306,0.0,64.4,-0.05051843394966582,-0.045902830044206824,-3.51,307.25,-0.2585645039340747,-0.2073569314446615,-2.7,-80.27,-0.6372668929982765,-0.21595979725326056,0.43,288.92,0.4731021044971655,0.6935556488365812,0.65,533.87,-0.06036284968034167,0.11805622876389171,11.96,253.74,0.09686870488487642,0.44981789424151386,DBSTOCKBRO.NS
2023-07-12,371.8999938964844,2278,372.4495634911965,365.34316447115197,7.106399020044535,10.927330950543828,2023-07-13 13:35:37.513289,1.63,27.33,-0.6244680985197419,-0.9552329826248229,-2.85,-37.07,-7.033769272723134,-3.906755225083609,10.97,107.28,6.7771548020630235,12.587918592428636,12.71,74.83,2.521988433421825,10.944618407500785,-6.87,63.65,12.444297068432036,17.343081762225154,-7.43,568.04,18.28426401874475,25.82791670019957,DELPHIFX.NS
2023-07-12,31.100000381469727,1466783,32.27965270766416,33.09284518140657,-0.8131924737424043,-0.6682624902382082,2023-07-13 13:35:37.878322,-0.64,1.47,-0.055054657131314855,-0.03623249587604915,-4.16,-47.94,-0.23515583663383666,-0.11847939536252727,-7.99,1.73,-0.23334979601130357,-0.20539298674472894,-22.54,-85.01,-2.3254415604742107,-0.3850565497286084,-19.64,34.51,0.9135334976115601,1.1986323582760945,-5.33,-32.47,1.9420077819669856,2.7733898479636117,DHANI.NS
2023-07-12,729.9000244140625,10878,714.067076881393,705.2300114926386,8.837065388754354,9.02060243448761,2023-07-13 13:35:38.244501,3.58,517.02,0.9051166994987625,-0.045884261433313256,-0.27,80.1,-2.3678670394598385,0.34374757069631556,5.37,2190.11,1.2347412225082053,-1.5621545367535372,18.13,3353.33,10.207136379530425,15.851627933042828,9.14,171.27,20.772175685251682,19.919155709623126,27.95,604.99,19.262325816996622,21.414165044618315,DHUNINV.NS
2023-07-12,44.400001525878906,64861,45.01945967267936,45.66713857208194,-0.6476788994025782,-0.4410988327509686,2023-07-13 13:35:38.579386,0.34,-38.77,-0.01125779026747864,-0.05164501666290244,1.02,-63.47,-0.2588528777913268,-0.33764063814587986,-4.62,-85.68,0.18349449842013144,0.5548927771473868,-4.82,6.87,0.6335096422502389,1.7189011622075177,-30.41,-19.71,0.40229726712576763,0.6725629875467409,-33.63,-62.13,1.3082963737875275,2.153233286264859,DOLATALGO.NS
2023-07-12,273.1000061035156,41584,272.1140824005903,261.9187204334161,10.195361967174165,9.64660300159796,2023-07-13 13:35:38.988275,0.37,3.51,-0.7152439985306387,0.13718974139405304,-4.18,-41.69,-1.1964741262660823,3.235649322283802,14.46,198.31,9.958165940572655,8.623048267823833,17.46,352.79,10.601338677388497,11.62451713159357,15.72,114.73,14.460878858831961,13.609333220990784,43.49,187.54,14.567558333565529,14.788707767825258,DVL.NS
2023-07-12,49.5,856116,49.850615197370104,51.19032091920962,-1.3397057218395148,-1.6698172856194078,2023-07-13 13:35:39.359941,0.71,-35.06,0.0714774558331186,0.08252789094497315,0.81,-56.93,0.4222301989170276,0.475530054120366,0.92,-50.34,3.250510424296216,1.1992778282416365,-11.44,-20.85,0.46197683540485457,0.8145227421848173,-22.18,-5.05,-1.061103568400597,-1.4856755797396342,-7.26,-20.54,-1.1890701182134364,-1.1600696617832238,EDELWEISS.NS
2023-07-12,77.05000305175781,55889,74.87429387735637,74.37678793194145,0.49750594541491466,0.3456926544537169,2023-07-13 13:35:39.829907,1.72,224.99,0.1817262766694938,0.037953322740299444,3.91,320.22,0.2570716461394227,-0.02880155402675133,3.56,-54.06,0.19603230152652884,-0.058087516878768564,16.3,219.88,0.8586016594070003,1.3101963802834264,0.98,339.34,0.44861044019768315,0.35888647404897916,15.08,86.88,4.03004428577583,5.225345279553804,EMKAY.NS
2023-07-12,47.0,198724,46.43011622677833,44.93837442492147,1.4917418018568611,1.461348871826254,2023-07-13 13:35:40.211573,-0.74,-34.95,-0.061314814511433724,0.007598232507652014,-1.57,-22.06,-0.21215420656218953,0.24953202423228316,12.47,54.26,1.1364990354455813,1.274057461654222,19.17,-34.25,2.0308049683009486,2.250939264293997,6.15,79.04,1.465877504873589,1.460691691317911,-2.63,92.34,0.7489352238818014,1.1768159286117967,GEOJITFSL.NS
2023-07-12,49.45000076293945,146826,47.48457195092247,47.60509592630344,-0.12052397538096926,-0.2436523940180101,2023-07-13 13:35:40.591213,6.57,1004.7,0.20975830616311697,0.03078210465926018,5.66,1396.24,0.19114808180815857,-0.005021974919491273,0.51,524.63,-0.1309063895577438,-0.09376364809543292,4.88,6748.23,0.19514394729666407,0.06929006198216897,-7.31,5832.36,-0.011439576630259296,0.1377570324324403,21.66,2911.82,0.7644044038193698,1.2837970830682912,HBSL.NS
2023-07-12,123.55000305175781,4440548,126.01150129752602,130.76269077075645,-4.751189473230426,-5.339429994639314,2023-07-13 13:35:40.980735,-0.28,-13.18,0.12946988192567233,0.1470601303522212,-1.94,-46.41,0.824054361413431,0.8077544834491253,-0.04,-87.8,1.079984313525074,-3.2135476463343333,-20.78,-61.74,-5.415110478043829,-4.653808496350033,-12.62,48.64,-3.650482485562634,-4.051125088746808,-23.74,-47.16,1.10875808976283,1.4393627812159853,IEX.NS
2023-07-12,63.0,375168,62.04807658934785,61.930178570066154,0.11789801928169652,0.24202001153709618,2023-07-13 13:35:41.343583,0.0,-48.56,0.08749126936023544,-0.031030498063849887,1.94,-46.08,0.046658268464831565,-0.41269115313881444,-7.42,-37.57,-2.248880583310985,-1.1501322936236353,16.88,328.79,1.1769307252437926,1.8713057861565194,2.55,94.35,0.940520745394565,1.1198619534446093,-7.66,360.53,1.4226396909754158,2.193090587512848,IIFLSEC.NS
2023-07-12,27.549999237060547,263921,27.102399425379947,26.550532446889086,0.5518669784908603,0.379849608303732,2023-07-13 13:35:41.694541,0.55,318.9,0.0014244407282113514,0.04300434254678209,-1.08,10.55,0.16272992339015602,0.3281690051752747,7.62,184.11,0.6859681434212739,0.49207213494623286,9.33,39.69,0.6186136882518163,0.9555799387077222,-11.27,107.26,-0.0906352268988293,-0.7650055243186773,33.41,184.49,1.2200103842306227,1.4121957547384665,INDBANK.NS
2023-07-12,251.1999969482422,736,252.73654070256305,258.408500396271,-5.671959693707947,-4.428446950827563,2023-07-13 13:35:42.057309,0.66,-64.13,0.2973086841476231,-0.31087818572009684,-0.71,-40.69,-1.1133374591275924,-2.5580099239360257,0.68,-91.98,-0.8095024393057315,0.14329072471528903,-5.56,89.2,11.881918199509272,17.88539091400116,-18.52,-6.36,-7.495182169046018,-11.434836886339287,32.9,-90.96,15.81795918054928,23.895246132975572,INDOTHAI.NS
2023-07-12,1.899999976158142,1868946,1.9750422427466796,1.9769256948739031,-0.0018834521272235172,0.01340947967633682,2023-07-13 13:35:42.531563,-2.56,-36.94,-0.007489990973382099,-0.003823232950890083,-5.0,-14.81,-0.0208315518913873,-0.012919574201843248,-2.56,94.51,-0.012246952478814688,0.007435839668806653,-2.56,-13.19,0.04570485942155034,0.10234111199567208,-26.92,77.0,0.031077884456052196,0.05262624848713286,-29.63,-58.36,0.04497486975851972,0.0819630794744575,INVENTURE.NS
2023-07-12,610.0999755859375,557866,595.1286997614053,567.5341579193496,27.59454184205572,26.491504571708045,2023-07-13 13:35:42.927628,0.17,-9.8,-0.6832152634120803,0.2757593175869175,0.35,-11.5,-1.808881740468678,4.0621888992007555,17.91,374.84,14.553461609797239,14.354186813611634,31.73,610.63,31.033130201157007,34.87326509630899,22.13,482.7,33.80044847592649,33.37123936736487,44.36,43.19,35.31396737413456,37.39049087193012,ISEC.NS
2023-07-12,73.94999694824219,728164,73.60354303294076,72.4756050990438,1.127937933896959,1.3340956019310308,2023-07-13 13:35:43.310309,-0.34,3.77,-0.0549597269719726,-0.05153941700851794,-0.27,-39.31,-0.25626756043111243,-0.2618959790614426,1.51,-55.89,-1.4913523897603085,-1.0806659845155742,20.24,157.29,1.6299479270078905,2.288532314393925,5.59,-27.45,2.318897901575525,2.1157924407316546,20.43,160.51,0.6905486130398941,1.7084405289182003,JMFINANCIL.NS
2023-07-12,92.0999984741211,11008,94.75552572248246,95.07343640749113,-0.3179106850086697,-0.11419659693160779,2023-07-13 13:35:43.708648,-3.31,277.24,-0.2449481013961048,-0.05092852201926548,-3.76,1252.33,-0.32042419433578573,-0.057820548228364486,-1.76,306.95,-0.06811876789539895,-0.16564405021865874,-4.41,-48.54,-0.12354790955718897,1.7634057807496923,-10.71,154.46,-0.47105813466255597,0.05050979505042989,-13.84,-71.96,-3.3918990782139105,-1.3714377289820125,KEYFINSERV.NS
2023-07-12,28.0,15651,29.419439285226964,30.64236300010874,-1.2229237148817766,-1.1709240230080722,2023-07-13 13:35:44.070041,-3.28,-58.77,-0.04669083003256347,-0.012999922968426336,-5.41,128.78,0.06278550380782377,-0.08621125016535491,-12.36,-29.47,-1.8434651876282508,-2.804819698304736,3.7,-92.02,-0.16887970861750645,0.22867740853010377,-20.0,348.84,-1.2040488536079472,-0.9746173858326066,-11.81,315.15,-1.616390139969301,-2.032734894794319,KHANDSE.NS
2023-07-12,58.79999923706055,101,60.72479029648251,61.78838712829691,-1.063596831814401,0.433880136057564,2023-07-13 13:35:44.494805,5.0,-3.81,-0.1108909795050792,-0.3743692419679912,-1.59,-61.45,-2.2060200011560127,-2.0399114821380646,-4.23,-89.98,-3.008278276011815,-1.6956537771799363,7.2,-24.63,1.0864293581679973,4.1839958859624495,-15.03,-94.75,16.430029599779864,17.20167596340943,77.64,405.0,-0.6281811111291802,0.7444890225209477,MASKINVEST.NS
2023-07-12,282.75,133261,269.0365312416379,252.76600946322196,16.27052177841591,13.814279816948602,2023-07-13 13:35:44.788273,0.46,-24.49,0.09463871312360084,0.6140604903668283,1.43,-65.04,3.2906663576447386,4.1795116058583925,23.96,-44.42,12.799405177419715,12.911084177697136,22.99,-38.98,23.039929004714963,24.030182835265165,-16.38,142.45,24.219740933907417,21.990421174375104,11.64,788.35,25.78415556384158,24.91690272354566,MONARCH.NS
2023-07-12,741.6500244140625,86938,722.7084352181099,700.0100255829929,22.69840963511706,20.835696358644654,2023-07-13 13:35:45.181861,-0.05,5.51,0.11272540186951119,0.4656783191181013,0.4,-41.68,1.5056863583311042,3.2121174704421236,12.39,80.91,10.588019993666194,11.385944508509304,15.98,88.98,19.668732079838037,29.17756323876253,5.41,-25.68,15.702885832402103,15.461701675316927,-3.06,436.39,26.964861398641688,32.10468965703407,MOTILALOFS.NS
2023-07-12,20.100000381469727,6416,20.916161109895427,21.011517986075596,-0.09535687618016908,0.005501745474510527,2023-07-13 13:35:45.527374,2.55,-73.84,-0.07547145134529387,-0.025214655413669903,-10.27,-51.96,-0.2949524333311295,0.08956396431038212,-8.22,-92.88,0.2060668791522957,0.20376398119016928,-5.85,-82.62,-1.370720474860743,-1.50642684585674,17.54,17.92,-0.7232531128763071,-0.7681863630727387,82.73,882.54,-0.05792235501096954,0.05130735597124311,NAGREEKCAP.NS
2023-07-12,303.29998779296875,19560,292.8985066844573,290.6788615225835,2.2196451618738138,3.1327923699487914,2023-07-13 13:35:45.922570,6.83,285.34,0.8814882817348462,-0.22828680201874407,3.39,423.84,-1.9682535749042813,-1.7273715297346413,10.9,470.43,3.6203602405981314,3.756369295659446,15.1,59.06,2.446704087679109,5.258568789727158,-0.66,102.72,5.6997883603652895,6.310773653748505,-28.44,-17.53,0.8790541907499119,9.754820892403757,NAHARCAP.NS
2023-07-12,1471.699951171875,1037,1482.6263594455572,1484.3176680734437,-1.6913086278864284,-2.7659912394038626,2023-07-13 13:35:46.338398,-1.8,190.48,-0.9772023339985481,0.2686706528793579,-1.89,1212.66,0.4654506188740015,1.5214663315593615,-1.65,1425.0,-1.4126822187074595,-2.286238965860414,-0.63,-89.77,26.28778139750375,29.200400498264827,-13.37,5357.89,4.833954339715092,11.6223043823347,-22.38,1520.31,50.80473093089586,56.66615884176638,NBIFIN.NS
2023-07-12,1712.0,186,1743.2570932515478,1743.5309093450792,-0.27381609353142267,5.161375259582737,2023-07-13 13:35:46.722183,-2.17,376.92,-3.1606351163113686,-1.35879783827854,-3.41,-9.71,-5.924967434372547,-5.601815504816795,-5.97,-4.62,-54.264827243873015,-67.43827576036408,23.15,-50.13,-4.527921755174702,12.613171650718783,22.5,97.87,10.714511156192657,19.263411767353332,43.18,-17.33,27.485364944735693,33.508824298084626,NDGL.NS
2023-07-12,12.199999809265137,16600,12.322361053425476,12.36905286842628,-0.04669181500080377,-0.05271373128595888,2023-07-13 13:35:47.074481,0.41,36.47,-0.008723254205351694,0.0015054790712887706,0.0,42.92,0.06387932440120991,0.03393206830310441,-3.17,-50.5,-0.1064515870219811,-0.01767801246829448,-9.96,-55.7,-0.2520448742503394,-0.11142687517921135,-17.01,24.79,-0.08153916761696856,-0.11182651715285166,-13.78,-2.87,-0.44723405659477145,0.039024925559230456,ONELIFECAP.NS
2023-07-12,64.75,109244,63.90804183364017,62.862371543265596,1.0456702903745736,0.7901506001371683,2023-07-13 13:35:47.479660,-0.61,-35.89,0.0020730264357524675,0.06387992255935127,3.93,-36.28,0.7714432089357359,0.35513194279390403,4.35,-38.67,-0.06511130579780655,-0.0823083220882399,9.65,12.29,1.4238209414613294,1.4982362008428827,1.25,-36.12,1.0230106887905634,0.6706410586425877,10.75,-1.81,1.332724549304956,1.3281579410519664,PNBGILTS.NS
2023-07-12,133.0,120696,129.2522905358795,126.08448559458316,3.167804941296339,2.9428398747865803,2023-07-13 13:35:47.883586,0.42,72.76,0.12816056831582046,0.05624126662744011,2.94,-34.32,0.6810295431990312,-0.036476675379650825,4.68,-26.39,0.05591660964273615,1.028176292842763,18.84,73.13,0.40521507848716,1.1653043870723487,31.28,59.32,2.743527601690758,2.9332497235555937,32.67,124.08,3.0707919164155726,3.5384029394813563,PRIMESECU.NS
2023-07-12,174.6999969482422,485027,174.36113937787954,172.31622307049633,2.044916307383204,2.33984796250572,2023-07-13 13:35:48.256364,-0.06,52.68,-0.12909144288099128,-0.07373291378062907,-0.63,-43.63,-0.7839029596121918,-0.16155346453140051,7.41,83.29,1.3966795144160642,0.4870541525975929,16.86,59.4,3.3790842561325007,4.474076704301372,-1.08,4.34,1.3108357739761516,2.632435188329446,40.77,72.33,2.63209682975706,3.428637179839276,RELIGARE.NS
2023-07-12,14.25,356963,15.574338064937184,16.19104109229538,-0.616703027358195,-0.4600935434226067,2023-07-13 13:35:48.630518,-5.0,428.61,-0.08550545169586066,-0.03915237098389707,-10.66,219.19,-0.20648761655292347,-0.14304208952657038,-19.49,272.62,-0.7019421522270903,-0.5710514166546732,-18.34,-76.5,-1.856275481795418,-1.4361404190913318,14.0,105.68,-0.330989777382074,-0.13410234847750735,59.22,3169.79,-0.2594721663643824,-0.11123411471532874,SCAPDVR.NS
2023-07-12,1245.8499755859375,103532,1264.8261620087776,1270.1248939071672,-5.298731898389633,1.8244484956115212,2023-07-13 13:35:49.008430,-0.08,139.08,-1.5082222475450635,-1.7807950985002885,-3.55,36.65,-11.888208818533485,-8.595969570080646,-4.5,33.55,-29.411077133946037,-24.684154772810107,7.03,200.8,-14.17015945383605,13.012579504564847,3.86,95.42,13.499224868264264,17.10892197544143,6.65,715.53,4.431036638701698,25.075155592498,SHAREINDIA.NS
2023-07-12,73.5,36916,74.1665168848118,74.28182876185328,-0.11531187704147783,0.15616590629705934,2023-07-13 13:35:49.368266,0.2,94.81,-0.0586385871993258,-0.06786944583463428,-1.34,16.92,-0.4443821748114658,-0.28182504923449336,0.49,-16.27,-0.12973927740043223,0.20618187634472243,3.62,129.48,0.8410673768288746,1.090592117865323,-4.22,2.23,0.2777781886444757,0.6569665839567842,-16.23,-82.69,-1.0561766958744414,-1.0410009160953237,SMCGLOBAL.NS
