,title,source,link,date
1,South Indian Bank appoints VJ Kurian as its new chairman,Adda247,news.google.com/articles/CBMiXGh0dHBzOi8vY3VycmVudGFmZmFpcnMuYWRkYTI0Ny5jb20vc291dGgtaW5kaWFuLWJhbmstYXBwb2ludHMtdmota3VyaWFuLWFzLWl0cy1uZXctY2hhaXJtYW4v0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-13
0,South Indian Bank appoints VJ Kurian as its new chairman,BusinessLine,news.google.com/articles/CBMigwFodHRwczovL3d3dy50aGVoaW5kdWJ1c2luZXNzbGluZS5jb20vbW9uZXktYW5kLWJhbmtpbmcvc291dGgtaW5kaWFuLWJhbmstYXBwb2ludHMtdmota3VyaWFuLWFzLWl0cy1uZXctY2hhaXJtYW4vYXJ0aWNsZTY3NDEwOTA1LmVjZdIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-12
9,"""Matters Shouldn't Be Prioritised On Political Exigencies"": Centre ...",Live Law - Indian Legal News,news.google.com/articles/CBMipgFodHRwczovL3d3dy5saXZlbGF3LmluL3RvcC1zdG9yaWVzL21hdHRlcnMtc2hvdWxkbnQtYmUtcHJpb3JpdGlzZWQtb24tcG9saXRpY2FsLWV4aWdlbmNpZXMtY2VudHJlLW9wcG9zZXMtcHJpb3JpdHktaGVhcmluZy1vZi1tb25leS1iaWxsLWlzc3VlLWluLXN1cHJlbWUtY291cnQtMjM5OTU10gGqAWh0dHBzOi8vd3d3LmxpdmVsYXcuaW4vYW1wL3RvcC1zdG9yaWVzL21hdHRlcnMtc2hvdWxkbnQtYmUtcHJpb3JpdGlzZWQtb24tcG9saXRpY2FsLWV4aWdlbmNpZXMtY2VudHJlLW9wcG9zZXMtcHJpb3JpdHktaGVhcmluZy1vZi1tb25leS1iaWxsLWlzc3VlLWluLXN1cHJlbWUtY291cnQtMjM5OTU1?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-12
14,Indian banks assess carbon risk of loan book amid investor ...,Marketscreener.com,news.google.com/articles/CBMipwFodHRwczovL3d3dy5tYXJrZXRzY3JlZW5lci5jb20vcXVvdGUvc3RvY2svQkFOSy1PRi1JTkRJQS1MSU1JVEVELTk3NDMwODEvbmV3cy9JbmRpYW4tYmFua3MtYXNzZXNzLWNhcmJvbi1yaXNrLW9mLWxvYW4tYm9vay1hbWlkLWludmVzdG9yLWNlbmJhbmstcHVzaC1zb3VyY2VzLTQ1MDQ1MjQzL9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-12
12,"Share Market Highlights 12 October 2023: Sensex falls marginally; Nifty below 19,800; Infosys, Tech Mahindra among major losers",BusinessLine,news.google.com/articles/CBMiaGh0dHBzOi8vd3d3LnRoZWhpbmR1YnVzaW5lc3NsaW5lLmNvbS9tYXJrZXRzL3NoYXJlLW1hcmtldC1oaWdobGlnaHRzLTEyLW9jdG9iZXItMjAyMy9hcnRpY2xlNjc0MDkzMTMuZWNl0gFtaHR0cHM6Ly93d3cudGhlaGluZHVidXNpbmVzc2xpbmUuY29tL21hcmtldHMvc2hhcmUtbWFya2V0LWhpZ2hsaWdodHMtMTItb2N0b2Jlci0yMDIzL2FydGljbGU2NzQwOTMxMy5lY2UvYW1wLw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-12
4,The South Indian Bank Limited Announces Executive Changes,Marketscreener.com,news.google.com/articles/CBMilQFodHRwczovL3d3dy5tYXJrZXRzY3JlZW5lci5jb20vcXVvdGUvc3RvY2svVEhFLVNPVVRILUlORElBTi1CQU5LLUxJTS05MDU5MDUwL25ld3MvVGhlLVNvdXRoLUluZGlhbi1CYW5rLUxpbWl0ZWQtQW5ub3VuY2VzLUV4ZWN1dGl2ZS1DaGFuZ2VzLTQ1MDQyNTY1L9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-11
16,The South Indian Bank Limited annonce des changements au ...,Zonebourse.com,news.google.com/articles/CBMirQFodHRwczovL3d3dy56b25lYm91cnNlLmNvbS9jb3Vycy9hY3Rpb24vVEhFLVNPVVRILUlORElBTi1CQU5LLUxJTS05MDU5MDUwL2FjdHVhbGl0ZS9UaGUtU291dGgtSW5kaWFuLUJhbmstTGltaXRlZC1hbm5vbmNlLWRlcy1jaGFuZ2VtZW50cy1hdS1uaXZlYXUtZGUtbGEtZGlyZWN0aW9uLTQ1MDQyNTY1L9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-11
25,"Kotak Mahindra Bank to focus on SME, mid-market lending",The Hindu,news.google.com/articles/CBMibGh0dHBzOi8vd3d3LnRoZWhpbmR1LmNvbS9idXNpbmVzcy9rb3Rhay1tYWhpbmRyYS1iYW5rLXRvLWZvY3VzLW9uLXNtZS1taWQtbWFya2V0LWxlbmRpbmcvYXJ0aWNsZTY3NDA3Nzk1LmVjZdIBcWh0dHBzOi8vd3d3LnRoZWhpbmR1LmNvbS9idXNpbmVzcy9rb3Rhay1tYWhpbmRyYS1iYW5rLXRvLWZvY3VzLW9uLXNtZS1taWQtbWFya2V0LWxlbmRpbmcvYXJ0aWNsZTY3NDA3Nzk1LmVjZS9hbXAv?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-11
83,"VBJ plans rapid expansion into TN, AP & US markets with 12 stores",The New Indian Express,news.google.com/articles/CBMigQFodHRwczovL3d3dy5uZXdpbmRpYW5leHByZXNzLmNvbS9idXNpbmVzcy8yMDIzL29jdC8xMS92YmotcGxhbnMtcmFwaWQtZXhwYW5zaW9uLWludG8tdG4tYXAtdXMtbWFya2V0cy13aXRoLTEyLXN0b3Jlcy0yNjIyOTE1Lmh0bWzSAYABaHR0cHM6Ly93d3cubmV3aW5kaWFuZXhwcmVzcy5jb20vYnVzaW5lc3MvMjAyMy9vY3QvMTEvdmJqLXBsYW5zLXJhcGlkLWV4cGFuc2lvbi1pbnRvLXRuLWFwLXVzLW1hcmtldHMtd2l0aC0xMi1zdG9yZXMtMjYyMjkxNS5hbXA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-11
2,"Azmat Habibulla, CMO, South Indian Bank for joining us as our illustrious speaker!",Exchange4Media,news.google.com/articles/CBMif2h0dHBzOi8vd3d3LmV4Y2hhbmdlNG1lZGlhLmNvbS92aWRlb3MvYXptYXQtaGFiaWJ1bGxhLWNtby1zb3V0aC1pbmRpYW4tYmFuay1mb3Itam9pbmluZy11cy1hcy1vdXItaWxsdXN0cmlvdXMtc3BlYWtlci00MzAyLmh0bWzSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-10
