,title,source,link,date
0,"Tata Teleservices Maharashtra share price Today Live Updates : Tata Teleservices Maharashtra closed today at ₹88.49, up 3.17% from yesterday's ₹85.77 | Mint",Mint,news.google.com/articles/CBMigQFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy90YXRhLXRlbGVzZXJ2aWNlcy1tYWhhcmFzaHRyYS1zaGFyZS1wcmljZS1saXZlLWJsb2ctZm9yLTIzLW5vdi0yMDIzLTExNzAwNzA3MDY5ODA0Lmh0bWzSAYUBaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9saXZlLWJsb2cvdGF0YS10ZWxlc2VydmljZXMtbWFoYXJhc2h0cmEtc2hhcmUtcHJpY2UtbGl2ZS1ibG9nLWZvci0yMy1ub3YtMjAyMy9hbXAtMTE3MDA3MDcwNjk4MDQuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-23
1,"Tata Teleservices Maharashtra share price Today Live Updates : Tata Teleservices Maharashtra closed today at ₹88.9, down -1.18% from yesterday's ₹89.96 | Mint",Mint,news.google.com/articles/CBMigQFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy90YXRhLXRlbGVzZXJ2aWNlcy1tYWhhcmFzaHRyYS1zaGFyZS1wcmljZS1saXZlLWJsb2ctZm9yLTE3LW5vdi0yMDIzLTExNzAwMTg5NzI2NDg0Lmh0bWzSAYUBaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9saXZlLWJsb2cvdGF0YS10ZWxlc2VydmljZXMtbWFoYXJhc2h0cmEtc2hhcmUtcHJpY2UtbGl2ZS1ibG9nLWZvci0xNy1ub3YtMjAyMy9hbXAtMTE3MDAxODk3MjY0ODQuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-17
