,title,source,link,date
11,Meet Yohan Poonawalla: The chairman of Intervalve Poonawalla and son of business magnate Zavaray Poonawalla; know about his career and more,The Financial Express,news.google.com/articles/CBMiwQFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9saWZlc3R5bGUvbWVldC15b2hhbi1wb29uYXdhbGxhLXRoZS1jaGFpcm1hbi1vZi10aGUtaW50ZXJ2YWx2ZS1wb29uYXdhbGxhLWFuZC1zb24tb2YtYnVzaW5lc3MtbWFnbmF0ZS16YXZhcmF5LXBvb25hd2FsbGEta25vdy1hYm91dC1oaXMtY2FyZWVyLWFuZC1tb3JlLzMyNTY2Mjkv0gHGAWh0dHBzOi8vd3d3LmZpbmFuY2lhbGV4cHJlc3MuY29tL2xpZmVzdHlsZS9tZWV0LXlvaGFuLXBvb25hd2FsbGEtdGhlLWNoYWlybWFuLW9mLXRoZS1pbnRlcnZhbHZlLXBvb25hd2FsbGEtYW5kLXNvbi1vZi1idXNpbmVzcy1tYWduYXRlLXphdmFyYXktcG9vbmF3YWxsYS1rbm93LWFib3V0LWhpcy1jYXJlZXItYW5kLW1vcmUvMzI1NjYyOS9saXRlLw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-29
