,title,source,link,date
0,"NR Agarwal Industries share price Today Live Updates : NR Agarwal Industries closed today at ₹354.2, up 2.46% from yesterday's ₹345.7 | Mint",Mint,news.google.com/articles/CBMieWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL25yLWFnYXJ3YWwtaW5kdXN0cmllcy1zaGFyZS1wcmljZS1saXZlLWJsb2ctZm9yLTI1LW9jdC0yMDIzLTExNjk4MjAxMTMxMzA3Lmh0bWzSAX1odHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9uci1hZ2Fyd2FsLWluZHVzdHJpZXMtc2hhcmUtcHJpY2UtbGl2ZS1ibG9nLWZvci0yNS1vY3QtMjAyMy9hbXAtMTE2OTgyMDExMzEzMDcuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-25
2,"Q2 results today: PNB Housing, Torrent Pharma, NDTV, others to announce earnings | Mint",Mint,news.google.com/articles/CBMikwFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL2NvbXBhbnktcmVzdWx0cy9xMi1yZXN1bHRzLXRvZGF5LXBuYi1ob3VzaW5nLXRvcnJlbnQtcGhhcm1hLW5kdHYtb3RoZXJzLXRvLWFubm91bmNlLWVhcm5pbmdzLTExNjk4MDMwNzM2Mjg5Lmh0bWzSAZcBaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL2NvbXBhbmllcy9jb21wYW55LXJlc3VsdHMvcTItcmVzdWx0cy10b2RheS1wbmItaG91c2luZy10b3JyZW50LXBoYXJtYS1uZHR2LW90aGVycy10by1hbm5vdW5jZS1lYXJuaW5ncy9hbXAtMTE2OTgwMzA3MzYyODkuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-23
3,"Market Highlights: Indices crash 1%; Sensex, Nifty close at 3-1/2-month low | Mint",Mint,news.google.com/articles/CBMinQFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9zZW5zZXgtdG9kYXktc2hhcmUtbWFya2V0LWxpdmUtdXBkYXRlcy1zZW5zZXgtbmlmdHktZXhwZWN0ZWQtdG8tZHJvcC1hdC1zdGFydC1naWZ0LW5pZnR5LWluLXJlZC0xMTY5ODAyMDkyNzU4OS5odG1s0gGhAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL3NlbnNleC10b2RheS1zaGFyZS1tYXJrZXQtbGl2ZS11cGRhdGVzLXNlbnNleC1uaWZ0eS1leHBlY3RlZC10by1kcm9wLWF0LXN0YXJ0LWdpZnQtbmlmdHktaW4tcmVkL2FtcC0xMTY5ODAyMDkyNzU4OS5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-23
1,"NR Agarwal Industries share price Today Live Updates : NR Agarwal Industries closed today at ₹360.45, down -2.54% from yesterday's ₹369.85 | Mint",Mint,news.google.com/articles/CBMieWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL25yLWFnYXJ3YWwtaW5kdXN0cmllcy1zaGFyZS1wcmljZS1saXZlLWJsb2ctZm9yLTIwLW9jdC0yMDIzLTExNjk3Nzc1MDA4OTczLmh0bWzSAX1odHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9uci1hZ2Fyd2FsLWluZHVzdHJpZXMtc2hhcmUtcHJpY2UtbGl2ZS1ibG9nLWZvci0yMC1vY3QtMjAyMy9hbXAtMTE2OTc3NzUwMDg5NzMuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-20
