,title,source,link,date
15,Current Affairs 17 October 2023,AffairsCloud.com,news.google.com/articles/CBMiOWh0dHBzOi8vYWZmYWlyc2Nsb3VkLmNvbS9jdXJyZW50LWFmZmFpcnMtMTctb2N0b2Jlci0yMDIzL9IBPWh0dHBzOi8vYWZmYWlyc2Nsb3VkLmNvbS9jdXJyZW50LWFmZmFpcnMtMTctb2N0b2Jlci0yMDIzLz9hbXA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-17
22,[Mission 2024] INSIGHTS DAILY CURRENT AFFAIRS + PIB ...,Insights IAS,news.google.com/articles/CBMic2h0dHBzOi8vd3d3Lmluc2lnaHRzb25pbmRpYS5jb20vMjAyMy8xMC8xNi9taXNzaW9uLTIwMjQtaW5zaWdodHMtZGFpbHktY3VycmVudC1hZmZhaXJzLXBpYi1zdW1tYXJ5LTE2LW9jdG9iZXItMjAyMy_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-16
21,ONGC to organise roadshow in Abu Dhabi to attract collaboration opportunities,PSU Watch,news.google.com/articles/CBMibmh0dHBzOi8vcHN1d2F0Y2guY29tL25ld3N1cGRhdGVzL29uZ2MtdG8tb3JnYW5pc2Utcm9hZHNob3ctaW4tYWJ1LWRoYWJpLXRvLWF0dHJhY3QtY29sbGFib3JhdGlvbi1vcHBvcnR1bml0aWVz0gF4aHR0cHM6Ly9wc3V3YXRjaC5jb20vYW1wL3N0b3J5L25ld3N1cGRhdGVzL29uZ2MtdG8tb3JnYW5pc2Utcm9hZHNob3ctaW4tYWJ1LWRoYWJpLXRvLWF0dHJhY3QtY29sbGFib3JhdGlvbi1vcHBvcnR1bml0aWVz?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-14
65,"Babus, mantris & buzz: In Thiruvananthapuram, it will be Sitharaman V/S Tharoor?",Free Press Journal,news.google.com/articles/CBMie2h0dHBzOi8vd3d3LmZyZWVwcmVzc2pvdXJuYWwuaW4vY29ycG9yYXRlLWdhbGxlcnkvYmFidXMtbWFudHJpcy1idXp6LWluLXRoaXJ1dmFuYW50aGFwdXJhbS1pdC13aWxsLWJlLXNpdGhhcmFtYW4tdnMtdGhhcm9vctIBf2h0dHBzOi8vd3d3LmZyZWVwcmVzc2pvdXJuYWwuaW4vYW1wL2NvcnBvcmF0ZS1nYWxsZXJ5L2JhYnVzLW1hbnRyaXMtYnV6ei1pbi10aGlydXZhbmFudGhhcHVyYW0taXQtd2lsbC1iZS1zaXRoYXJhbWFuLXZzLXRoYXJvb3I?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-14
6,"President of India's portfolio gains Rs 1403,51,39,810 from these ...",Dalal Street Investment Journal,news.google.com/articles/CBMirwFodHRwczovL3d3dy5kc2lqLmluL2RzaWphcnRpY2xlZGV0YWlsL3ByZXNpZGVudC1vZi1pbmRpYXMtcG9ydGZvbGlvLWdhaW5zLXJzLTE0MDM1MTM5ODEwLWZyb20tdGhlc2UtbXVsdGliYWdnZXItY2l2aWwtY29uc3RydWN0aW9uLXN0b2Nrcy1pbi1qdXN0LTEtZGF5LWRvLXlvdS1oYXZlLWFueS0zMzg4Ni0x0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-14
24,NBCC signs MoU with Visakhapatnam Port Authority,PSU Watch,news.google.com/articles/CBMiUWh0dHBzOi8vcHN1d2F0Y2guY29tL25ld3N1cGRhdGVzL25iY2Mtc2lnbnMtbW91LXdpdGgtdmlzYWtoYXBhdG5hbS1wb3J0LWF1dGhvcml0edIBW2h0dHBzOi8vcHN1d2F0Y2guY29tL2FtcC9zdG9yeS9uZXdzdXBkYXRlcy9uYmNjLXNpZ25zLW1vdS13aXRoLXZpc2FraGFwYXRuYW0tcG9ydC1hdXRob3JpdHk?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-14
23,"SAIL, RSP expands its product basket with cutting-edge ASTM Steel for penstock applications",PSU Watch,news.google.com/articles/CBMie2h0dHBzOi8vcHN1d2F0Y2guY29tL25ld3N1cGRhdGVzL3NhaWwtcnNwLWV4cGFuZHMtaXRzLXByb2R1Y3QtYmFza2V0LXdpdGgtY3V0dGluZy1lZGdlLWFzdG0tc3RlZWwtZm9yLXBlbnN0b2NrLWFwcGxpY2F0aW9uc9IBhQFodHRwczovL3BzdXdhdGNoLmNvbS9hbXAvc3RvcnkvbmV3c3VwZGF0ZXMvc2FpbC1yc3AtZXhwYW5kcy1pdHMtcHJvZHVjdC1iYXNrZXQtd2l0aC1jdXR0aW5nLWVkZ2UtYXN0bS1zdGVlbC1mb3ItcGVuc3RvY2stYXBwbGljYXRpb25z?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-14
19,"Sitharaman pitches for strong, quota-based and adequately resourced IMF",PSU Watch,news.google.com/articles/CBMiZ2h0dHBzOi8vcHN1d2F0Y2guY29tL25ld3N1cGRhdGVzL3NpdGhhcmFtYW4tcGl0Y2hlcy1mb3Itc3Ryb25nLXF1b3RhLWJhc2VkLWFuZC1hZGVxdWF0ZWx5LXJlc291cmNlZC1pbWbSAXFodHRwczovL3BzdXdhdGNoLmNvbS9hbXAvc3RvcnkvbmV3c3VwZGF0ZXMvc2l0aGFyYW1hbi1waXRjaGVzLWZvci1zdHJvbmctcXVvdGEtYmFzZWQtYW5kLWFkZXF1YXRlbHktcmVzb3VyY2VkLWltZg?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-14
30,"Stocks to watch: Infosys, HCL Tech, Maruti Suzuki, RITES, Vedanta, Plaza Wires and others",Zee Business,news.google.com/articles/CBMiugFodHRwczovL3d3dy56ZWViaXouY29tL21hcmtldHMvc3RvY2tzL25ld3MtaW5mb3N5cy1oY2wtdGVjaC1yaXRlcy1zdG9ja3MtdG8td2F0Y2gtb3V0LWZvci1vbi1mcmlkYXktZGl2aWRlbmQtbnNlLW5zZS1pbmZvc3lzLXNoYXJlLXByaWNlLXJpdGVzLXNoYXJlLXByaWNlLXZlZGFudGEtc2hhcmUtcHJpY2Utc2p2bi0yNTkyMjHSAb4BaHR0cHM6Ly93d3cuemVlYml6LmNvbS9tYXJrZXRzL3N0b2Nrcy9uZXdzLWluZm9zeXMtaGNsLXRlY2gtcml0ZXMtc3RvY2tzLXRvLXdhdGNoLW91dC1mb3Itb24tZnJpZGF5LWRpdmlkZW5kLW5zZS1uc2UtaW5mb3N5cy1zaGFyZS1wcmljZS1yaXRlcy1zaGFyZS1wcmljZS12ZWRhbnRhLXNoYXJlLXByaWNlLXNqdm4tMjU5MjIxL2FtcA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-13
29,"Coal Secretary stresses on importance of cyber security, says threats are more sophisticated",PSU Watch,news.google.com/articles/CBMifGh0dHBzOi8vcHN1d2F0Y2guY29tL25ld3N1cGRhdGVzL2NvYWwtc2VjcmV0YXJ5LXN0cmVzc2VzLW9uLWltcG9ydGFuY2Utb2YtY3liZXItc2VjdXJpdHktc2F5cy10aHJlYXRzLWFyZS1tb3JlLXNvcGhpc3RpY2F0ZWTSAYYBaHR0cHM6Ly9wc3V3YXRjaC5jb20vYW1wL3N0b3J5L25ld3N1cGRhdGVzL2NvYWwtc2VjcmV0YXJ5LXN0cmVzc2VzLW9uLWltcG9ydGFuY2Utb2YtY3liZXItc2VjdXJpdHktc2F5cy10aHJlYXRzLWFyZS1tb3JlLXNvcGhpc3RpY2F0ZWQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-13
