,title,source,link,date
0,"Q1 results today: Aurobindo Pharma, RVNL to Finolex Cables — 81 companies to declare Q1 results 2023 | Mint",Mint,news.google.com/articles/CBMipwFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL2NvbXBhbnktcmVzdWx0cy9xMS1yZXN1bHRzLXRvZGF5LWF1cm9iaW5kby1waGFybWEtcnZubC10by1maW5vbGV4LWNhYmxlcy04MS1jb21wYW5pZXMtdG8tZGVjbGFyZS1xMS1yZXN1bHRzLTIwMjMtMTE2OTE4MTQyMzU5NjMuaHRtbNIBqwFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL2NvbXBhbnktcmVzdWx0cy9xMS1yZXN1bHRzLXRvZGF5LWF1cm9iaW5kby1waGFybWEtcnZubC10by1maW5vbGV4LWNhYmxlcy04MS1jb21wYW5pZXMtdG8tZGVjbGFyZS1xMS1yZXN1bHRzLTIwMjMvYW1wLTExNjkxODE0MjM1OTYzLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-12
