,title,source,link,date
40,Pollution in Mumbai: how government incentives led to a spike in ...,Scroll.in,news.google.com/articles/CBMiVGh0dHBzOi8vc2Nyb2xsLmluL2FydGljbGUvMTA1OTA4My9ob3ctYS1jb25zdHJ1Y3Rpb24tYm9vbS1sZWQtdG8tdG94aWMtYWlyLWluLW11bWJhadIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-15
21,Properties of 3 drug peddlers attached in Poonch,State Times,news.google.com/articles/CBMiR2h0dHBzOi8vc3RhdGV0aW1lcy5pbi9wcm9wZXJ0aWVzLW9mLTMtZHJ1Zy1wZWRkbGVycy1hdHRhY2hlZC1pbi1wb29uY2gv0gFLaHR0cHM6Ly9zdGF0ZXRpbWVzLmluL2FtcC9wcm9wZXJ0aWVzLW9mLTMtZHJ1Zy1wZWRkbGVycy1hdHRhY2hlZC1pbi1wb29uY2gv?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-15
3,ADB to help Tripura attract more tourists,EastMojo,news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LmVhc3Rtb2pvLmNvbS90cmlwdXJhLzIwMjMvMTEvMTUvYWRiLXRvLWhlbHAtdHJpcHVyYS10by1hdHRyYWN0LW1vcmUtdG91cmlzdHMv0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-15
32,"Knowledge Sharing Workshop on Sustainable Dev Goals held between J&K, Haryana officers",State Times,news.google.com/articles/CBMia2h0dHBzOi8vc3RhdGV0aW1lcy5pbi9rbm93bGVkZ2Utc2hhcmluZy13b3Jrc2hvcC1vbi1zdXN0YWluYWJsZS1kZXYtZ29hbHMtaGVsZC1iZXR3ZWVuLWprLWhhcnlhbmEtb2ZmaWNlcnMv0gFvaHR0cHM6Ly9zdGF0ZXRpbWVzLmluL2FtcC9rbm93bGVkZ2Utc2hhcmluZy13b3Jrc2hvcC1vbi1zdXN0YWluYWJsZS1kZXYtZ29hbHMtaGVsZC1iZXR3ZWVuLWprLWhhcnlhbmEtb2ZmaWNlcnMv?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-15
7,Modi’s life-size cut-out at Lal Chowk becomes new tourist attraction,State Times,news.google.com/articles/CBMiWmh0dHBzOi8vc3RhdGV0aW1lcy5pbi9tb2Rpcy1saWZlLXNpemUtY3V0LW91dC1hdC1sYWwtY2hvd2stYmVjb21lcy1uZXctdG91cmlzdC1hdHRyYWN0aW9uL9IBXmh0dHBzOi8vc3RhdGV0aW1lcy5pbi9hbXAvbW9kaXMtbGlmZS1zaXplLWN1dC1vdXQtYXQtbGFsLWNob3drLWJlY29tZXMtbmV3LXRvdXJpc3QtYXR0cmFjdGlvbi8?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-15
30,Army confirms dismissal of Captain for fake encounter in Amshipora,State Times,news.google.com/articles/CBMiWWh0dHBzOi8vc3RhdGV0aW1lcy5pbi9hcm15LWNvbmZpcm1zLWRpc21pc3NhbC1vZi1jYXB0YWluLWZvci1mYWtlLWVuY291bnRlci1pbi1hbXNoaXBvcmEv0gFdaHR0cHM6Ly9zdGF0ZXRpbWVzLmluL2FtcC9hcm15LWNvbmZpcm1zLWRpc21pc3NhbC1vZi1jYXB0YWluLWZvci1mYWtlLWVuY291bnRlci1pbi1hbXNoaXBvcmEv?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-15
27,"Elections for ULBs after completion of delimitation, reservation of wards for OBCs: LG",State Times,news.google.com/articles/CBMia2h0dHBzOi8vc3RhdGV0aW1lcy5pbi9lbGVjdGlvbnMtZm9yLXVsYnMtYWZ0ZXItY29tcGxldGlvbi1vZi1kZWxpbWl0YXRpb24tcmVzZXJ2YXRpb24tb2Ytd2FyZHMtZm9yLW9iY3MtbGcv0gFvaHR0cHM6Ly9zdGF0ZXRpbWVzLmluL2FtcC9lbGVjdGlvbnMtZm9yLXVsYnMtYWZ0ZXItY29tcGxldGlvbi1vZi1kZWxpbWl0YXRpb24tcmVzZXJ2YXRpb24tb2Ytd2FyZHMtZm9yLW9iY3MtbGcv?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-15
26,People making money out of terror ecosystem will face law: DGP,State Times,news.google.com/articles/CBMiVGh0dHBzOi8vc3RhdGV0aW1lcy5pbi9wZW9wbGUtbWFraW5nLW1vbmV5LW91dC1vZi10ZXJyb3ItZWNvc3lzdGVtLXdpbGwtZmFjZS1sYXctZGdwL9IBWGh0dHBzOi8vc3RhdGV0aW1lcy5pbi9hbXAvcGVvcGxlLW1ha2luZy1tb25leS1vdXQtb2YtdGVycm9yLWVjb3N5c3RlbS13aWxsLWZhY2UtbGF3LWRncC8?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-15
17,Uttarkashi tunnel: Workers protest at rescue site,Republic World,news.google.com/articles/CBMiaGh0dHBzOi8vd3d3LnJlcHVibGljd29ybGQuY29tL2luZGlhL3V0dGFya2FzaGktdHVubmVsLWNvbGxhcHNlLXdvcmtlcnMtcHJvdGVzdC1hdC10aGUtYWNjaWRlbnQtc2l0ZS5uZXdz0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-15
25,NIA attaches eight properties belonging to LeT operatives in Pulwama,State Times,news.google.com/articles/CBMiW2h0dHBzOi8vc3RhdGV0aW1lcy5pbi9uaWEtYXR0YWNoZXMtZWlnaHQtcHJvcGVydGllcy1iZWxvbmdpbmctdG8tbGV0LW9wZXJhdGl2ZXMtaW4tcHVsd2FtYS_SAV9odHRwczovL3N0YXRldGltZXMuaW4vYW1wL25pYS1hdHRhY2hlcy1laWdodC1wcm9wZXJ0aWVzLWJlbG9uZ2luZy10by1sZXQtb3BlcmF0aXZlcy1pbi1wdWx3YW1hLw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-15
