,title,source,link,date
31,Tiger Logistics wins order from Bharat Earth Movers,India Shipping News,news.google.com/articles/CBMiUmh0dHBzOi8vaW5kaWFzaGlwcGluZ25ld3MuY29tL3RpZ2VyLWxvZ2lzdGljcy13aW5zLW9yZGVyLWZyb20tYmhhcmF0LWVhcnRoLW1vdmVycy_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-08
10,"Petrol and Diesel Rate Today, 8 September: Some cities see revision; Check rates in Delhi, Mumbai, other cities",The Financial Express,news.google.com/articles/CBMipwFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9tYXJrZXQvY29tbW9kaXRpZXMtcGV0cm9sLWFuZC1kaWVzZWwtcmF0ZS10b2RheS04LXNlcHRlbWJlci1zb21lLWNpdGllcy1zZWUtcmV2aXNpb24tY2hlY2stcmF0ZXMtaW4tZGVsaGktbXVtYmFpLW90aGVyLWNpdGllcy0zMjM2MjAxL9IBrAFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9tYXJrZXQvY29tbW9kaXRpZXMtcGV0cm9sLWFuZC1kaWVzZWwtcmF0ZS10b2RheS04LXNlcHRlbWJlci1zb21lLWNpdGllcy1zZWUtcmV2aXNpb24tY2hlY2stcmF0ZXMtaW4tZGVsaGktbXVtYmFpLW90aGVyLWNpdGllcy0zMjM2MjAxL2xpdGUv?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-08
12,"Petrol, Diesel Prices Remain Unchanged On September 8: Check Rates In Mumbai, Delhi, Chennai And Other Cities",Free Press Journal,news.google.com/articles/CBMikgFodHRwczovL3d3dy5mcmVlcHJlc3Nqb3VybmFsLmluL2J1c2luZXNzL3BldHJvbC1kaWVzZWwtcHJpY2VzLXJlbWFpbi11bmNoYW5nZWQtb24tc2VwdGVtYmVyLTgtY2hlY2stcmF0ZXMtaW4tbXVtYmFpLWRlbGhpLWNoZW5uYWktYW5kLW90aGVyLWNpdGllc9IBlgFodHRwczovL3d3dy5mcmVlcHJlc3Nqb3VybmFsLmluL2FtcC9idXNpbmVzcy9wZXRyb2wtZGllc2VsLXByaWNlcy1yZW1haW4tdW5jaGFuZ2VkLW9uLXNlcHRlbWJlci04LWNoZWNrLXJhdGVzLWluLW11bWJhaS1kZWxoaS1jaGVubmFpLWFuZC1vdGhlci1jaXRpZXM?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-08
57,"Stocks to Watch: RIL, ONGC, Gail India, ICICI Sec, LIC, Nazara Tech | Mint",Mint,news.google.com/articles/CBMigwFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL3N0b2Nrcy10by13YXRjaC1yaWwtb25nYy1nYWlsLWluZGlhLWljaWNpLXNlYy1saWMtbmF6YXJhLXRlY2gtMTE2OTQxMzUxOTQ0NDAuaHRtbNIBhwFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL3N0b2Nrcy10by13YXRjaC1yaWwtb25nYy1nYWlsLWluZGlhLWljaWNpLXNlYy1saWMtbmF6YXJhLXRlY2gvYW1wLTExNjk0MTM1MTk0NDQwLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-08
69,"India’s $14-billion investment commitments to Nigeria: ‘Ready to give you the best returns,’ says President Bola Tinubu | Mint",Mint,news.google.com/articles/CBMiqQFodHRwczovL3d3dy5saXZlbWludC5jb20vbmV3cy93b3JsZC9pbmRpYXMtMTQtYmlsbGlvbi1pbnZlc3RtZW50LWNvbW1pdG1lbnRzLXRvLW5pZ2VyaWEtcmVhZHktdG8tZ2l2ZS15b3UtdGhlLWJlc3QtcmV0dXJucy1zYXlzLXByZXNpZGVudC1ib2xhLXRpbnVidS0xMTY5NDA0NzQ4ODY0OS5odG1s0gGtAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9uZXdzL3dvcmxkL2luZGlhcy0xNC1iaWxsaW9uLWludmVzdG1lbnQtY29tbWl0bWVudHMtdG8tbmlnZXJpYS1yZWFkeS10by1naXZlLXlvdS10aGUtYmVzdC1yZXR1cm5zLXNheXMtcHJlc2lkZW50LWJvbGEtdGludWJ1L2FtcC0xMTY5NDA0NzQ4ODY0OS5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-07
41,Mid Cap Stocks With High FII Holdings - Watchlist Treasures?,Trade Brains,news.google.com/articles/CBMiPWh0dHBzOi8vdHJhZGVicmFpbnMuaW4vbWlkLWNhcC1zdG9ja3Mtd2l0aC1oaWdoLWZpaS1ob2xkaW5ncy_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-07
40,"Citing terrain-related challenges, GAIL expresses requirement of VG ...",Daily Excelsior,news.google.com/articles/CBMifmh0dHBzOi8vd3d3LmRhaWx5ZXhjZWxzaW9yLmNvbS9jaXRpbmctdGVycmFpbi1yZWxhdGVkLWNoYWxsZW5nZXMtZ2FpbC1leHByZXNzZXMtcmVxdWlyZW1lbnQtb2YtdmctZnVuZGluZy10by1jb21wbGV0ZS1wcm9qZWN0L9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-07
38,Adnoc Gas signs $450m-$550m LNG supply deal with PetroChina,The National,news.google.com/articles/CBMidWh0dHBzOi8vd3d3LnRoZW5hdGlvbmFsbmV3cy5jb20vYnVzaW5lc3MvZW5lcmd5LzIwMjMvMDkvMDcvYWRub2MtZ2FzLXNpZ25zLTQ1MG0tNTUwbS1sbmctc3VwcGx5LWRlYWwtd2l0aC1wZXRyb2NoaW5hL9IBhAFodHRwczovL3d3dy50aGVuYXRpb25hbG5ld3MuY29tL2J1c2luZXNzL2VuZXJneS8yMDIzLzA5LzA3L2Fkbm9jLWdhcy1zaWducy00NTBtLTU1MG0tbG5nLXN1cHBseS1kZWFsLXdpdGgtcGV0cm9jaGluYS8_b3V0cHV0VHlwZT1hbXA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-07
49,Bio-based Products and Opportunities Shaping the Global Paraffin ...,GlobeNewswire,news.google.com/articles/CBMimQFodHRwczovL3d3dy5nbG9iZW5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2UvMjAyMy8wOS8wNy8yNzM5MTIzLzAvZW4vQmlvLWJhc2VkLVByb2R1Y3RzLWFuZC1PcHBvcnR1bml0aWVzLVNoYXBpbmctdGhlLUdsb2JhbC1QYXJhZmZpbi1NYXJrZXQtMjAyMy0yMDI4Lmh0bWzSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-07
26,"Share Market Close: Sensex ends 385 points higher, Nifty above 19700 led by banks, financials; FMCG hit | Mint",Mint,news.google.com/articles/CBMioAFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9zZW5zZXgtdG9kYXktc2hhcmUtbWFya2V0LWxpdmUtdXBkYXRlcy1zZW5zZXgtbmlmdHktZXhwZWN0LWNhdXRpb3VzLXN0YXJ0LWdpZnQtbmlmdHktdHJhZGVzLWluLXJlZC0xMTY5NDA0ODkwNTMzNS5odG1s0gGkAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL3NlbnNleC10b2RheS1zaGFyZS1tYXJrZXQtbGl2ZS11cGRhdGVzLXNlbnNleC1uaWZ0eS1leHBlY3QtY2F1dGlvdXMtc3RhcnQtZ2lmdC1uaWZ0eS10cmFkZXMtaW4tcmVkL2FtcC0xMTY5NDA0ODkwNTMzNS5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-07
