,title,source,link,date
0,KPI Green Energy secures LoA for 22.26 MW solar project - Power ...,Power Line Magazine,news.google.com/articles/CBMiXGh0dHBzOi8vcG93ZXJsaW5lLm5ldC5pbi8yMDIzLzExLzEwL2twaS1ncmVlbi1lbmVyZ3ktc2VjdXJlcy1sb2EtZm9yLTIyLTI2LW13LXNvbGFyLXByb2plY3Qv0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-10
6,Sensex: రూ. 28 నుంచి రూ. 961 కి ఎగబాకిన షేరు.. లక్షకు రూ. 30 లక్షల లాభం.. ఏకంగా 3000 శాతం రిటర్న్స్!,సమయం తెలుగు (Samayam Telugu),news.google.com/articles/CBMiogFodHRwczovL3RlbHVndS5zYW1heWFtLmNvbS9idXNpbmVzcy9zaGFyZS1tYXJrZXQva3BpLWdyZWVuLWVuZXJneS1saW1pdGVkLWRlbGl2ZXJlZC0zMDAwLXBlcmNlbnQtcmV0dXJucy1pbi0zLXRocmVlLXllYXJzLWRvLXlvdS1ob2xkLWl0L2FydGljbGVzaG93LzEwNTA5MTQ5Ni5jbXPSAaYBaHR0cHM6Ly90ZWx1Z3Uuc2FtYXlhbS5jb20vYnVzaW5lc3Mvc2hhcmUtbWFya2V0L2twaS1ncmVlbi1lbmVyZ3ktbGltaXRlZC1kZWxpdmVyZWQtMzAwMC1wZXJjZW50LXJldHVybnMtaW4tMy10aHJlZS15ZWFycy1kby15b3UtaG9sZC1pdC9hbXBfYXJ0aWNsZXNob3cvMTA1MDkxNDk2LmNtcw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-10
1,29% Of This KPI Green Energy Insider's Holdings Were Sold,Simply Wall St,news.google.com/articles/CBMiiwFodHRwczovL3NpbXBseXdhbGwuc3Qvc3RvY2tzL2luL3V0aWxpdGllcy9uc2Uta3BpZ3JlZW4va3BpLWdyZWVuLWVuZXJneS1zaGFyZXMvbmV3cy8yOS1vZi10aGlzLWtwaS1ncmVlbi1lbmVyZ3ktaW5zaWRlcnMtaG9sZGluZ3Mtd2VyZS1zb2xk0gGPAWh0dHBzOi8vc2ltcGx5d2FsbC5zdC9zdG9ja3MvaW4vdXRpbGl0aWVzL25zZS1rcGlncmVlbi9rcGktZ3JlZW4tZW5lcmd5LXNoYXJlcy9uZXdzLzI5LW9mLXRoaXMta3BpLWdyZWVuLWVuZXJneS1pbnNpZGVycy1ob2xkaW5ncy13ZXJlLXNvbGQvYW1w?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-10
8,Shares below Rs 100: Only buyers were seen in these stocks on ...,Dalal Street Investment Journal,news.google.com/articles/CBMidmh0dHBzOi8vd3d3LmRzaWouaW4vZHNpamFydGljbGVkZXRhaWwvc2hhcmVzLWJlbG93LXJzLTEwMC1vbmx5LWJ1eWVycy13ZXJlLXNlZW4taW4tdGhlc2Utc3RvY2tzLW9uLW5vdmVtYmVyLTA5LTM0NDYwLTHSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-09
31,"Multibagger Stock: पारस पत्थर से कम नहीं है ये शेयर, निवेशकों को दिया 3000 फीसदी से ज्यादा का छप्परफाड़ रिटर्न",NBT नवभारत टाइम्स (Navbharat Times),news.google.com/articles/CBMizgFodHRwczovL25hdmJoYXJhdHRpbWVzLmluZGlhdGltZXMuY29tL2J1c2luZXNzL3NoYXJlLW1hcmtldC9zaGFyZS1uZXdzL2twaS1ncmVlbi1lbmVyZ3ktbGltaXRlZC1nYXZlLWJ1bXBlci1yZXR1cm5zLW9mLW1vcmUtdGhhbi0zLXRob3VzYW5kLXBlcmNlbnQtdG8taW52ZXN0b3JzLWluLXRoZS1sYXN0LTMteWVhcnMvYXJ0aWNsZXNob3cvMTA1MDg5Njg4LmNtc9IB0gFodHRwczovL25hdmJoYXJhdHRpbWVzLmluZGlhdGltZXMuY29tL2J1c2luZXNzL3NoYXJlLW1hcmtldC9zaGFyZS1uZXdzL2twaS1ncmVlbi1lbmVyZ3ktbGltaXRlZC1nYXZlLWJ1bXBlci1yZXR1cm5zLW9mLW1vcmUtdGhhbi0zLXRob3VzYW5kLXBlcmNlbnQtdG8taW52ZXN0b3JzLWluLXRoZS1sYXN0LTMteWVhcnMvYW1wX2FydGljbGVzaG93LzEwNTA4OTY4OC5jbXM?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-09
2,KPI Green Energy Clinches 24.96 MW Of Solar Project Contracts In CPP Segment,SolarQuarter,news.google.com/articles/CBMicWh0dHBzOi8vc29sYXJxdWFydGVyLmNvbS8yMDIzLzExLzA4L2twaS1ncmVlbi1lbmVyZ3ktY2xpbmNoZXMtMjQtOTYtbXctb2Ytc29sYXItcHJvamVjdC1jb250cmFjdHMtaW4tY3BwLXNlZ21lbnQv0gF1aHR0cHM6Ly9zb2xhcnF1YXJ0ZXIuY29tLzIwMjMvMTEvMDgva3BpLWdyZWVuLWVuZXJneS1jbGluY2hlcy0yNC05Ni1tdy1vZi1zb2xhci1wcm9qZWN0LWNvbnRyYWN0cy1pbi1jcHAtc2VnbWVudC9hbXAv?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-08
11,Daily News Wrap-Up: NHPC's Auction for 3 GW ISTS-Connected ...,Mercom India,news.google.com/articles/CBMiQ2h0dHBzOi8vbWVyY29taW5kaWEuY29tL2RhaWx5LXdyYXAtdXAtaXN0cy1jb25uZWN0ZWQtc29sYXItcHJvamVjdHPSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-07
7,"K.P. Energy Limited Announces CFO Changes -November 07, 2023 ...",Marketscreener.com,news.google.com/articles/CBMifmh0dHBzOi8vd3d3Lm1hcmtldHNjcmVlbmVyLmNvbS9xdW90ZS9zdG9jay9LLVAtRU5FUkdZLUxJTUlURUQtNjQzMDk2ODAvbmV3cy9LLVAtRW5lcmd5LUxpbWl0ZWQtQW5ub3VuY2VzLUNGTy1DaGFuZ2VzLTQ1MjU4OTg0L9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-07
21,DSIJ Article Detail,Dalal Street Investment Journal,news.google.com/articles/CBMipwFodHRwczovL3d3dy5kc2lqLmluL2RzaWphcnRpY2xlZGV0YWlsLzE0MDAtcGVyLWNlbnQtcmV0dXJucy10aGlzLW1pY3JvLWNhcC1jb21wYW55LWVudGVycy1pbnRvLW1vdS13aXRoLWdvdmVybm1lbnQtb2YtdXR0YXJha2hhbmQtYWxvbmctd2l0aC1rcGktZ3JlZW4tZW5lcmd5LWxpbWl0ZWQtNdIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-04
36,"SpiceJet adds flights for new, existing routes",Republic World,news.google.com/articles/CBMiYmh0dHBzOi8vd3d3LnJlcHVibGljd29ybGQuY29tL2J1c2luZXNzL2luZHVzdHJ5L3NwaWNlamV0LWFkZHMtZmxpZ2h0cy1mb3ItbmV3LWV4aXN0aW5nLXJvdXRlcy5uZXdz0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-04
