,title,source,link,date
0,"Asahi Songwon Colors share price Today Live Updates : Asahi Songwon Colors closed today at ₹251.5, down -0.71% from yesterday's ₹253.3 | Mint",Mint,news.google.com/articles/CBMieGh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL2FzYWhpLXNvbmd3b24tY29sb3JzLXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMzAtb2N0LTIwMjMtMTE2OTg2MzMzNjU5MjcuaHRtbNIBfGh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL2FzYWhpLXNvbmd3b24tY29sb3JzLXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMzAtb2N0LTIwMjMvYW1wLTExNjk4NjMzMzY1OTI3Lmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-30
1,"Asahi Songwon Colors share price Today Live Updates : Asahi Songwon Colors closed today at ₹245, down -1.13% from yesterday's ₹247.8 | Mint",Mint,news.google.com/articles/CBMieGh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL2FzYWhpLXNvbmd3b24tY29sb3JzLXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMjYtb2N0LTIwMjMtMTE2OTgyODc3MDc2MjcuaHRtbNIBfGh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL2FzYWhpLXNvbmd3b24tY29sb3JzLXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMjYtb2N0LTIwMjMvYW1wLTExNjk4Mjg3NzA3NjI3Lmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-26
3,"Q2 results today: Tech Mahindra, Axis Bank, Jubilant Foodworks, others to announce earnings | Mint",Mint,news.google.com/articles/CBMingFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL2NvbXBhbnktcmVzdWx0cy9xMi1yZXN1bHRzLXRvZGF5LXRlY2gtbWFoaW5kcmEtYXhpcy1iYW5rLWp1YmlsYW50LWZvb2R3b3Jrcy1vdGhlcnMtdG8tYW5ub3VuY2UtZWFybmluZ3MtMTE2OTgyMDI3ODE1OTMuaHRtbNIBogFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL2NvbXBhbnktcmVzdWx0cy9xMi1yZXN1bHRzLXRvZGF5LXRlY2gtbWFoaW5kcmEtYXhpcy1iYW5rLWp1YmlsYW50LWZvb2R3b3Jrcy1vdGhlcnMtdG8tYW5ub3VuY2UtZWFybmluZ3MvYW1wLTExNjk4MjAyNzgxNTkzLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-25
