,title,source,link,date
0,Inox Wind arm to divest 100% stake in Gujarat-based wind farm,Moneycontrol,news.google.com/articles/CBMidWh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9idXNpbmVzcy9pbm94LXdpbmQtYXJtLXRvLWRpdmVzdC0xMDAtc3Rha2UtaW4tZ3VqYXJhdC1iYXNlZC13aW5kLWZhcm0tMTE1MDI1MDEuaHRtbNIBeWh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9idXNpbmVzcy9pbm94LXdpbmQtYXJtLXRvLWRpdmVzdC0xMDAtc3Rha2UtaW4tZ3VqYXJhdC1iYXNlZC13aW5kLWZhcm0tMTE1MDI1MDEuaHRtbC9hbXA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-09
1,Inox Green Energy to divest 100% stake in Nani Virani Wind Energy | Mint,Mint,news.google.com/articles/CBMifWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9pbmR1c3RyeS9lbmVyZ3kvaW5veC1ncmVlbi1lbmVyZ3ktdG8tZGl2ZXN0LTEwMC1zdGFrZS1pbi1uYW5pLXZpcmFuaS13aW5kLWVuZXJneS0xMTY5Njg0OTYxNjg4OS5odG1s0gGBAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9pbmR1c3RyeS9lbmVyZ3kvaW5veC1ncmVlbi1lbmVyZ3ktdG8tZGl2ZXN0LTEwMC1zdGFrZS1pbi1uYW5pLXZpcmFuaS13aW5kLWVuZXJneS9hbXAtMTE2OTY4NDk2MTY4ODkuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-09
45,Inox Green Energy verkoopt 50 MW windpark in India,Marketscreener NL,news.google.com/articles/CBMiigFodHRwczovL25sLm1hcmtldHNjcmVlbmVyLmNvbS9rb2Vycy9hYW5kZWVsL0lOT1gtV0lORC1MSU1JVEVELTIxNjg1NjI4L25pZXV3cy9Jbm94LUdyZWVuLUVuZXJneS12ZXJrb29wdC01MC1NVy13aW5kcGFyay1pbi1JbmRpYS00NTAxNjUzNy_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-09
42,Inox Green Energy Services anuncia sus planes de desinvertir en ...,ZBR TV Online,news.google.com/articles/CBMicWh0dHBzOi8vemJyLmNvbS5teC9zaW4tY2F0ZWdvcmlhLWVzL2lub3gtZ3JlZW4tZW5lcmd5LXNlcnZpY2VzLXRvLWRpdmVzdC1zdGFrZS1pbi1uYW5pLXZpcmFuaS13aW5kLWVuZXJneS8zMDc1Njgv0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-09
23,"Stock Market Live Updates: Closing Bell, Nifty at 19500, Sensex ...",Goodreturns,news.google.com/articles/CBMiemh0dHBzOi8vd3d3Lmdvb2RyZXR1cm5zLmluL25ld3Mvc3RvY2stbWFya2V0LWxpdmUtdXBkYXRlcy1naWZ0LW5pZnR5LWhpbnRzLWJlYXJpc2gtc3RhcnQtYWRhbmktdHdpbnMtaW4tZm9jdXMtMTMwNDk2Ny5odG1s0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-09
18,"Wind Turbine Pitch Systems Market Scenario – Siemens AG, MLS, Beijing Techwin, ABB",SeeDance News,news.google.com/articles/CBMiZ2h0dHBzOi8vd3d3LnNlZWRhbmNlLmNvbS93aW5kLXR1cmJpbmUtcGl0Y2gtc3lzdGVtcy1tYXJrZXQtc2NlbmFyaW8tc2llbWVucy1hZy1tbHMtYmVpamluZy10ZWNod2luLWFiYi_SAWtodHRwczovL3d3dy5zZWVkYW5jZS5jb20vd2luZC10dXJiaW5lLXBpdGNoLXN5c3RlbXMtbWFya2V0LXNjZW5hcmlvLXNpZW1lbnMtYWctbWxzLWJlaWppbmctdGVjaHdpbi1hYmIvYW1wLw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-09
16,"Wind Gearbox Market Opportunities – Siemens AG, GE Power, Suzlon Energy Limited, China High-Speed Tra...",SeeDance News,news.google.com/articles/CBMimwFodHRwczovL3d3dy5zZWVkYW5jZS5jb20vd2luZC1nZWFyYm94LW1hcmtldC1vcHBvcnR1bml0aWVzLXNpZW1lbnMtYWctZ2UtcG93ZXItc3V6bG9uLWVuZXJneS1saW1pdGVkLWNoaW5hLWhpZ2gtc3BlZWQtdHJhbnNtaXNzaW9uLWVxdWlwbWVudC1ncm91cC1jb21wYW55L9IBnwFodHRwczovL3d3dy5zZWVkYW5jZS5jb20vd2luZC1nZWFyYm94LW1hcmtldC1vcHBvcnR1bml0aWVzLXNpZW1lbnMtYWctZ2UtcG93ZXItc3V6bG9uLWVuZXJneS1saW1pdGVkLWNoaW5hLWhpZ2gtc3BlZWQtdHJhbnNtaXNzaW9uLWVxdWlwbWVudC1ncm91cC1jb21wYW55L2FtcC8?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-09
11,Gainers and Losers: 10 stocks that moved the most on October 9,Moneycontrol,news.google.com/articles/CBMihQFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvcGhvdG9zL2J1c2luZXNzL21hcmtldHMvZ2FpbmVycy1hbmQtbG9zZXJzLTEwLXN0b2Nrcy10aGF0LW1vdmVkLXRoZS1tb3N0LW9uLW9jdG9iZXItOS0xMTUwMzU3MS5odG1s0gGJAWh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9waG90b3MvYnVzaW5lc3MvbWFya2V0cy9nYWluZXJzLWFuZC1sb3NlcnMtMTAtc3RvY2tzLXRoYXQtbW92ZWQtdGhlLW1vc3Qtb24tb2N0b2Jlci05LTExNTAzNTcxLmh0bWwvYW1w?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-09
7,Inox Green Energy Services to Divest Full Stake in Nani Virani's 50 MW Wind Farm,Indiainfoline,news.google.com/articles/CBMinwFodHRwczovL3d3dy5pbmRpYWluZm9saW5lLmNvbS9hcnRpY2xlL2dlbmVyYWwtb3RoZXJzLWZhY3RpdmEvaW5veC1ncmVlbi1lbmVyZ3ktc2VydmljZXMtdG8tZGl2ZXN0LWZ1bGwtc3Rha2UtaW4tbmFuaS12aXJhbmktcy1tdy13aW5kLWZhcm0tMTY5Njg0MzgzMTEyM18xLmh0bWzSAaMBaHR0cHM6Ly93d3cuaW5kaWFpbmZvbGluZS5jb20vYXJ0aWNsZS1hbXAvZ2VuZXJhbC1vdGhlcnMtZmFjdGl2YS9pbm94LWdyZWVuLWVuZXJneS1zZXJ2aWNlcy10by1kaXZlc3QtZnVsbC1zdGFrZS1pbi1uYW5pLXZpcmFuaS1zLW13LXdpbmQtZmFybS0xNjk2ODQzODMxMTIzXzEuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-09
6,Inox Wind arm to divest 100 pc stake in Gujarat-based wind farm,ETEnergyWorld,news.google.com/articles/CBMihAFodHRwczovL2VuZXJneS5lY29ub21pY3RpbWVzLmluZGlhdGltZXMuY29tL25ld3MvcmVuZXdhYmxlL2lub3gtd2luZC1hcm0tdG8tZGl2ZXN0LTEwMC1wYy1zdGFrZS1pbi1ndWphcmF0LWJhc2VkLXdpbmQtZmFybS8xMDQyODE0NDjSAYgBaHR0cHM6Ly9lbmVyZ3kuZWNvbm9taWN0aW1lcy5pbmRpYXRpbWVzLmNvbS9hbXAvbmV3cy9yZW5ld2FibGUvaW5veC13aW5kLWFybS10by1kaXZlc3QtMTAwLXBjLXN0YWtlLWluLWd1amFyYXQtYmFzZWQtd2luZC1mYXJtLzEwNDI4MTQ0OA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-09
