,title,source,link,date
0,Adani Energy Solutions share price Today Live Updates : Adani Energy Solutions sees gains in trading today | Mint,Mint,news.google.com/articles/CBMiemh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL2FkYW5pLWVuZXJneS1zb2x1dGlvbnMtc2hhcmUtcHJpY2UtbGl2ZS1ibG9nLWZvci0yNC1ub3YtMjAyMy0xMTcwMDc5MzU1MjA4NS5odG1s0gF-aHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9saXZlLWJsb2cvYWRhbmktZW5lcmd5LXNvbHV0aW9ucy1zaGFyZS1wcmljZS1saXZlLWJsb2ctZm9yLTI0LW5vdi0yMDIzL2FtcC0xMTcwMDc5MzU1MjA4NS5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-24
12,Adani ICD to start operations today,Times of India,news.google.com/articles/CBMilQFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9jaXR5L25hZ3B1ci9hZGFuaS1pY2Qtc3RhcnQtb3BlcmF0aW9ucy10b2RheS1pbmxhbmQtY29udGFpbmVyLWRlcG90LWluYXVndXJhdGlvbi1uYWdwdXIvYXJ0aWNsZXNob3cvMTA1NDU5Mzg5LmNtc9IBmQFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9jaXR5L25hZ3B1ci9hZGFuaS1pY2Qtc3RhcnQtb3BlcmF0aW9ucy10b2RheS1pbmxhbmQtY29udGFpbmVyLWRlcG90LWluYXVndXJhdGlvbi1uYWdwdXIvYW1wX2FydGljbGVzaG93LzEwNTQ1OTM4OS5jbXM?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-24
15,KEM hosp launches three modular OTs,Times of India,news.google.com/articles/CBMiigFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9jaXR5L211bWJhaS9rZW0taG9zcGl0YWwtbGF1bmNoZXMtdGhyZWUtbW9kdWxhci1vcGVyYXRpb24tdGhlYXRyZXMtaW4tbXVtYmFpL2FydGljbGVzaG93LzEwNTQ1ODk3Ny5jbXPSAY4BaHR0cHM6Ly90aW1lc29maW5kaWEuaW5kaWF0aW1lcy5jb20vY2l0eS9tdW1iYWkva2VtLWhvc3BpdGFsLWxhdW5jaGVzLXRocmVlLW1vZHVsYXItb3BlcmF0aW9uLXRoZWF0cmVzLWluLW11bWJhaS9hbXBfYXJ0aWNsZXNob3cvMTA1NDU4OTc3LmNtcw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-24
56,"Suzlon Energy Vs CG Power - Financials, Future Plans & More",Trade Brains,news.google.com/articles/CBMiMWh0dHBzOi8vdHJhZGVicmFpbnMuaW4vc3V6bG9uLWVuZXJneS12cy1jZy1wb3dlci_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-23
60,"Ambani in, Adani out from West Bengal due to ‘political compulsion’",NewsDrum,news.google.com/articles/CBMiaWh0dHBzOi8vd3d3Lm5ld3NkcnVtLmluL2FuYWx5c2lzL2FtYmFuaS1pbi1hZGFuaS1vdXQtZnJvbS13ZXN0LWJlbmdhbC1kdWUtdG8tcG9saXRpY2FsLWNvbXB1bHNpb24tMTcwNDQwMNIBaWh0dHBzOi8vd3d3Lm5ld3NkcnVtLmluL2FuYWx5c2lzL2FtYmFuaS1pbi1hZGFuaS1vdXQtZnJvbS13ZXN0LWJlbmdhbC1kdWUtdG8tcG9saXRpY2FsLWNvbXB1bHNpb24tMTcwNDQwMA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-22
63,Adani Cement bags prestigious 'Safety Excellence Award',NewsRiveting,news.google.com/articles/CBMiT2h0dHBzOi8vbmV3c3JpdmV0aW5nLmNvbS9hZGFuaS1jZW1lbnQtYmFncy1wcmVzdGlnaW91cy1zYWZldHktZXhjZWxsZW5jZS1hd2FyZC_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-22
6,Adani Energy Solutions Marches Ahead In Sustainable Practices With ESG Global-Ratings,ABP Live,news.google.com/articles/CBMif2h0dHBzOi8vbmV3cy5hYnBsaXZlLmNvbS9idXNpbmVzcy9hZGFuaS1lbmVyZ3ktc29sdXRpb25zLW1hcmNoZXMtYWhlYWQtaW4tc3VzdGFpbmFibGUtcHJhY3RpY2VzLXdpdGgtZXNnLWdsb2JhbC1yYXRpbmdzLTE2NDQ0NDjSAYMBaHR0cHM6Ly9uZXdzLmFicGxpdmUuY29tL2J1c2luZXNzL2FkYW5pLWVuZXJneS1zb2x1dGlvbnMtbWFyY2hlcy1haGVhZC1pbi1zdXN0YWluYWJsZS1wcmFjdGljZXMtd2l0aC1lc2ctZ2xvYmFsLXJhdGluZ3MtMTY0NDQ0OC9hbXA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-22
36,"Market Highlights: Sensex gains 275 pts, Nifty nudges 19,800 | Mint",Mint,news.google.com/articles/CBMitQFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9zZW5zZXgtdG9kYXktc2hhcmUtbWFya2V0LWxpdmUtdXBkYXRlcy1uaWZ0eS01MC1zdXpsb24tYWRhbmkteWVzLWJhbmstcmVsaWFuY2Utc2JpLWhkZmMtdGF0YS1tb3RvcnMtdGNzLWludGVsLWlyZWRhLWlwby0xMTcwMDUzMDcyODY2Mi5odG1s0gG5AWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL3NlbnNleC10b2RheS1zaGFyZS1tYXJrZXQtbGl2ZS11cGRhdGVzLW5pZnR5LTUwLXN1emxvbi1hZGFuaS15ZXMtYmFuay1yZWxpYW5jZS1zYmktaGRmYy10YXRhLW1vdG9ycy10Y3MtaW50ZWwtaXJlZGEtaXBvL2FtcC0xMTcwMDUzMDcyODY2Mi5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-21
41,"Share Market Highlights 21 November 2023: Indices rebound after two days of fall; Nifty closes at 19,782",BusinessLine,news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LnRoZWhpbmR1YnVzaW5lc3NsaW5lLmNvbS9tYXJrZXRzL3N0b2NrLW1hcmtldC1oaWdobGlnaHRzLTIxLW5vdmVtYmVyLTIwMjMvYXJ0aWNsZTY3NTU1MDc3LmVjZdIBbmh0dHBzOi8vd3d3LnRoZWhpbmR1YnVzaW5lc3NsaW5lLmNvbS9tYXJrZXRzL3N0b2NrLW1hcmtldC1oaWdobGlnaHRzLTIxLW5vdmVtYmVyLTIwMjMvYXJ0aWNsZTY3NTU1MDc3LmVjZS9hbXAv?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-21
43,"Stocks To Watch: Reliance Industries, TCS, Wipro, Maruti Suzuki, SBI, Adani Enterprises, Airtel, BPCL, Lupin",BQ Prime,news.google.com/articles/CBMihAFodHRwczovL3d3dy5icXByaW1lLmNvbS9idXNpbmVzcy9zdG9ja3MtdG8td2F0Y2gtcmVsaWFuY2UtaW5kdXN0cmllcy10Y3Mtd2lwcm8tbWFydXRpLXN1enVraS1zYmktYWRhbmktZW50ZXJwcmlzZXMtYWlydGVsLWJwY2wtbHVwaW7SAYgBaHR0cHM6Ly93d3cuYnFwcmltZS5jb20vYW1wL2J1c2luZXNzL3N0b2Nrcy10by13YXRjaC1yZWxpYW5jZS1pbmR1c3RyaWVzLXRjcy13aXByby1tYXJ1dGktc3V6dWtpLXNiaS1hZGFuaS1lbnRlcnByaXNlcy1haXJ0ZWwtYnBjbC1sdXBpbg?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-21
