,title,source,link,date
1,NHPC Invites Bids For 1.5 GW Wind-Solar Hybrid Power Projects Across India,SolarQuarter,news.google.com/articles/CBMib2h0dHBzOi8vc29sYXJxdWFydGVyLmNvbS8yMDIzLzExLzAxL25ocGMtaW52aXRlcy1iaWRzLWZvci0xLTUtZ3ctd2luZC1zb2xhci1oeWJyaWQtcG93ZXItcHJvamVjdHMtYWNyb3NzLWluZGlhL9IBc2h0dHBzOi8vc29sYXJxdWFydGVyLmNvbS8yMDIzLzExLzAxL25ocGMtaW52aXRlcy1iaWRzLWZvci0xLTUtZ3ctd2luZC1zb2xhci1oeWJyaWQtcG93ZXItcHJvamVjdHMtYWNyb3NzLWluZGlhL2FtcC8?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-01
13,NHIPC Invites Tenders For Supply And Installation Of Prefabricated ...,The Sentinel Assam,news.google.com/articles/CBMivgFodHRwczovL3d3dy5zZW50aW5lbGFzc2FtLmNvbS90ZW5kZXIvbmhpcGMtaW52aXRlcy10ZW5kZXJzLWZvci1zdXBwbHktYW5kLWluc3RhbGxhdGlvbi1vZi1wcmVmYWJyaWNhdGVkLWctcGx1cy0xLWJhY2hlbG9yLWFjY29tbW9kYXRpb24tY29udGFpbmluZy0xMC11bml0cy1pbi1wYXNpZ2hhdC0yMDIzbmhwYzc3NDAzNjEtNjczMzQy0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-01
18,Rajendra Prasad Assumes Charge as Subansiri Lower Project's ‘Head of Project’,Pratidin Time,news.google.com/articles/CBMijQFodHRwczovL3d3dy5wcmF0aWRpbnRpbWUuY29tL2xhdGVzdC1hc3NhbS1uZXdzLWJyZWFraW5nLW5ld3MtYXNzYW0vcmFqZW5kcmEtcHJhc2FkLWFzc3VtZXMtY2hhcmdlLWFzLXN1YmFuc2lyaS1sb3dlci1wcm9qZWN0cy1oZWFkLW9mLXByb2plY3TSAZcBaHR0cHM6Ly93d3cucHJhdGlkaW50aW1lLmNvbS9hbXAvc3RvcnkvbGF0ZXN0LWFzc2FtLW5ld3MtYnJlYWtpbmctbmV3cy1hc3NhbS9yYWplbmRyYS1wcmFzYWQtYXNzdW1lcy1jaGFyZ2UtYXMtc3ViYW5zaXJpLWxvd2VyLXByb2plY3RzLWhlYWQtb2YtcHJvamVjdA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-01
53,"NHPC Limited announces plans to procure 1,500 MW of power from ...",Zelosos por Buenas Renovables,news.google.com/articles/CBMigQFodHRwczovL3pici5jb20ubXgvc2luLWNhdGVnb3JpYS1lcy9uaHBjLXRvLXByb2N1cmUtMTUwMC1tdy1vZi1wb3dlci1mcm9tLWlzdHMtY29ubmVjdGVkLXdpbmQtc29sYXItaHlicmlkLXBvd2VyLXByb2plY3RzLzU1NzYxOC_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-01
70,Winter and People's Powerlessness – Kashmir Observer,Kashmir Observer,news.google.com/articles/CBMiSGh0dHBzOi8va2FzaG1pcm9ic2VydmVyLm5ldC8yMDIzLzExLzAxL3dpbnRlci1hbmQtcGVvcGxlcy1wb3dlcmxlc3NuZXNzL9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-01
85,"Centre says water cess on hydel projects ‘unconstitutional’, HP says court to decide",The Indian Express,news.google.com/articles/CBMie2h0dHBzOi8vaW5kaWFuZXhwcmVzcy5jb20vYXJ0aWNsZS9jaXRpZXMvc2hpbWxhL2NlbnRyZS13YXRlci1jZXNzLWh5ZGVsLXByb2plY3RzLXVuY29uc3RpdHV0aW9uYWwtaGltYWNoYWwtcHJhZGVzaC05MDA4NTE1L9IBgAFodHRwczovL2luZGlhbmV4cHJlc3MuY29tL2FydGljbGUvY2l0aWVzL3NoaW1sYS9jZW50cmUtd2F0ZXItY2Vzcy1oeWRlbC1wcm9qZWN0cy11bmNvbnN0aXR1dGlvbmFsLWhpbWFjaGFsLXByYWRlc2gtOTAwODUxNS9saXRlLw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-01
0,NHPC Limited Announces the Cessation of Vipin Gupta as ED ...,Marketscreener.com,news.google.com/articles/CBMiogFodHRwczovL3d3dy5tYXJrZXRzY3JlZW5lci5jb20vcXVvdGUvc3RvY2svTkhQQy1MSU1JVEVELTk3NDM3NDgvbmV3cy9OSFBDLUxpbWl0ZWQtQW5ub3VuY2VzLXRoZS1DZXNzYXRpb24tb2YtVmlwaW4tR3VwdGEtYXMtRUQtRWZmZWN0aXZlLU9jdG9iZXItMzEtMjAyMy00NTIwMDYwMS_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-31
4,"Assam: Subansiri river won’t dry, assures NHPC",Northeast Live,news.google.com/articles/CBMiUGh0dHBzOi8vbm9ydGhlYXN0bGl2ZXR2LmNvbS90b3BuZXdzL2Fzc2FtLXN1YmFuc2lyaS1yaXZlci13b250LWRyeS1hc3N1cmVzLW5ocGMv0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-31
14,NHPC Limited annonce la cessation des fonctions de Vipin Gupta ...,Zonebourse.com,news.google.com/articles/CBMiswFodHRwczovL3d3dy56b25lYm91cnNlLmNvbS9jb3Vycy9hY3Rpb24vTkhQQy1MSU1JVEVELTk3NDM3NDgvYWN0dWFsaXRlL05IUEMtTGltaXRlZC1hbm5vbmNlLWxhLWNlc3NhdGlvbi1kZXMtZm9uY3Rpb25zLWRlLVZpcGluLUd1cHRhLWVuLXRhbnQtcXUtYWRtaW5pc3RyYXRldXItYS1jb21wdGVyLTQ1MjAwNjAxL9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-31
26,Various organizations celebrate National Unity Day | DailyExcelsior,Daily Excelsior,news.google.com/articles/CBMiUmh0dHBzOi8vd3d3LmRhaWx5ZXhjZWxzaW9yLmNvbS92YXJpb3VzLW9yZ2FuaXphdGlvbnMtY2VsZWJyYXRlLW5hdGlvbmFsLXVuaXR5LWRheS_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-31
