,title,source,link,date
0,"Top gainers, losers today: Titan Company, IndusInd Bank, Asian Paints, ITC, Kotak Mahindra Bank; check full list | Mint",Mint,news.google.com/articles/CBMirwFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL3RvcC1nYWluZXJzLWxvc2Vycy10b2RheS10aXRhbi1jb21wYW55LWluZHVzaW5kLWJhbmstYXNpYW4tcGFpbnRzLWl0Yy1rb3Rhay1tYWhpbmRyYS1iYW5rLWNoZWNrLWZ1bGwtbGlzdC0xMTY5MTY2MzI5NTQzNi5odG1s0gGzAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvc3RvY2stbWFya2V0LW5ld3MvdG9wLWdhaW5lcnMtbG9zZXJzLXRvZGF5LXRpdGFuLWNvbXBhbnktaW5kdXNpbmQtYmFuay1hc2lhbi1wYWludHMtaXRjLWtvdGFrLW1haGluZHJhLWJhbmstY2hlY2stZnVsbC1saXN0L2FtcC0xMTY5MTY2MzI5NTQzNi5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-10
