,title,source,link,date
0,ONGC looking at investing Rs 1 lakh crore to set up 2 petrochemicals units,DTNEXT,news.google.com/articles/CBMidWh0dHBzOi8vd3d3LmR0bmV4dC5pbi9uZXdzL2J1c2luZXNzL29uZ2MtbG9va2luZy1hdC1pbnZlc3RpbmctcnMtMS1sYWtoLWNyb3JlLXRvLXNldC11cC0yLXBldHJvY2hlbWljYWxzLXVuaXRzLTc0ODUxNdIBeWh0dHBzOi8vd3d3LmR0bmV4dC5pbi9hbXAvbmV3cy9idXNpbmVzcy9vbmdjLWxvb2tpbmctYXQtaW52ZXN0aW5nLXJzLTEtbGFraC1jcm9yZS10by1zZXQtdXAtMi1wZXRyb2NoZW1pY2Fscy11bml0cy03NDg1MTU?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-15
10,ONGC to invest 1 lakh cr on petrochem plants,msnNOW,news.google.com/articles/CBMiemh0dHBzOi8vd3d3Lm1zbi5jb20vZW4taW4vbW9uZXkvbWFya2V0cy9vbmdjLXRvLWludmVzdC0xLWxha2gtY3Itb24tcGV0cm9jaGVtLXBsYW50cy9hci1BQTFqWHlCcT9vY2lkPWZpbmFuY2UtdmVydGhwLWZlZWRz0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-15
2,ONGC Plans To Invest Rs 1 Lakh Crore To Set Up Two Petrochemical Plants,ABP Live,news.google.com/articles/CBMicWh0dHBzOi8vbmV3cy5hYnBsaXZlLmNvbS9idXNpbmVzcy9vbmdjLXBsYW5zLXRvLWludmVzdC1ycy0xLWxha2gtY3JvcmUtdG8tc2V0LXVwLXR3by1wZXRyb2NoZW1pY2FsLXBsYW50cy0xNjQyOTQw0gF1aHR0cHM6Ly9uZXdzLmFicGxpdmUuY29tL2J1c2luZXNzL29uZ2MtcGxhbnMtdG8taW52ZXN0LXJzLTEtbGFraC1jcm9yZS10by1zZXQtdXAtdHdvLXBldHJvY2hlbWljYWwtcGxhbnRzLTE2NDI5NDAvYW1w?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-15
1,ONGC plans to invest Rs 1 lakh crore to set up 2 petrochemical plants,Moneycontrol,news.google.com/articles/CBMigwFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvbWFya2V0cy9vbmdjLXBsYW5zLXRvLWludmVzdC1ycy0xLWxha2gtY3ItdG8tc2V0LXVwLTItcGV0cm9jaGVtaWNhbC1wbGFudHMtMTE3NDkyMDEuaHRtbNIBhwFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvbWFya2V0cy9vbmdjLXBsYW5zLXRvLWludmVzdC1ycy0xLWxha2gtY3ItdG8tc2V0LXVwLTItcGV0cm9jaGVtaWNhbC1wbGFudHMtMTE3NDkyMDEuaHRtbC9hbXA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-15
18,Steel Secretary inaugurates ‘Steel Pavilion’ at IITF 2023,PSU Watch,news.google.com/articles/CBMiW2h0dHBzOi8vcHN1d2F0Y2guY29tL2V2ZW50cy1yZXBvcnRzL3N0ZWVsLXNlY3JldGFyeS1pbmF1Z3VyYXRlcy1zdGVlbC1wYXZpbGlvbi1hdC1paXRmLTIwMjPSAWVodHRwczovL3BzdXdhdGNoLmNvbS9hbXAvc3RvcnkvZXZlbnRzLXJlcG9ydHMvc3RlZWwtc2VjcmV0YXJ5LWluYXVndXJhdGVzLXN0ZWVsLXBhdmlsaW9uLWF0LWlpdGYtMjAyMw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-14
17,GAIL wins two awards at the Asian Oil and Gas Awards event,PSU Watch,news.google.com/articles/CBMiXmh0dHBzOi8vcHN1d2F0Y2guY29tL2V2ZW50cy1yZXBvcnRzL2dhaWwtd2lucy10d28tYXdhcmRzLWF0LXRoZS1hc2lhbi1vaWwtYW5kLWdhcy1hd2FyZHMtZXZlbnTSAWhodHRwczovL3BzdXdhdGNoLmNvbS9hbXAvc3RvcnkvZXZlbnRzLXJlcG9ydHMvZ2FpbC13aW5zLXR3by1hd2FyZHMtYXQtdGhlLWFzaWFuLW9pbC1hbmQtZ2FzLWF3YXJkcy1ldmVudA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-14
12,ONGC to start oil production from USD 5 bn deep-water project this ...,ETEnergyWorld,news.google.com/articles/CBMijwFodHRwczovL2VuZXJneS5lY29ub21pY3RpbWVzLmluZGlhdGltZXMuY29tL25ld3Mvb2lsLWFuZC1nYXMvb25nYy10by1zdGFydC1vaWwtcHJvZHVjdGlvbi1mcm9tLXVzZC01LWJuLWRlZXAtd2F0ZXItcHJvamVjdC10aGlzLW1vbnRoLzEwNTE5NjY3MNIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-14
75,Nifty to open higher in Diwali Muhurat session,Republic World,news.google.com/articles/CBMijAFodHRwczovL3d3dy5yZXB1YmxpY3dvcmxkLmNvbS9idXNpbmVzcy9tYXJrZXRzL2Rpd2FsaS1tdWh1cmF0LXRyYWRpbmctc2Vzc2lvbi1uaWZ0eS10by1vcGVuLW9uLWEtc3Ryb25nLW5vdGUtaW4tc3BlY2lhbC10cmFkaW5nLXNlc3Npb24ubmV3c9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-12
56,"ONGC rings in Dhanteras with a robust consolidated Q2 net profit of Rs 16,553 crore, up by 142.4 % Q-o-Q, declares interim dividend of ₹ 5.75 per share",Odisha Diary,news.google.com/articles/CBMiswFodHRwczovL29yaXNzYWRpYXJ5LmNvbS9vbmdjLXJpbmdzLWluLWRoYW50ZXJhcy13aXRoLWEtcm9idXN0LWNvbnNvbGlkYXRlZC1xMi1uZXQtcHJvZml0LW9mLXJzLTE2NTUzLWNyb3JlLXVwLWJ5LTE0Mi00LXEtby1xLWRlY2xhcmVzLWludGVyaW0tZGl2aWRlbmQtb2YtJUUyJTgyJUI5LTUtNzUtcGVyLXNoYXJlL9IBswFodHRwczovL29yaXNzYWRpYXJ5LmNvbS9vbmdjLXJpbmdzLWluLWRoYW50ZXJhcy13aXRoLWEtcm9idXN0LWNvbnNvbGlkYXRlZC1xMi1uZXQtcHJvZml0LW9mLXJzLTE2NTUzLWNyb3JlLXVwLWJ5LTE0Mi00LXEtby1xLWRlY2xhcmVzLWludGVyaW0tZGl2aWRlbmQtb2YtJUUyJTgyJUI5LTUtNzUtcGVyLXNoYXJlLw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-11
73,Welspun Corp Announces ₹44.25 Cr Investment Agreement For Renewable Energy Supply And DI Pipes Capacities,Free Press Journal,news.google.com/articles/CBMimgFodHRwczovL3d3dy5mcmVlcHJlc3Nqb3VybmFsLmluL2J1c2luZXNzL3dlbHNwdW4tY29ycC1hbm5vdW5jZXMtNDQyNS1jci1pbnZlc3RtZW50LWFncmVlbWVudC1mb3ItcmVuZXdhYmxlLWVuZXJneS1zdXBwbHktYW5kLWRpLXBpcGVzLWNhcGFjaXRpZXMtZXhwYW5zaW9u0gGeAWh0dHBzOi8vd3d3LmZyZWVwcmVzc2pvdXJuYWwuaW4vYW1wL2J1c2luZXNzL3dlbHNwdW4tY29ycC1hbm5vdW5jZXMtNDQyNS1jci1pbnZlc3RtZW50LWFncmVlbWVudC1mb3ItcmVuZXdhYmxlLWVuZXJneS1zdXBwbHktYW5kLWRpLXBpcGVzLWNhcGFjaXRpZXMtZXhwYW5zaW9u?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-09
