,title,source,link,date
0,Hold Steel Authority of India; target of Rs 95: Sharekhan,Moneycontrol,news.google.com/articles/CBMieWh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9idXNpbmVzcy9zdG9ja3MvaG9sZC1zdGVlbC1hdXRob3JpdHktb2YtaW5kaWEtdGFyZ2V0LW9mLXJzLTk1LXNoYXJla2hhbi0yLTExMjI0MjYxLmh0bWzSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-20
33,Trials for Coal India's in-house e-auction platform successful: Officials,Republic World,news.google.com/articles/CBMikwFodHRwczovL3d3dy5yZXB1YmxpY3dvcmxkLmNvbS9idXNpbmVzcy1uZXdzL2luZGlhLWJ1c2luZXNzL3RyaWFscy1mb3ItY29hbC1pbmRpYXMtaW4taG91c2UtZS1hdWN0aW9uLXBsYXRmb3JtLXN1Y2Nlc3NmdWwtb2ZmaWNpYWxzLWFydGljbGVzaG93Lmh0bWzSAZcBaHR0cHM6Ly93d3cucmVwdWJsaWN3b3JsZC5jb20vYW1wL2J1c2luZXNzLW5ld3MvaW5kaWEtYnVzaW5lc3MvdHJpYWxzLWZvci1jb2FsLWluZGlhcy1pbi1ob3VzZS1lLWF1Y3Rpb24tcGxhdGZvcm0tc3VjY2Vzc2Z1bC1vZmZpY2lhbHMtYXJ0aWNsZXNob3cuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-20
58,"Most corruption complaints against railways, bank officials in 2022: CVC",Business Standard,news.google.com/articles/CBMihwFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vaW5kaWEtbmV3cy9tb3N0LWNvcnJ1cHRpb24tY29tcGxhaW50cy1hZ2FpbnN0LXJhaWx3YXlzLWJhbmstb2ZmaWNpYWxzLWluLTIwMjItY3ZjLTEyMzA4MjAwMDI0MF8xLmh0bWzSAYsBaHR0cHM6Ly93d3cuYnVzaW5lc3Mtc3RhbmRhcmQuY29tL2FtcC9pbmRpYS1uZXdzL21vc3QtY29ycnVwdGlvbi1jb21wbGFpbnRzLWFnYWluc3QtcmFpbHdheXMtYmFuay1vZmZpY2lhbHMtaW4tMjAyMi1jdmMtMTIzMDgyMDAwMjQwXzEuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-20
10,Bears rule D-Street as losses extend in fourth week; rupee weakens to 83,Moneycontrol,news.google.com/articles/CBMikQFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvcGhvdG9zL2J1c2luZXNzL21hcmtldHMvYmVhcnMtcnVsZS1kLXN0cmVldC1hcy1sb3NzZXMtZXh0ZW5kZWQtaW4tZm91cnRoLXdlZWstcnVwZWUtd2Vha2Vucy10by04My0xMTIyMDcwMS5odG1s0gGVAWh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9waG90b3MvYnVzaW5lc3MvbWFya2V0cy9iZWFycy1ydWxlLWQtc3RyZWV0LWFzLWxvc3Nlcy1leHRlbmRlZC1pbi1mb3VydGgtd2Vlay1ydXBlZS13ZWFrZW5zLXRvLTgzLTExMjIwNzAxLmh0bWwvYW1w?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-19
16,Government of India taking steps to raise the level of availability of domestic coking coal for use in steel industries,Odisha Diary,news.google.com/articles/CBMikAFodHRwczovL29yaXNzYWRpYXJ5LmNvbS9nb3Zlcm5tZW50LW9mLWluZGlhLXRha2luZy1zdGVwcy10by1yYWlzZS10aGUtbGV2ZWwtb2YtYXZhaWxhYmlsaXR5LW9mLWRvbWVzdGljLWNva2luZy1jb2FsLWZvci11c2UtaW4tc3RlZWwtaW5kdXN0cmllcy_SAZABaHR0cHM6Ly9vcmlzc2FkaWFyeS5jb20vZ292ZXJubWVudC1vZi1pbmRpYS10YWtpbmctc3RlcHMtdG8tcmFpc2UtdGhlLWxldmVsLW9mLWF2YWlsYWJpbGl0eS1vZi1kb21lc3RpYy1jb2tpbmctY29hbC1mb3ItdXNlLWluLXN0ZWVsLWluZHVzdHJpZXMv?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-19
29,Steel Rail Market 2023 Trends with Analysis on Key Players,openPR,news.google.com/articles/CBMiXmh0dHBzOi8vd3d3Lm9wZW5wci5jb20vbmV3cy8zMTcxNzQ4L3N0ZWVsLXJhaWwtbWFya2V0LTIwMjMtdHJlbmRzLXdpdGgtYW5hbHlzaXMtb24ta2V5LXBsYXllcnPSAV1odHRwczovL3d3dy5vcGVucHIuY29tL2FtcC8zMTcxNzQ4L3N0ZWVsLXJhaWwtbWFya2V0LTIwMjMtdHJlbmRzLXdpdGgtYW5hbHlzaXMtb24ta2V5LXBsYXllcnM?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-19
12,Indian Railways' Tracks Soon To Be Upgraded With R-350 Rails For High Speed Operation,Swarajya,news.google.com/articles/CBMie2h0dHBzOi8vc3dhcmFqeWFtYWcuY29tL2luZnJhc3RydWN0dXJlL2luZGlhbi1yYWlsd2F5cy10cmFja3Mtc29vbi10by1iZS11cGdyYWRlZC13aXRoLXItMzUwLXJhaWxzLWZvci1oaWdoLXNwZWVkLW9wZXJhdGlvbtIBhwFodHRwczovL3N3YXJhanlhbWFnLmNvbS9hbXAvc3RvcnkvaW5mcmFzdHJ1Y3R1cmUlMkZpbmRpYW4tcmFpbHdheXMtdHJhY2tzLXNvb24tdG8tYmUtdXBncmFkZWQtd2l0aC1yLTM1MC1yYWlscy1mb3ItaGlnaC1zcGVlZC1vcGVyYXRpb24?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-18
42,Relocating Supply Chains To India: Navigating The Indian ...,Mondaq News Alerts,news.google.com/articles/CBMigAFodHRwczovL3d3dy5tb25kYXEuY29tL2luZGlhL2lud2FyZC1mb3JlaWduLWludmVzdG1lbnQvMTM1NjY0Ni9yZWxvY2F0aW5nLXN1cHBseS1jaGFpbnMtdG8taW5kaWEtbmF2aWdhdGluZy10aGUtaW5kaWFuLWxhbmRzY2FwZdIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-18
21,"Stocks To Watch: Adani Energy Solutions, Adani Green Energy, Concord Biotech, NTPC, LTIMindtree",BQ Prime,news.google.com/articles/CBMie2h0dHBzOi8vd3d3LmJxcHJpbWUuY29tL2J1c2luZXNzL3N0b2Nrcy10by13YXRjaC1hZGFuaS1lbmVyZ3ktc29sdXRpb25zLWFkYW5pLWdyZWVuLWVuZXJneS1jb25jb3JkLWJpb3RlY2gtbnRwYy1sdGltaW5kdHJlZdIBf2h0dHBzOi8vd3d3LmJxcHJpbWUuY29tL2FtcC9idXNpbmVzcy9zdG9ja3MtdG8td2F0Y2gtYWRhbmktZW5lcmd5LXNvbHV0aW9ucy1hZGFuaS1ncmVlbi1lbmVyZ3ktY29uY29yZC1iaW90ZWNoLW50cGMtbHRpbWluZHRyZWU?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-17
14,ETPWLA 2023: Soma Mondal and Hina Nagarajan win CEO of the Year category at ETPrime Women Leadership Award,The Economic Times,news.google.com/articles/CBMivgFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9jb21wYW55L2NvcnBvcmF0ZS10cmVuZHMvZXRwd2xhLTIwMjMtc29tYS1tb25kYWwtYW5kLWhpbmEtbmFnYXJhamFuLXdpbi1jZW8tb2YtdGhlLXllYXItY2F0ZWdvcnktYXQtZXRwcmltZS13b21lbi1sZWFkZXJzaGlwLWF3YXJkcy9hcnRpY2xlc2hvdy8xMDI3OTU4MzguY21z0gHCAWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9uZXdzL2NvbXBhbnkvY29ycG9yYXRlLXRyZW5kcy9ldHB3bGEtMjAyMy1zb21hLW1vbmRhbC1hbmQtaGluYS1uYWdhcmFqYW4td2luLWNlby1vZi10aGUteWVhci1jYXRlZ29yeS1hdC1ldHByaW1lLXdvbWVuLWxlYWRlcnNoaXAtYXdhcmRzL2FtcF9hcnRpY2xlc2hvdy8xMDI3OTU4MzguY21z?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-17
