,title,source,link,date
0,Karnataka signs MoU with Tehri Hydro Development Corp for Rs ...,ETEnergyWorld,news.google.com/articles/CBMinAFodHRwczovL2VuZXJneS5lY29ub21pY3RpbWVzLmluZGlhdGltZXMuY29tL25ld3MvcmVuZXdhYmxlL2thcm5hdGFrYS1zaWducy1tb3Utd2l0aC10ZWhyaS1oeWRyby1kZXZlbG9wbWVudC1jb3JwLWZvci1ycy0xNTAwMC1jcm9yZS1wb3dlci1wcm9qZWN0cy8xMDUwOTQxMTHSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-09
33,US invests $553 million in Adani Group-owned port in Sri Lanka,Scroll.in,news.google.com/articles/CBMiXmh0dHBzOi8vc2Nyb2xsLmluL2xhdGVzdC8xMDU4ODY4L3VzLWludmVzdHMtNTUzLW1pbGxpb24taW4tYWRhbmktZ3JvdXAtb3duZWQtcG9ydC1pbi1zcmktbGFua2HSAWJodHRwczovL2FtcC5zY3JvbGwuaW4vbGF0ZXN0LzEwNTg4NjgvdXMtaW52ZXN0cy01NTMtbWlsbGlvbi1pbi1hZGFuaS1ncm91cC1vd25lZC1wb3J0LWluLXNyaS1sYW5rYQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-09
30,Colombian wind farm end-of-life raises circularity and Indigenous ...,Mongabay.com,news.google.com/articles/CBMibmh0dHBzOi8vbmV3cy5tb25nYWJheS5jb20vMjAyMy8xMS9jb2xvbWJpYW4td2luZC1mYXJtLWVuZC1vZi1saWZlLXJhaXNlcy1jaXJjdWxhcml0eS1hbmQtaW5kaWdlbm91cy1xdWVzdGlvbnMv0gFyaHR0cHM6Ly9uZXdzLm1vbmdhYmF5LmNvbS8yMDIzLzExL2NvbG9tYmlhbi13aW5kLWZhcm0tZW5kLW9mLWxpZmUtcmFpc2VzLWNpcmN1bGFyaXR5LWFuZC1pbmRpZ2Vub3VzLXF1ZXN0aW9ucy9hbXAv?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-09
29,"IREDA IPO Date, Review, Price, Allotment Details",IPO Watch,news.google.com/articles/CBMiQmh0dHBzOi8vaXBvd2F0Y2guaW4vaXJlZGEtaXBvLWRhdGUtcmV2aWV3LXByaWNlLWFsbG90bWVudC1kZXRhaWxzL9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-09
28,"From PwC to EY, five big consultancy firms secure ₹500 crore contracts from govt in 5 years: Report | Mint",Mint,news.google.com/articles/CBMiogFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL25ld3MvcHdjLWV5LWtwbWctZGVsb2l0dGUtbWNraW5zZXktYmlnLWNvbnN1bHRhbmN5LWZpcm1zLXNlY3VyZS1ycy01MDAtY3JvcmUtY29udHJhY3RzLWZyb20tZ292dC1pbi01LXllYXJzLTExNjk5NTAyMTc0NTk2Lmh0bWzSAaYBaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL2NvbXBhbmllcy9uZXdzL3B3Yy1leS1rcG1nLWRlbG9pdHRlLW1ja2luc2V5LWJpZy1jb25zdWx0YW5jeS1maXJtcy1zZWN1cmUtcnMtNTAwLWNyb3JlLWNvbnRyYWN0cy1mcm9tLWdvdnQtaW4tNS15ZWFycy9hbXAtMTE2OTk1MDIxNzQ1OTYuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-09
1,Gulf Energy Development (GULF) Earnings: 3Q Net Income ...,Smartkarma,news.google.com/articles/CBMiigFodHRwczovL3d3dy5zbWFydGthcm1hLmNvbS9ob21lL25ld3N3aXJlL2Vhcm5pbmdzLWFsZXJ0cy9ndWxmLWVuZXJneS1kZXZlbG9wbWVudC1ndWxmLWVhcm5pbmdzLTNxLW5ldC1pbmNvbWUtc3VycGFzc2VzLWVzdGltYXRlZC1lYXJuaW5ncy_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-09
24,Sungrow Prepares to Further Drive Energy Transition in the Andean Region,SolarQuarter,news.google.com/articles/CBMibWh0dHBzOi8vc29sYXJxdWFydGVyLmNvbS8yMDIzLzExLzA5L3N1bmdyb3ctcHJlcGFyZXMtdG8tZnVydGhlci1kcml2ZS1lbmVyZ3ktdHJhbnNpdGlvbi1pbi10aGUtYW5kZWFuLXJlZ2lvbi_SAXFodHRwczovL3NvbGFycXVhcnRlci5jb20vMjAyMy8xMS8wOS9zdW5ncm93LXByZXBhcmVzLXRvLWZ1cnRoZXItZHJpdmUtZW5lcmd5LXRyYW5zaXRpb24taW4tdGhlLWFuZGVhbi1yZWdpb24vYW1wLw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-09
35,Power firm GPSC upbeat on India,Bangkok Post,news.google.com/articles/CBMiVGh0dHBzOi8vd3d3LmJhbmdrb2twb3N0LmNvbS9idXNpbmVzcy9nZW5lcmFsLzI2ODE3NTMvcG93ZXItZmlybS1ncHNjLXVwYmVhdC1vbi1pbmRpYdIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-09
22,ADS-TEC Energy installs Sweden's most powerful large-scale ...,Business Wire,news.google.com/articles/CBMiyQFodHRwczovL3d3dy5idXNpbmVzc3dpcmUuY29tL25ld3MvaG9tZS8yMDIzMTEwOTU4MjY3OS9lbi9BRFMtVEVDLUVuZXJneS1pbnN0YWxscy1Td2VkZW4lRTIlODAlOTlzLW1vc3QtcG93ZXJmdWwtbGFyZ2Utc2NhbGUtbW9kdWxhci1iYXR0ZXJ5LXN0b3JhZ2Utc29sdXRpb24td2l0aC1jYXBhY2l0eS1vdmVyLTIwLU1XLWZvci1Qb2xhci1TdHJ1Y3R1cmXSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-09
20,NHPC Board approves JV for pumped storage hydro and renewable ...,Power Line Magazine,news.google.com/articles/CBMihAFodHRwczovL3Bvd2VybGluZS5uZXQuaW4vMjAyMy8xMS8wOS9uaHBjLWJvYXJkLWFwcHJvdmVzLWp2LWZvci1wdW1wZWQtc3RvcmFnZS1oeWRyby1hbmQtcmVuZXdhYmxlLWVuZXJneS1wcm9qZWN0cy1pbi1hbmRocmEtcHJhZGVzaC_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-09
