,title,source,link,date
34,"Birlasoft, UBI among IDBI Capital's Diwali picks",Republic World,news.google.com/articles/CBMihgFodHRwczovL3d3dy5yZXB1YmxpY3dvcmxkLmNvbS9idXNpbmVzcy9tYXJrZXRzL2Rpd2FsaS1waWNrcy0yMDIzLWJpcmxhc29mdC1rYWphcmlhLW1hY3JvdGVjaC1hbW9uZy1pZGJpLWNhcGl0YWxzLXRvcC1zdG9jay1waWNrcy5uZXdzL9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-04
17,"LIC portfolio: Tata Motors, RIL, ICICI Bank among 84 stocks India bull dumped in Q2",Economic Times,news.google.com/articles/CBMiowFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9saWMtcG9ydGZvbGlvLXRhdGEtbW90b3JzLXJpbC1pY2ljaS1iYW5rLWFtb25nLTg0LXN0b2Nrcy1pbmRpYS1idWxsLWR1bXBlZC1pbi1xMi9hcnRpY2xlc2hvdy8xMDQ5MzIyMTkuY21z0gGeAWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9uZXdzL2xpYy1wb3J0Zm9saW8tdGF0YS1tb3RvcnMtcmlsLWljaWNpLWJhbmstYW1vbmctODQtc3RvY2tzLWluZGlhLWJ1bGwtZHVtcGVkLWluLXEyL2FtcF9hcnRpY2xlc2hvdy8xMDQ5MzIyMTkuY21z?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-03
1,"IDBI Bank share price Today Live Updates : IDBI Bank closed today at ₹62.11, down -0.56% from yesterday's ₹62.46 | Mint",Mint,news.google.com/articles/CBMibWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL2lkYmktYmFuay1zaGFyZS1wcmljZS1saXZlLWJsb2ctZm9yLTAzLW5vdi0yMDIzLTExNjk4OTc5ODUxMDY4Lmh0bWzSAXFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9pZGJpLWJhbmstc2hhcmUtcHJpY2UtbGl2ZS1ibG9nLWZvci0wMy1ub3YtMjAyMy9hbXAtMTE2OTg5Nzk4NTEwNjguaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-03
22,ZEE Entertainment shares up 14% in 6 days. Emkay retains stock price target at Rs 335,Business Today,news.google.com/articles/CBMingFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS96ZWUtZW50ZXJ0YWlubWVudC1zaGFyZXMtdXAtMTQtaW4tNi1kYXlzLWVta2F5LXJldGFpbnMtc3RvY2stcHJpY2UtdGFyZ2V0LWF0LXJzLTMzNS00MDQ0MDUtMjAyMy0xMS0wM9IBogFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL2FtcC9tYXJrZXRzL2NvbXBhbnktc3RvY2svc3RvcnkvemVlLWVudGVydGFpbm1lbnQtc2hhcmVzLXVwLTE0LWluLTYtZGF5cy1lbWtheS1yZXRhaW5zLXN0b2NrLXByaWNlLXRhcmdldC1hdC1ycy0zMzUtNDA0NDA1LTIwMjMtMTEtMDM?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-03
0,"IDBI Bank shares in focus on report lender likely to sell Rs 8,843 crore bad loans",Business Today,news.google.com/articles/CBMinAFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9pZGJpLWJhbmstc2hhcmVzLWluLWZvY3VzLW9uLXJlcG9ydC1sZW5kZXItbGlrZWx5LXRvLXNlbGwtcnMtODg0My1jcm9yZS1iYWQtbG9hbnMtNDA0MjA1LTIwMjMtMTEtMDLSAaABaHR0cHM6Ly93d3cuYnVzaW5lc3N0b2RheS5pbi9hbXAvbWFya2V0cy9jb21wYW55LXN0b2NrL3N0b3J5L2lkYmktYmFuay1zaGFyZXMtaW4tZm9jdXMtb24tcmVwb3J0LWxlbmRlci1saWtlbHktdG8tc2VsbC1ycy04ODQzLWNyb3JlLWJhZC1sb2Fucy00MDQyMDUtMjAyMy0xMS0wMg?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-02
26,The government wants money from PSUs?,Finshots,news.google.com/articles/CBMiQWh0dHBzOi8vZmluc2hvdHMuaW4vYXJjaGl2ZS90aGUtZ292ZXJubWVudC13YW50cy1tb25leS1mcm9tLXBzdXMv0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-02
6,Why IDBI Bank has taken Mumbai Metro One to bankruptcy court,The Indian Express,news.google.com/articles/CBMid2h0dHBzOi8vaW5kaWFuZXhwcmVzcy5jb20vYXJ0aWNsZS9leHBsYWluZWQvZXhwbGFpbmVkLWVjb25vbWljcy9pZGJpLWJhbmstbXVtYmFpLW1ldHJvLW9uZS10by1iYW5rcnVwdGN5LWNvdXJ0LTkwMDg5NDYv0gF8aHR0cHM6Ly9pbmRpYW5leHByZXNzLmNvbS9hcnRpY2xlL2V4cGxhaW5lZC9leHBsYWluZWQtZWNvbm9taWNzL2lkYmktYmFuay1tdW1iYWktbWV0cm8tb25lLXRvLWJhbmtydXB0Y3ktY291cnQtOTAwODk0Ni9saXRlLw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-01
43,India GDP and Economic Data,Global Finance,news.google.com/articles/CBMiM2h0dHBzOi8vZ2ZtYWcuY29tL2NvdW50cnkvaW5kaWEtZ2RwLWNvdW50cnktcmVwb3J0L9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-01
12,IDBI Bank Limited – Financial Results for the quarter and half year ...,Online Latest Breaking News,news.google.com/articles/CBMiHWh0dHBzOi8vYWl6Z29hbmV3cy5jb20vNDMxOTUv0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-31
10,"Zee-Sony Merger: NCLAT Chairperson-Led Bench To Hear Appeals By Axis Finance, IDBI Bank",ABP Live,news.google.com/articles/CBMif2h0dHBzOi8vbmV3cy5hYnBsaXZlLmNvbS9idXNpbmVzcy96ZWUtc29ueS1tZXJnZXItbmNsYXQtY2hhaXJwZXJzb24tbGVkLWJlbmNoLXRvLWhlYXItYXBwZWFscy1ieS1heGlzLWZpbmFuY2UtaWRiaS1iYW5rLTE2Mzk1NzHSAYMBaHR0cHM6Ly9uZXdzLmFicGxpdmUuY29tL2J1c2luZXNzL3plZS1zb255LW1lcmdlci1uY2xhdC1jaGFpcnBlcnNvbi1sZWQtYmVuY2gtdG8taGVhci1hcHBlYWxzLWJ5LWF4aXMtZmluYW5jZS1pZGJpLWJhbmstMTYzOTU3MS9hbXA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-31
