,title,source,link,date
0,"Indian Railway Finance Corporation share price Today Live Updates : Indian Railway Finance Corporation closed today at ₹76.09, down -0.55% from yesterday's ₹76.51 | Mint",Mint,news.google.com/articles/CBMihgFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9pbmRpYW4tcmFpbHdheS1maW5hbmNlLWNvcnBvcmF0aW9uLXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMjQtbm92LTIwMjMtMTE3MDA3OTMyOTkzMzcuaHRtbNIBigFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9pbmRpYW4tcmFpbHdheS1maW5hbmNlLWNvcnBvcmF0aW9uLXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMjQtbm92LTIwMjMvYW1wLTExNzAwNzkzMjk5MzM3Lmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-24
8,Railway stocks on the Fast Track: Surge Over 100% in One Year,The Financial Express,news.google.com/articles/CBMibGh0dHBzOi8vd3d3LmZpbmFuY2lhbGV4cHJlc3MuY29tL21hcmtldC9yYWlsd2F5LXN0b2Nrcy1vbi10aGUtZmFzdC10cmFjay1zdXJnZS1vdmVyLTEwMC1pbi1vbmUteWVhci0zMzE0OTcxL9IBcWh0dHBzOi8vd3d3LmZpbmFuY2lhbGV4cHJlc3MuY29tL21hcmtldC9yYWlsd2F5LXN0b2Nrcy1vbi10aGUtZmFzdC10cmFjay1zdXJnZS1vdmVyLTEwMC1pbi1vbmUteWVhci0zMzE0OTcxL2xpdGUv?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-23
13,"Canara Bank to raise over ₹5,000 crore through 10-year bonds: Report | Mint",Mint,news.google.com/articles/CBMiiwFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL2NhbmFyYS1iYW5rLXRvLXJhaXNlLW92ZXItcnMtNS0wMDAtY3JvcmUtdGhyb3VnaC0xMC15ZWFyLWJvbmRzLXJlcG9ydC0xMTcwMDczNTkwNTQzMy5odG1s0gGPAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvc3RvY2stbWFya2V0LW5ld3MvY2FuYXJhLWJhbmstdG8tcmFpc2Utb3Zlci1ycy01LTAwMC1jcm9yZS10aHJvdWdoLTEwLXllYXItYm9uZHMtcmVwb3J0L2FtcC0xMTcwMDczNTkwNTQzMy5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-23
16,"Stocks To Watch: Lupin, JSW Steel, Apar Industries, IRCTC, JM Financial, LTIMindtree, Karnataka Bank, BHEL",BQ Prime,news.google.com/articles/CBMigwFodHRwczovL3d3dy5icXByaW1lLmNvbS9idXNpbmVzcy9zdG9ja3MtdG8td2F0Y2gtbHVwaW4tanN3LXN0ZWVsLWFwYXItaW5kdXN0cmllcy1pcmN0Yy1qbS1maW5hbmNpYWwtbHRpbWluZHRyZWUta2FybmF0YWthLWJhbmstYmhlbNIBhwFodHRwczovL3d3dy5icXByaW1lLmNvbS9hbXAvYnVzaW5lc3Mvc3RvY2tzLXRvLXdhdGNoLWx1cGluLWpzdy1zdGVlbC1hcGFyLWluZHVzdHJpZXMtaXJjdGMtam0tZmluYW5jaWFsLWx0aW1pbmR0cmVlLWthcm5hdGFrYS1iYW5rLWJoZWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-23
57,Indian exchanges fine major companies for listing noncompliance ...,Investing.com,news.google.com/articles/CBMifWh0dHBzOi8vd3d3LmludmVzdGluZy5jb20vbmV3cy9zdG9jay1tYXJrZXQtbmV3cy9pbmRpYW4tZXhjaGFuZ2VzLWZpbmUtbWFqb3ItY29tcGFuaWVzLWZvci1saXN0aW5nLW5vbmNvbXBsaWFuY2UtOTNDSC0zMjQxNTIy0gGFAWh0dHBzOi8vbS5pbnZlc3RpbmcuY29tL25ld3Mvc3RvY2stbWFya2V0LW5ld3MvaW5kaWFuLWV4Y2hhbmdlcy1maW5lLW1ham9yLWNvbXBhbmllcy1mb3ItbGlzdGluZy1ub25jb21wbGlhbmNlLTkzQ0gtMzI0MTUyMj9hbXBNb2RlPTE?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-22
9,"Suzlon Energy shares top 2023 BSE500 gainers, up 300%; 5 Adani stocks among worst performers",Business Today,news.google.com/articles/CBMipgFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvdHJlbmRpbmctc3RvY2tzL3N0b3J5L3N1emxvbi1lbmVyZ3ktc2hhcmVzLXRvcC0yMDIzLWJzZTUwMC1nYWluZXJzLXVwLTMwMC01LWFkYW5pLXN0b2Nrcy1hbW9uZy13b3JzdC1wZXJmb3JtZXJzLTQwNjM3Ni0yMDIzLTExLTIw0gGqAWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vYW1wL21hcmtldHMvdHJlbmRpbmctc3RvY2tzL3N0b3J5L3N1emxvbi1lbmVyZ3ktc2hhcmVzLXRvcC0yMDIzLWJzZTUwMC1nYWluZXJzLXVwLTMwMC01LWFkYW5pLXN0b2Nrcy1hbW9uZy13b3JzdC1wZXJmb3JtZXJzLTQwNjM3Ni0yMDIzLTExLTIw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-20
11,"Buzzing Stocks: L&T, Mazagon Dock, Kotak Bank, Delhivery, Vedanta, others in news",Moneycontrol,news.google.com/articles/CBMikQFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvcGhvdG9zL2J1c2luZXNzL3N0b2Nrcy9idXp6aW5nLXN0b2Nrcy1sdC1tYXphZ29uLWRvY2sta290YWstYmFuay1kZWxoaXZlcnktdmVkYW50YS1vdGhlcnMtaW4tbmV3cy0xMTc2OTQwMS5odG1s0gGVAWh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9waG90b3MvYnVzaW5lc3Mvc3RvY2tzL2J1enppbmctc3RvY2tzLWx0LW1hemFnb24tZG9jay1rb3Rhay1iYW5rLWRlbGhpdmVyeS12ZWRhbnRhLW90aGVycy1pbi1uZXdzLTExNzY5NDAxLmh0bWwvYW1w?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-20
15,"How MFs churned large caps, mid-caps, and small caps in October 2023",Indiainfoline,news.google.com/articles/CBMihgFodHRwczovL3d3dy5pbmRpYWluZm9saW5lLmNvbS9hcnRpY2xlL2dlbmVyYWwtYmxvZy9ob3ctbWZzLWNodXJuZWQtbGFyZ2UtY2Fwcy1taWQtY2Fwcy1hbmQtc21hbGwtY2Fwcy1pbi1vY3RvYmVyLS0xNzAwNTM4NzE1MjkyXzEuaHRtbNIBigFodHRwczovL3d3dy5pbmRpYWluZm9saW5lLmNvbS9hcnRpY2xlLWFtcC9nZW5lcmFsLWJsb2cvaG93LW1mcy1jaHVybmVkLWxhcmdlLWNhcHMtbWlkLWNhcHMtYW5kLXNtYWxsLWNhcHMtaW4tb2N0b2Jlci0tMTcwMDUzODcxNTI5Ml8xLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-20
1,"Indian Railway Finance Corporation share price Today Live Updates : Indian Railway Finance Corporation closed today at ₹76.89, up 5.17% from yesterday's ₹73.11 | Mint",Mint,news.google.com/articles/CBMihgFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9pbmRpYW4tcmFpbHdheS1maW5hbmNlLWNvcnBvcmF0aW9uLXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMTctbm92LTIwMjMtMTE3MDAxODg3OTI3NTcuaHRtbNIBigFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9pbmRpYW4tcmFpbHdheS1maW5hbmNlLWNvcnBvcmF0aW9uLXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMTctbm92LTIwMjMvYW1wLTExNzAwMTg4NzkyNzU3Lmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-17
31,"Technical Picks: Hindustan Copper, IRFC, 8 others among top picks by Prabhudas Lilladher; do you own? | Mint",Mint,news.google.com/articles/CBMipgFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL3RlY2huaWNhbC1waWNrcy1oaW5kdXN0YW4tY29wcGVyLWlyZmMtOC1vdGhlcnMtYW1vbmctdG9wLXBpY2tzLWJ5LXByYWJodWRhcy1saWxsYWRoZXItZG8teW91LW93bi0xMTcwMDA1MjcwMzA1My5odG1s0gGqAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvc3RvY2stbWFya2V0LW5ld3MvdGVjaG5pY2FsLXBpY2tzLWhpbmR1c3Rhbi1jb3BwZXItaXJmYy04LW90aGVycy1hbW9uZy10b3AtcGlja3MtYnktcHJhYmh1ZGFzLWxpbGxhZGhlci1kby15b3Utb3duL2FtcC0xMTcwMDA1MjcwMzA1My5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-15
