,title,source,link,date,summary,text
0,,Marketscreener.com,news.google.com/articles/CBMivQFodHRwczovL3d3dy5tYXJrZXRzY3JlZW5lci5jb20vcXVvdGUvc3RvY2svUkFEQUFOLU1FRElBV09SS1MtSU5ESUEtTC05NzQzNTAwL25ld3MvUmFkYWFuLU1lZGlhd29ya3MtSW5kaWEtTGltaXRlZC1SZXBvcnRzLUVhcm5pbmdzLVJlc3VsdHMtZm9yLXRoZS1GaXJzdC1RdWFydGVyLUVuZGVkLUp1bmUtMzAtMjAyMy00NDYwODU1MC_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-14,,
18,,BuzzFeed,news.google.com/articles/CBMiSmh0dHBzOi8vd3d3LmJ1enpmZWVkLmNvbS9zdW1lZGhhX2JoYXJwaWxhbmlhL3BvcHVsYXItYm9sbHl3b29kLW1vdmllcy1xdWl60gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-06,,
