,title,source,link,date
2,"Defence stocks on a roll! Sika Interplant, GRSE, Mazagon Dock, Zen Tech zoom up to 19% today; here's why",Business Today,news.google.com/articles/CBMirAFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9kZWZlbmNlLXN0b2Nrcy1vbi1hLXJvbGwtc2lrYS1pbnRlcnBsYW50LWdyc2UtbWF6YWdvbi1kb2NrLXplbi10ZWNoLXpvb20tdXAtdG8tMTktdG9kYXktaGVyZXMtd2h5LTM5NDA3Ny0yMDIzLTA4LTE00gGwAWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vYW1wL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9kZWZlbmNlLXN0b2Nrcy1vbi1hLXJvbGwtc2lrYS1pbnRlcnBsYW50LWdyc2UtbWF6YWdvbi1kb2NrLXplbi10ZWNoLXpvb20tdXAtdG8tMTktdG9kYXktaGVyZXMtd2h5LTM5NDA3Ny0yMDIzLTA4LTE0?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-14
