,title,source,link,date
2,"Share Market Highlights 18 October 2023: Sensex sheds 551 pts; Nifty below 19,700; Bajaj Finance leads losses",BusinessLine,news.google.com/articles/CBMiaGh0dHBzOi8vd3d3LnRoZWhpbmR1YnVzaW5lc3NsaW5lLmNvbS9tYXJrZXRzL3NoYXJlLW1hcmtldC1oaWdobGlnaHRzLTE4LW9jdG9iZXItMjAyMy9hcnRpY2xlNjc0MzEwNDUuZWNl0gFtaHR0cHM6Ly93d3cudGhlaGluZHVidXNpbmVzc2xpbmUuY29tL21hcmtldHMvc2hhcmUtbWFya2V0LWhpZ2hsaWdodHMtMTgtb2N0b2Jlci0yMDIzL2FydGljbGU2NzQzMTA0NS5lY2UvYW1wLw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-18
