,title,source,link,date
2,Hindalco share price Today Live Updates : Hindalco Stock Slumps on Negative Trading Day | Mint,Mint,news.google.com/articles/CBMibGh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL2hpbmRhbGNvLXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMjUtYXVnLTIwMjMtMTE2OTI5MzA3ODUwNDEuaHRtbNIBcGh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL2hpbmRhbGNvLXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMjUtYXVnLTIwMjMvYW1wLTExNjkyOTMwNzg1MDQxLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-25
40,"No to metals as a basket, yes to these 2 stocks: Chakri Lokapriya",The Economic Times,news.google.com/articles/CBMiiQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9leHBlcnQtdmlldy9uby10by1tZXRhbHMtYXMtYS1iYXNrZXQteWVzLXRvLXRoZXNlLTItc3RvY2tzLWNoYWtyaS1sb2thcHJpeWEvYXJ0aWNsZXNob3cvMTAzMDQyNjE5LmNtc9IBjQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9leHBlcnQtdmlldy9uby10by1tZXRhbHMtYXMtYS1iYXNrZXQteWVzLXRvLXRoZXNlLTItc3RvY2tzLWNoYWtyaS1sb2thcHJpeWEvYW1wX2FydGljbGVzaG93LzEwMzA0MjYxOS5jbXM?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-25
10,"Hindalco share price Today Live Updates : Hindalco closed today at ₹455.5, down -1.21% from yesterday's ₹461.1 | Mint",Mint,news.google.com/articles/CBMibGh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL2hpbmRhbGNvLXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMjQtYXVnLTIwMjMtMTE2OTI4NDQ5MTU1MTkuaHRtbNIBcGh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL2hpbmRhbGNvLXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMjQtYXVnLTIwMjMvYW1wLTExNjkyODQ0OTE1NTE5Lmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-24
82,"Sensex jumps over 450 points, Nifty above 19,550; Paras Defence, MTAR Tech jump up to 12%; Jio Financial dive 5%",Business Today,news.google.com/articles/CBMiuAFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvbWFya2V0LWNvbW1lbnRhcnkvc3Rvcnkvc2Vuc2V4LWp1bXBzLW92ZXItNDUwLXBvaW50cy1uaWZ0eS1hYm92ZS0xOTU1MC1wYXJhcy1kZWZlbmNlLW10YXItdGVjaC1qdW1wLXVwLXRvLTEyLWppby1maW5hbmNpYWwtZGl2ZS01LTM5NTM0MS0yMDIzLTA4LTI00gG8AWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vYW1wL21hcmtldHMvbWFya2V0LWNvbW1lbnRhcnkvc3Rvcnkvc2Vuc2V4LWp1bXBzLW92ZXItNDUwLXBvaW50cy1uaWZ0eS1hYm92ZS0xOTU1MC1wYXJhcy1kZWZlbmNlLW10YXItdGVjaC1qdW1wLXVwLXRvLTEyLWppby1maW5hbmNpYWwtZGl2ZS01LTM5NTM0MS0yMDIzLTA4LTI0?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-24
51,"Stocks to Watch: Torrent Pharma, Cipla, TVS Supply Chain, Titan, AdaniTotal",Business Standard,news.google.com/articles/CBMiowFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vbWFya2V0cy9uZXdzL3N0b2Nrcy10by13YXRjaC10b2RheS1hdWd1c3QtMjMtdG9ycmVudC1waGFybWEtY2lwbGEtdHZzLXN1cHBseS1jaGFpbi10aXRhbi1hZGFuaS10b3RhbC1oaW5kYWxjby0xMjMwODIzMDAwODdfMS5odG1s0gGnAWh0dHBzOi8vd3d3LmJ1c2luZXNzLXN0YW5kYXJkLmNvbS9hbXAvbWFya2V0cy9uZXdzL3N0b2Nrcy10by13YXRjaC10b2RheS1hdWd1c3QtMjMtdG9ycmVudC1waGFybWEtY2lwbGEtdHZzLXN1cHBseS1jaGFpbi10aXRhbi1hZGFuaS10b3RhbC1oaW5kYWxjby0xMjMwODIzMDAwODdfMS5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-23
3,Hindalco gains over 2% on higher volumes,Moneycontrol,news.google.com/articles/CBMiaGh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9idXNpbmVzcy9tYXJrZXRzL2hpbmRhbGNvLWdhaW5zLW92ZXItMi1vbi1oaWdoZXItdm9sdW1lcy0xMTI0MTEyMS5odG1s0gFsaHR0cHM6Ly93d3cubW9uZXljb250cm9sLmNvbS9uZXdzL2J1c2luZXNzL21hcmtldHMvaGluZGFsY28tZ2FpbnMtb3Zlci0yLW9uLWhpZ2hlci12b2x1bWVzLTExMjQxMTIxLmh0bWwvYW1w?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-23
4,"Stocks in news: Brightcom, Hindalco, Piramal, TVS Supply Chain, Jio Financial, Vodafone Idea",The Economic Times,news.google.com/articles/CBMioAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9zdG9ja3MtaW4tbmV3cy1icmlnaHRjb20taGluZGFsY28tcGlyYW1hbC10dnMtc3VwcGx5LWNoYWluLWppby1maW5hbmNpYWwtdm9kYWZvbmUtaWRlYS9hcnRpY2xlc2hvdy8xMDI5NTQxNjIuY21z0gGkAWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9uZXdzL3N0b2Nrcy1pbi1uZXdzLWJyaWdodGNvbS1oaW5kYWxjby1waXJhbWFsLXR2cy1zdXBwbHktY2hhaW4tamlvLWZpbmFuY2lhbC12b2RhZm9uZS1pZGVhL2FtcF9hcnRpY2xlc2hvdy8xMDI5NTQxNjIuY21z?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-23
5,"Stocks to Watch: Voda Idea, Jio Financial, Hindalco, Adani Energy, Piramal Ent, and Others",News18,news.google.com/articles/CBMiiQFodHRwczovL3d3dy5uZXdzMTguY29tL2J1c2luZXNzL21hcmtldHMvc3RvY2tzLXRvLXdhdGNoLXZvZGEtaWRlYS1qaW8tZmluYW5jaWFsLWhpbmRhbGNvLWFkYW5pLWVuZXJneS1waXJhbWFsLWVudC1hbmQtb3RoZXJzLTg1NDY1NzEuaHRtbNIBjQFodHRwczovL3d3dy5uZXdzMTguY29tL2FtcC9idXNpbmVzcy9tYXJrZXRzL3N0b2Nrcy10by13YXRjaC12b2RhLWlkZWEtamlvLWZpbmFuY2lhbC1oaW5kYWxjby1hZGFuaS1lbmVyZ3ktcGlyYW1hbC1lbnQtYW5kLW90aGVycy04NTQ2NTcxLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-23
38,"Power Shares Close Higher, Hindalco Industries and Axis Bank ...",Clayton County Register,news.google.com/articles/CBMiamh0dHBzOi8vd3d3LmNsYXl0b25jb3VudHlyZWdpc3Rlci5jb20vbmV3czIvc3RvY2stbWFya2V0LXVwZGF0ZS1wb3dlci1zdG9ja3MtbWl4ZWQtYXMtbWFya2V0LXJpc2VzLzEzOTc1MC_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-23
8,"Hindalco Industries To Invest Rs 2,000 Crore In Indian Railway Project For High-Speed Trains",Swarajya,news.google.com/articles/CBMiggFodHRwczovL3N3YXJhanlhbWFnLmNvbS9pbmZyYXN0cnVjdHVyZS9oaW5kYWxjby1pbmR1c3RyaWVzLXRvLWludmVzdC1ycy0yMDAwLWNyb3JlLWluLWluZGlhbi1yYWlsd2F5LXByb2plY3QtZm9yLWhpZ2gtc3BlZWQtdHJhaW5z0gGOAWh0dHBzOi8vc3dhcmFqeWFtYWcuY29tL2FtcC9zdG9yeS9pbmZyYXN0cnVjdHVyZSUyRmhpbmRhbGNvLWluZHVzdHJpZXMtdG8taW52ZXN0LXJzLTIwMDAtY3JvcmUtaW4taW5kaWFuLXJhaWx3YXktcHJvamVjdC1mb3ItaGlnaC1zcGVlZC10cmFpbnM?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-23
