,title,source,link,date,summary,text
0,,Indian Retailer,news.google.com/articles/CBMiZGh0dHBzOi8vd3d3LmluZGlhbnJldGFpbGVyLmNvbS9uZXdzL3JldGFpbC1pbmRpYS1uZXdzLWNlbGxvLXdvcmxkLWZpbGVzLWRyaHAtaXBvLWV4cGFuZC1pdHMtcHJlc2VuY2XSAWhodHRwczovL3d3dy5pbmRpYW5yZXRhaWxlci5jb20vYW1wL25ld3MvcmV0YWlsLWluZGlhLW5ld3MtY2VsbG8td29ybGQtZmlsZXMtZHJocC1pcG8tZXhwYW5kLWl0cy1wcmVzZW5jZQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-17,,
8,,Benzinga,news.google.com/articles/CBMimQFodHRwczovL3d3dy5iZW56aW5nYS5jb20vcHJlc3NyZWxlYXNlcy8yMy8wOC9uMzM4NTA3ODAvd29ybGQtcGxhbnQtYmFzZWQtYmV2ZXJhZ2VzLW1hcmtldC10cmVuZHMtcmVwb3J0LTIwMjMtMjAzMC1jb25zdW1lcnMtZHJpdmUtZGVtYW5kLWZvci1kaXZlcnNlLWZsYXbSAS1odHRwczovL3d3dy5iZW56aW5nYS5jb20vYW1wL2NvbnRlbnQvMzM4NTA3ODA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-15,,
9,,Benzinga,news.google.com/articles/CBMihAFodHRwczovL3d3dy5iZW56aW5nYS5jb20vcHJlc3NyZWxlYXNlcy8yMy8wOC8zMzg0NzAzMC92ZWdldGFibGUtcHJvdGVpbi1jb25jZW50cmF0ZS1tYXJrZXQtcHJvdmlkZWQtY29tcHJlaGVuc2l2ZS1yZXNlYXJjaC0yMDIzLTIwMzDSAS1odHRwczovL3d3dy5iZW56aW5nYS5jb20vYW1wL2NvbnRlbnQvMzM4NDcwMzA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-14,,
13,,Dollars & Sense,news.google.com/articles/CBMiPmh0dHBzOi8vd3d3LmRvbGxhcnNhbmRzZW5zZS5vcmcvYXJjaGl2ZXMvMjAyMy8wNzIzYmFyY2xheS5odG1s0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-14,,
6,,GlobeNewswire,news.google.com/articles/CBMi1wFodHRwczovL3d3dy5nbG9iZW5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2UvMjAyMy8wOC8xMC8yNzIyNDIzLzAvZW4vRGFpcnktQWx0ZXJuYXRpdmVzLU1hcmtldC10by1SZWFjaC01MS02NkJuLUdsb2JhbGx5LWJ5LTIwMjgtYXQtMTAtNi1DQUdSLXdpdGgtTWlsay1TZWdtZW50LURyaXZpbmctR3Jvd3RoLUR1cmluZy0yMDIyLTIwMjgtVGhlLUluc2lnaHQtUGFydG5lcnMuaHRtbNIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-10,,
12,,Benzinga,news.google.com/articles/CBMilwFodHRwczovL3d3dy5iZW56aW5nYS5jb20vcHJlc3NyZWxlYXNlcy8yMy8wOC9uMzM3MTMxNzEvZGFpcnktYWx0ZXJuYXRpdmUtcGxhbnQtbWlsay1iZXZlcmFnZXMtbWFya2V0LXRvLWdyb3ctYnktdXNkLTEwLTU4Ni0wNS1taWxsaW9uLWJldHdlZW4tMjAyMi0yMDI30gEtaHR0cHM6Ly93d3cuYmVuemluZ2EuY29tL2FtcC9jb250ZW50LzMzNzEzMTcx?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-10,,
4,,Business Standard,news.google.com/articles/CBMikgFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vY29tcGFuaWVzL3Jlc3VsdHMvYmFqYWotY29uc3VtZXItY2FyZS1hcHItanVuZS1xdWFydGVyLW5ldC1wcm9maXQtcmlzZXMtMzYtMzctdG8tcnMtNDYtMjItY3ItMTIzMDgwOTAwMzYxXzEuaHRtbNIBlgFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYW1wL2NvbXBhbmllcy9yZXN1bHRzL2JhamFqLWNvbnN1bWVyLWNhcmUtYXByLWp1bmUtcXVhcnRlci1uZXQtcHJvZml0LXJpc2VzLTM2LTM3LXRvLXJzLTQ2LTIyLWNyLTEyMzA4MDkwMDM2MV8xLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-09,,
