,title,source,link,date
0,DiGiSPICE Technologies' Malaysian Step-Down Arm Files to Strike Off Name,Marketscreener.com,news.google.com/articles/CBMipAFodHRwczovL3d3dy5tYXJrZXRzY3JlZW5lci5jb20vcXVvdGUvc3RvY2svRElHSVNQSUNFLVRFQ0hOT0xPR0lFUy1MSS02NTIxODkwNC9uZXdzL0RpR2lTUElDRS1UZWNobm9sb2dpZXMtTWFsYXlzaWFuLVN0ZXAtRG93bi1Bcm0tRmlsZXMtdG8tU3RyaWtlLU9mZi1OYW1lLTQ0Njg0MTA4L9IBqAFodHRwczovL3d3dy5tYXJrZXRzY3JlZW5lci5jb20vYW1wL3F1b3RlL3N0b2NrL0RJR0lTUElDRS1URUNITk9MT0dJRVMtTEktNjUyMTg5MDQvbmV3cy9EaUdpU1BJQ0UtVGVjaG5vbG9naWVzLU1hbGF5c2lhbi1TdGVwLURvd24tQXJtLUZpbGVzLXRvLVN0cmlrZS1PZmYtTmFtZS00NDY4NDEwOC8?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-24
8,"Penny Stocks in Focus on August 23, 2023",Clayton County Register,news.google.com/articles/CBMiaGh0dHBzOi8vd3d3LmNsYXl0b25jb3VudHlyZWdpc3Rlci5jb20vbmV3czIvcGVubnktc3RvY2tzLXN0b2Nrcy1saWtlbHktdG8tYmUtaW4tZm9jdXMtdG9tb3Jyb3ctNC8xMzQ3OTMv0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-22
9,Indian Equities Close on a Positive Note; Nifty50 Surges 0.43%,Clayton County Register,news.google.com/articles/CBMiaGh0dHBzOi8vd3d3LmNsYXl0b25jb3VudHlyZWdpc3Rlci5jb20vbmV3czIvcGVubnktc3RvY2tzLXN0b2Nrcy1saWtlbHktdG8tYmUtaW4tZm9jdXMtdG9tb3Jyb3ctMy8xMjY1OTcv0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-21
4,Bears rule D-Street as losses extend in fourth week; rupee weakens to 83,Moneycontrol,news.google.com/articles/CBMikQFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvcGhvdG9zL2J1c2luZXNzL21hcmtldHMvYmVhcnMtcnVsZS1kLXN0cmVldC1hcy1sb3NzZXMtZXh0ZW5kZWQtaW4tZm91cnRoLXdlZWstcnVwZWUtd2Vha2Vucy10by04My0xMTIyMDcwMS5odG1s0gGVAWh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9waG90b3MvYnVzaW5lc3MvbWFya2V0cy9iZWFycy1ydWxlLWQtc3RyZWV0LWFzLWxvc3Nlcy1leHRlbmRlZC1pbi1mb3VydGgtd2Vlay1ydXBlZS13ZWFrZW5zLXRvLTgzLTExMjIwNzAxLmh0bWwvYW1w?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-19
11,"ICRA, ONGC, Oil India, Bank of Maharashtra among 78 stocks that hit 52-week highs; 29 touch 52-week lows",The Financial Express,news.google.com/articles/CBMilQFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9tYXJrZXQvaWNyYS1vbmdjLW9pbC1pbmRpYS1iYW5rLW9mLW1haGFyYXNodHJhLWFtb25nLTc4LXN0b2Nrcy10aGF0LWhpdC01Mi13ZWVrLWhpZ2hzLTI5LXRvdWNoLTUyLXdlZWstbG93cy8zMjEwMDcwL9IBmgFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9tYXJrZXQvaWNyYS1vbmdjLW9pbC1pbmRpYS1iYW5rLW9mLW1haGFyYXNodHJhLWFtb25nLTc4LXN0b2Nrcy10aGF0LWhpdC01Mi13ZWVrLWhpZ2hzLTI5LXRvdWNoLTUyLXdlZWstbG93cy8zMjEwMDcwL2xpdGUv?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-14
