,title,source,link,date
0,Khattar Takes Dig At Cong Over Irregularities In BPL Cards When It Was In Power,Outlook India,news.google.com/articles/CBMigQFodHRwczovL3d3dy5vdXRsb29raW5kaWEuY29tL25hdGlvbmFsL2toYXR0YXItdGFrZXMtZGlnLWF0LWNvbmctb3Zlci1pcnJlZ3VsYXJpdGllcy1pbi1icGwtY2FyZHMtd2hlbi1pdC13YXMtaW4tcG93ZXItbmV3cy0zMTM3MjTSAYUBaHR0cHM6Ly93d3cub3V0bG9va2luZGlhLmNvbS9uYXRpb25hbC9raGF0dGFyLXRha2VzLWRpZy1hdC1jb25nLW92ZXItaXJyZWd1bGFyaXRpZXMtaW4tYnBsLWNhcmRzLXdoZW4taXQtd2FzLWluLXBvd2VyLW5ld3MtMzEzNzI0L2FtcA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-26
25,Wife’s Insistence For Husband To Abandon His Parents And Become A 'Ghar Jamai' Amounts To Cruelty: Delhi...,Verdictum,news.google.com/articles/CBMisQFodHRwczovL3d3dy52ZXJkaWN0dW0uaW4vY291cnQtdXBkYXRlcy9oaWdoLWNvdXJ0cy93aWZlcy1pbnNpc3RlbmNlLWZvci1odXNiYW5kLXRvLWFiYW5kb24taGlzLXBhcmVudHMtYW5kLWJlY29tZS1hLWdoYXItamFtYWktYW1vdW50cy10by1jcnVlbHR5LWRlbGhpLWhjLWdyYW50cy1kaXZvcmNlLTE0OTE1OTjSAbUBaHR0cHM6Ly93d3cudmVyZGljdHVtLmluL2FtcC9jb3VydC11cGRhdGVzL2hpZ2gtY291cnRzL3dpZmVzLWluc2lzdGVuY2UtZm9yLWh1c2JhbmQtdG8tYWJhbmRvbi1oaXMtcGFyZW50cy1hbmQtYmVjb21lLWEtZ2hhci1qYW1haS1hbW91bnRzLXRvLWNydWVsdHktZGVsaGktaGMtZ3JhbnRzLWRpdm9yY2UtMTQ5MTU5OA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-26
47,From humble beginnings to Team Chandrayaan,IndiaTimes,news.google.com/articles/CBMia2h0dHBzOi8vbS50aW1lc29maW5kaWEuY29tL2NpdHkvcmFpcHVyL2Zyb20taHVtYmxlLWJlZ2lubmluZ3MtdG8tdGVhbS1jaGFuZHJheWFhbi9hcnRpY2xlc2hvdy8xMDMwODE3NDkuY21z0gFvaHR0cHM6Ly9tLnRpbWVzb2ZpbmRpYS5jb20vY2l0eS9yYWlwdXIvZnJvbS1odW1ibGUtYmVnaW5uaW5ncy10by10ZWFtLWNoYW5kcmF5YWFuL2FtcF9hcnRpY2xlc2hvdy8xMDMwODE3NDkuY21z?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-26
36,Alternative road opened in Himachal's Pandoh to divert vehicular traffic,NewsDrum,news.google.com/articles/CBMiaGh0dHBzOi8vd3d3Lm5ld3NkcnVtLmluL25hdGlvbmFsL2FsdGVybmF0aXZlLXJvYWQtb3BlbmVkLWluLWhpbWFjaGFscy1wYW5kb2gtdG8tZGl2ZXJ0LXZlaGljdWxhci10cmFmZmlj0gFoaHR0cHM6Ly93d3cubmV3c2RydW0uaW4vbmF0aW9uYWwvYWx0ZXJuYXRpdmUtcm9hZC1vcGVuZWQtaW4taGltYWNoYWxzLXBhbmRvaC10by1kaXZlcnQtdmVoaWN1bGFyLXRyYWZmaWM?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-26
29,[Watch] Throwback to when captain Unmukt Chand smashed 111* as India beat Australia to win the 2012 U19 World Cup,Sportskeeda,news.google.com/articles/CBMihQFodHRwczovL3d3dy5zcG9ydHNrZWVkYS5jb20vY3JpY2tldC9uZXdzLXdhdGNoLXRocm93YmFjay1jYXB0YWluLXVubXVrdC1jaGFuZC1zbWFzaGVkLTExMS1pbmRpYS1iZWF0LWF1c3RyYWxpYS13aW4tMjAxMi11MTktd29ybGQtY3Vw0gGJAWh0dHBzOi8vd3d3LnNwb3J0c2tlZWRhLmNvbS9hbXAvY3JpY2tldC9uZXdzLXdhdGNoLXRocm93YmFjay1jYXB0YWluLXVubXVrdC1jaGFuZC1zbWFzaGVkLTExMS1pbmRpYS1iZWF0LWF1c3RyYWxpYS13aW4tMjAxMi11MTktd29ybGQtY3Vw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-26
27,Argentina player Pedro Baron in Select XI for Bermuda Premier ...,Royal Gazette,news.google.com/articles/CBMigwFodHRwczovL3d3dy5yb3lhbGdhemV0dGUuY29tL2NyaWNrZXQvc3BvcnQvYXJ0aWNsZS8yMDIzMDgyNi9hcmdlbnRpbmlhbi1wbGF5ZXItcGVkcm8tYmFyb24taW4tc2VsZWN0LXhpLWZvci1iZXJtdWRhLXByZW1pZXItbGVhZ3VlL9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-26
21,Kerala: Milma to procure 1 Cr litre extra milk to meet Onam demand,The Statesman,news.google.com/articles/CBMidGh0dHBzOi8vd3d3LnRoZXN0YXRlc21hbi5jb20vd29ybGQva2VyYWxhLW1pbG1hLXRvLXByb2N1cmUtMS1jci1saXRyZS1leHRyYS1taWxrLXRvLW1lZXQtb25hbS1kZW1hbmQtMTUwMzIxNTcwMi5odG1s0gF4aHR0cHM6Ly93d3cudGhlc3RhdGVzbWFuLmNvbS93b3JsZC9rZXJhbGEtbWlsbWEtdG8tcHJvY3VyZS0xLWNyLWxpdHJlLWV4dHJhLW1pbGstdG8tbWVldC1vbmFtLWRlbWFuZC0xNTAzMjE1NzAyLmh0bWwvYW1w?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-26
24,RailTel receives work order of Rs 28 crore from Kerala Govt for fiber optic network,ETTelecom,news.google.com/articles/CBMioQFodHRwczovL3RlbGVjb20uZWNvbm9taWN0aW1lcy5pbmRpYXRpbWVzLmNvbS9uZXdzL3RlbGVjb20tZXF1aXBtZW50L3JhaWx0ZWwtcmVjZWl2ZXMtd29yay1vcmRlci1vZi1ycy0yOC1jcm9yZS1mcm9tLWtlcmFsYS1nb3Z0LWZvci1maWJlci1vcHRpYy1uZXR3b3JrLzEwMzAzODk0N9IBpQFodHRwczovL3RlbGVjb20uZWNvbm9taWN0aW1lcy5pbmRpYXRpbWVzLmNvbS9hbXAvbmV3cy90ZWxlY29tLWVxdWlwbWVudC9yYWlsdGVsLXJlY2VpdmVzLXdvcmstb3JkZXItb2YtcnMtMjgtY3JvcmUtZnJvbS1rZXJhbGEtZ292dC1mb3ItZmliZXItb3B0aWMtbmV0d29yay8xMDMwMzg5NDc?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-25
28,2023 World Championships: Right at Home Jackaroos men's preview,Bowls Australia,news.google.com/articles/CBMiV2h0dHBzOi8vd3d3LmJvd2xzLmNvbS5hdS8yMDIzLXdvcmxkLWNoYW1waW9uc2hpcHMtcmlnaHQtYXQtaG9tZS1qYWNrYXJvb3MtbWVucy1wcmV2aWV3L9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-25
15,Monsoon session of Haryana assembly: Congress corners govt on PPP,Hindustan Times,news.google.com/articles/CBMinQFodHRwczovL3d3dy5oaW5kdXN0YW50aW1lcy5jb20vY2l0aWVzL2NoYW5kaWdhcmgtbmV3cy9jb25ncmVzcy1sYXVuY2hlcy1ibGlzdGVyaW5nLWF0dGFjay1vbi1ianAtampwLWdvdmVybm1lbnQtb3Zlci1mbGF3cy1pbi1wcHAtcG9ydGFsLTEwMTY5Mjk5MjcxNzg0NS5odG1s0gGhAWh0dHBzOi8vd3d3LmhpbmR1c3RhbnRpbWVzLmNvbS9jaXRpZXMvY2hhbmRpZ2FyaC1uZXdzL2NvbmdyZXNzLWxhdW5jaGVzLWJsaXN0ZXJpbmctYXR0YWNrLW9uLWJqcC1qanAtZ292ZXJubWVudC1vdmVyLWZsYXdzLWluLXBwcC1wb3J0YWwtMTAxNjkyOTkyNzE3ODQ1LWFtcC5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-25
