,title,source,link,date
2,CBI files 2 cases on Varun Industries in Rs 388 crore fraud in two banks,Business Standard,news.google.com/articles/CBMiiQFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vaW5kaWEtbmV3cy9jYmktZmlsZXMtMi1jYXNlcy1vbi12YXJ1bi1pbmR1c3RyaWVzLWluLXJzLTM4OC1jcm9yZS1mcmF1ZC1pbi10d28tYmFua3MtMTIzMDgyMzAwNTI3XzEuaHRtbNIBjQFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYW1wL2luZGlhLW5ld3MvY2JpLWZpbGVzLTItY2FzZXMtb24tdmFydW4taW5kdXN0cmllcy1pbi1ycy0zODgtY3JvcmUtZnJhdWQtaW4tdHdvLWJhbmtzLTEyMzA4MjMwMDUyN18xLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-23
22,ETPWLA 2023: Varij Pujara wins in the Sales Leader of the Year ...,The Economic Times,news.google.com/articles/CBMiwgFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9jb21wYW55L2NvcnBvcmF0ZS10cmVuZHMvZXRwd2xhLTIwMjMtdmFyaWotcHVqYXJhLXdpbnMtaW4tdGhlLXNhbGVzLWxlYWRlci1vZi10aGUteWVhci1jYXRlZ29yeS1hdC1ldHByaW1lLXdvbWVuLWxlYWRlcnNoaXAtYXdhcmRzLTIwMjMvYXJ0aWNsZXNob3cvMTAyOTkxMzEzLmNtc9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-23
24,Manjushree Spntek – Pioneering Innovations In Spunmelt ...,The Textile Magazine,news.google.com/articles/CBMifWh0dHBzOi8vd3d3LmluZGlhbnRleHRpbGVtYWdhemluZS5pbi9tYW5qdXNocmVlLXNwbnRlay1waW9uZWVyaW5nLWlubm92YXRpb25zLWluLXNwdW5tZWx0LW5vbndvdmVucy1mb3ItYS1zdXN0YWluYWJsZS1mdXR1cmUv0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-23
19,"Akzo Nobel India Launches Dulux Assurance, it's First Warranty Program in India",Business Standard,news.google.com/articles/CBMinwFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vY29udGVudC9wcmVzcy1yZWxlYXNlcy1hbmkvYWt6by1ub2JlbC1pbmRpYS1sYXVuY2hlcy1kdWx1eC1hc3N1cmFuY2UtaXQtcy1maXJzdC13YXJyYW50eS1wcm9ncmFtLWluLWluZGlhLTEyMzA4MjMwMDQwN18xLmh0bWzSAaMBaHR0cHM6Ly93d3cuYnVzaW5lc3Mtc3RhbmRhcmQuY29tL2FtcC9jb250ZW50L3ByZXNzLXJlbGVhc2VzLWFuaS9ha3pvLW5vYmVsLWluZGlhLWxhdW5jaGVzLWR1bHV4LWFzc3VyYW5jZS1pdC1zLWZpcnN0LXdhcnJhbnR5LXByb2dyYW0taW4taW5kaWEtMTIzMDgyMzAwNDA3XzEuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-23
27,Fanuc Corp's road to redemption runs through India and the US Fed,Business Standard,news.google.com/articles/CBMiggFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vaW5kaWEtbmV3cy9mYW51Yy1jb3JwLXMtcm9hZC10by1yZWRlbXB0aW9uLXJ1bnMtdGhyb3VnaC1pbmRpYS1hbmQtdGhlLXVzLWZlZC0xMjMwODIzMDAwNzNfMS5odG1s0gGGAWh0dHBzOi8vd3d3LmJ1c2luZXNzLXN0YW5kYXJkLmNvbS9hbXAvaW5kaWEtbmV3cy9mYW51Yy1jb3JwLXMtcm9hZC10by1yZWRlbXB0aW9uLXJ1bnMtdGhyb3VnaC1pbmRpYS1hbmQtdGhlLXVzLWZlZC0xMjMwODIzMDAwNzNfMS5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-23
17,"GAIL to invest Rs 30,000 cr in next 3 years, scouts for LNG supplies abroad",Business Standard,news.google.com/articles/CBMijwFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vY29tcGFuaWVzL25ld3MvZ2FpbC10by1pbnZlc3QtcnMtMzAtMDAwLWNyLWluLW5leHQtMy15ZWFycy1zY291dHMtZm9yLWxuZy1zdXBwbGllcy1hYnJvYWQtMTIzMDgyMzAwNDIxXzEuaHRtbNIBkwFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYW1wL2NvbXBhbmllcy9uZXdzL2dhaWwtdG8taW52ZXN0LXJzLTMwLTAwMC1jci1pbi1uZXh0LTMteWVhcnMtc2NvdXRzLWZvci1sbmctc3VwcGxpZXMtYWJyb2FkLTEyMzA4MjMwMDQyMV8xLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-23
16,"QIA to invest Rs 8,278 cr in Reliance Retail Ventures for 0.99% stake",Business Standard,news.google.com/articles/CBMijAFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vY29tcGFuaWVzL25ld3MvcWlhLXRvLWludmVzdC1ycy04LTI3OC1jcm9yZS1pbi1yZWxpYW5jZS1yZXRhaWwtdmVudHVyZXMtZm9yLTAtOTktc3Rha2UtMTIzMDgyMzAwNjc2XzEuaHRtbNIBkAFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYW1wL2NvbXBhbmllcy9uZXdzL3FpYS10by1pbnZlc3QtcnMtOC0yNzgtY3JvcmUtaW4tcmVsaWFuY2UtcmV0YWlsLXZlbnR1cmVzLWZvci0wLTk5LXN0YWtlLTEyMzA4MjMwMDY3Nl8xLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-23
15,"Shipping ministry wants Rs 11,000 crore over nine years to float container PLI scheme",Zee Business,news.google.com/articles/CBMihQFodHRwczovL3d3dy56ZWViaXouY29tL2Vjb25vbXktaW5mcmEvbmV3cy1zaGlwcGluZy1taW5pc3RyeS13YW50cy1ycy0xMTAwMC1jcm9yZS1vdmVyLW5pbmUteWVhcnMtdG8tZmxvYXQtY29udGFpbmVyLXBsaS1zY2hlbWUtMjUwMTY50gGJAWh0dHBzOi8vd3d3LnplZWJpei5jb20vZWNvbm9teS1pbmZyYS9uZXdzLXNoaXBwaW5nLW1pbmlzdHJ5LXdhbnRzLXJzLTExMDAwLWNyb3JlLW92ZXItbmluZS15ZWFycy10by1mbG9hdC1jb250YWluZXItcGxpLXNjaGVtZS0yNTAxNjkvYW1w?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-23
13,"Reliance Retail Ventures Seeks Rs 3,048 Crore Funding For Warehouse InvIT",ABP Live,news.google.com/articles/CBMigQFodHRwczovL25ld3MuYWJwbGl2ZS5jb20vYnVzaW5lc3MvbXVrZXNoLWFtYmFuaS1yZWxpYW5jZS1yZXRhaWwtdmVudHVyZXMtc2Vla3MtcnMtMy0wNDgtY3JvcmUtZnVuZGluZy1mb3Itd2FyZWhvdXNlLWludml0LTE2MjQ4OTHSAYUBaHR0cHM6Ly9uZXdzLmFicGxpdmUuY29tL2J1c2luZXNzL211a2VzaC1hbWJhbmktcmVsaWFuY2UtcmV0YWlsLXZlbnR1cmVzLXNlZWtzLXJzLTMtMDQ4LWNyb3JlLWZ1bmRpbmctZm9yLXdhcmVob3VzZS1pbnZpdC0xNjI0ODkxL2FtcA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-23
11,Prioritizing People's Health: Eskag Pharma's Affordable Care Vision,Business Standard,news.google.com/articles/CBMikwFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vY29udGVudC9wcmVzcy1yZWxlYXNlcy1hbmkvcHJpb3JpdGl6aW5nLXBlb3BsZS1zLWhlYWx0aC1lc2thZy1waGFybWEtcy1hZmZvcmRhYmxlLWNhcmUtdmlzaW9uLTEyMzA4MjMwMDM2NV8xLmh0bWzSAZcBaHR0cHM6Ly93d3cuYnVzaW5lc3Mtc3RhbmRhcmQuY29tL2FtcC9jb250ZW50L3ByZXNzLXJlbGVhc2VzLWFuaS9wcmlvcml0aXppbmctcGVvcGxlLXMtaGVhbHRoLWVza2FnLXBoYXJtYS1zLWFmZm9yZGFibGUtY2FyZS12aXNpb24tMTIzMDgyMzAwMzY1XzEuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-23
