,title,source,link,date
49,India cenbank likely selling dollars to prevent rupee from falling to record low – traders,ThePrint,news.google.com/articles/CBMie2h0dHBzOi8vdGhlcHJpbnQuaW4vaW5kaWEvaW5kaWEtY2VuYmFuay1saWtlbHktc2VsbGluZy1kb2xsYXJzLXRvLXByZXZlbnQtcnVwZWUtZnJvbS1mYWxsaW5nLXRvLXJlY29yZC1sb3ctdHJhZGVycy8xNzgxMzQ1L9IBf2h0dHBzOi8vdGhlcHJpbnQuaW4vaW5kaWEvaW5kaWEtY2VuYmFuay1saWtlbHktc2VsbGluZy1kb2xsYXJzLXRvLXByZXZlbnQtcnVwZWUtZnJvbS1mYWxsaW5nLXRvLXJlY29yZC1sb3ctdHJhZGVycy8xNzgxMzQ1Lz9hbXA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-28
52,Financial markets open on Sept 28 and 29: RBI,BusinessLine,news.google.com/articles/CBMid2h0dHBzOi8vd3d3LnRoZWhpbmR1YnVzaW5lc3NsaW5lLmNvbS9tb25leS1hbmQtYmFua2luZy9maW5hbmNpYWwtbWFya2V0cy1vcGVuLW9uLXNlcHQtMjgtYW5kLTI5LXJiaS9hcnRpY2xlNjczNTU4NDYuZWNl0gF8aHR0cHM6Ly93d3cudGhlaGluZHVidXNpbmVzc2xpbmUuY29tL21vbmV5LWFuZC1iYW5raW5nL2ZpbmFuY2lhbC1tYXJrZXRzLW9wZW4tb24tc2VwdC0yOC1hbmQtMjktcmJpL2FydGljbGU2NzM1NTg0Ni5lY2UvYW1wLw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-28
1,Central Bank Of India Share Price Live blog for 28 Sep 2023,MintGenie,news.google.com/articles/CBMid2h0dHBzOi8vbWludGdlbmllLmxpdmVtaW50LmNvbS9uZXdzL21hcmtldHMvY2VudHJhbC1iYW5rLW9mLWluZGlhLXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMjgtc2VwLTIwMjMtMTUxNjk1ODcyNjQ3MjM30gF7aHR0cHM6Ly9taW50Z2VuaWUubGl2ZW1pbnQuY29tL2FtcC9uZXdzL21hcmtldHMvY2VudHJhbC1iYW5rLW9mLWluZGlhLXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMjgtc2VwLTIwMjMtMTUxNjk1ODcyNjQ3MjM3?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-28
41,Pakistan's digital banking transactions surged by 57 percent in FY23 ...,Arab News,news.google.com/articles/CBMiLmh0dHBzOi8vd3d3LmFyYWJuZXdzLmNvbS9ub2RlLzIzODE4NTEvcGFraXN0YW7SASlodHRwczovL3d3dy5hcmFibmV3cy5jb20vbm9kZS8yMzgxODUxL2FtcA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-28
13,"Provide probe report to RTI applicant, CIC orders bank",The Tribune India,news.google.com/articles/CBMiaGh0dHBzOi8vd3d3LnRyaWJ1bmVpbmRpYS5jb20vbmV3cy9qYWxhbmRoYXIvcHJvdmlkZS1wcm9iZS1yZXBvcnQtdG8tcnRpLWFwcGxpY2FudC1jaWMtb3JkZXJzLWJhbmstNTQ4NDU00gFmaHR0cHM6Ly9tLnRyaWJ1bmVpbmRpYS5jb20vbmV3cy9qYWxhbmRoYXIvcHJvdmlkZS1wcm9iZS1yZXBvcnQtdG8tcnRpLWFwcGxpY2FudC1jaWMtb3JkZXJzLWJhbmstNTQ4NDU0?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-28
48,Are banks in Maharashtra shut on Friday?,Zee Business,news.google.com/articles/CBMipAFodHRwczovL3d3dy56ZWViaXouY29tL3BlcnNvbmFsLWZpbmFuY2UvYmFua2luZy9uZXdzLWJhbmstaG9saWRheS1hcmUtYmFua3MtY2xvc2VkLW9wZW4tdG9kYXktdG9tb3Jyb3ctZnJpZGF5LW1haGFyYXNodHJhLXNlcHRlbWJlci0yOS1vci0yOC1laWQtZS1taWxhZC0yMDIzLTI1NjU5MtIBqAFodHRwczovL3d3dy56ZWViaXouY29tL3BlcnNvbmFsLWZpbmFuY2UvYmFua2luZy9uZXdzLWJhbmstaG9saWRheS1hcmUtYmFua3MtY2xvc2VkLW9wZW4tdG9kYXktdG9tb3Jyb3ctZnJpZGF5LW1haGFyYXNodHJhLXNlcHRlbWJlci0yOS1vci0yOC1laWQtZS1taWxhZC0yMDIzLTI1NjU5Mi9hbXA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-28
24,Employees’ association announces bank strikes,The New Indian Express,news.google.com/articles/CBMib2h0dHBzOi8vd3d3Lm5ld2luZGlhbmV4cHJlc3MuY29tL2J1c2luZXNzLzIwMjMvc2VwLzI4L2VtcGxveWVlcy1hc3NvY2lhdGlvbi1hbm5vdW5jZXMtYmFuay1zdHJpa2VzLTI2MTg5NTQuaHRtbNIBbmh0dHBzOi8vd3d3Lm5ld2luZGlhbmV4cHJlc3MuY29tL2J1c2luZXNzLzIwMjMvc2VwLzI4L2VtcGxveWVlcy1hc3NvY2lhdGlvbi1hbm5vdW5jZXMtYmFuay1zdHJpa2VzLTI2MTg5NTQuYW1w?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-28
54,"Australian dollar pinned near fresh 11-month low, support shaky",Times of India,news.google.com/articles/CBMikwFodHRwczovL20udGltZXNvZmluZGlhLmNvbS9idXNpbmVzcy9pbnRlcm5hdGlvbmFsLWJ1c2luZXNzL2F1c3RyYWxpYW4tZG9sbGFyLXBpbm5lZC1uZWFyLWZyZXNoLTExLW1vbnRoLWxvdy1zdXBwb3J0LXNoYWt5L2FydGljbGVzaG93LzEwNDAwODgzOC5jbXPSAZcBaHR0cHM6Ly9tLnRpbWVzb2ZpbmRpYS5jb20vYnVzaW5lc3MvaW50ZXJuYXRpb25hbC1idXNpbmVzcy9hdXN0cmFsaWFuLWRvbGxhci1waW5uZWQtbmVhci1mcmVzaC0xMS1tb250aC1sb3ctc3VwcG9ydC1zaGFreS9hbXBfYXJ0aWNsZXNob3cvMTA0MDA4ODM4LmNtcw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-28
59,Current Affairs 28 September 2023,AffairsCloud.com,news.google.com/articles/CBMiO2h0dHBzOi8vYWZmYWlyc2Nsb3VkLmNvbS9jdXJyZW50LWFmZmFpcnMtMjgtc2VwdGVtYmVyLTIwMjMv0gE_aHR0cHM6Ly9hZmZhaXJzY2xvdWQuY29tL2N1cnJlbnQtYWZmYWlycy0yOC1zZXB0ZW1iZXItMjAyMy8_YW1w?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-28
64,"India fastest-growing major economy but risks persist, says Reuters poll",WION,news.google.com/articles/CBMikgFodHRwczovL3d3dy53aW9uZXdzLmNvbS9idXNpbmVzcy1lY29ub215L2luZGlhcy1lY29ub21pYy1vdXRsb29rLWZhc3Rlc3QtZ3Jvd2luZy1tYWpvci1lY29ub215LWluLXNpZ2h0LWJ1dC1yaXNrcy1wZXJzaXN0LXNheXMtcmV1dGVycy1wb2xsLTY0MDQ1N9IBlgFodHRwczovL3d3dy53aW9uZXdzLmNvbS9idXNpbmVzcy1lY29ub215L2luZGlhcy1lY29ub21pYy1vdXRsb29rLWZhc3Rlc3QtZ3Jvd2luZy1tYWpvci1lY29ub215LWluLXNpZ2h0LWJ1dC1yaXNrcy1wZXJzaXN0LXNheXMtcmV1dGVycy1wb2xsLTY0MDQ1Ny9hbXA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-28
