,title,source,link,date
0,"Stocks to Watch: Adani Ports, JSW Energy, Adani Power, IndiGo, CIL, VIP | Mint",Mint,news.google.com/articles/CBMihwFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL3N0b2Nrcy10by13YXRjaC1hZGFuaS1wb3J0cy1qc3ctZW5lcmd5LWFkYW5pLXBvd2VyLWluZGlnby1jaWwtdmlwLTExNjkyMjMxNDgwODYzLmh0bWzSAYsBaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9zdG9jay1tYXJrZXQtbmV3cy9zdG9ja3MtdG8td2F0Y2gtYWRhbmktcG9ydHMtanN3LWVuZXJneS1hZGFuaS1wb3dlci1pbmRpZ28tY2lsLXZpcC9hbXAtMTE2OTIyMzE0ODA4NjMuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-17
11,Be careful about shipping stocks in short-term; keep an eye out for Bata: Sandip Sabharwal,The Economic Times,news.google.com/articles/CBMiogFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9leHBlcnQtdmlldy9iZS1jYXJlZnVsLWFib3V0LXNoaXBwaW5nLXN0b2Nrcy1pbi1zaG9ydC10ZXJtLWtlZXAtYW4tZXllLW91dC1mb3ItYmF0YS1zYW5kaXAtc2FiaGFyd2FsL2FydGljbGVzaG93LzEwMjgwMzI3MS5jbXPSAaYBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvZXhwZXJ0LXZpZXcvYmUtY2FyZWZ1bC1hYm91dC1zaGlwcGluZy1zdG9ja3MtaW4tc2hvcnQtdGVybS1rZWVwLWFuLWV5ZS1vdXQtZm9yLWJhdGEtc2FuZGlwLXNhYmhhcndhbC9hbXBfYXJ0aWNsZXNob3cvMTAyODAzMjcxLmNtcw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-17
2,JSW Energy sinks 4% on stake sale by promoter; GQG Partners buys shares,Fortune India,news.google.com/articles/CBMic2h0dHBzOi8vd3d3LmZvcnR1bmVpbmRpYS5jb20vaW52ZXN0aW5nL2pzdy1lbmVyZ3ktc2lua3MtNC1vbi1zdGFrZS1zYWxlLWJ5LXByb21vdGVyLWdxZy1wYXJ0bmVycy1idXlzLXNoYXJlcy8xMTM3NjDSAYEBaHR0cHM6Ly93d3cuZm9ydHVuZWluZGlhLmNvbS9hbXAvc3RvcnkvaW52ZXN0aW5nJTJGanN3LWVuZXJneS1zaW5rcy00LW9uLXN0YWtlLXNhbGUtYnktcHJvbW90ZXItZ3FnLXBhcnRuZXJzLWJ1eXMtc2hhcmVzJTJGMTEzNzYw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-17
3,JSW Energy Shares Grab Spotlight On Bulk Deals: Rajiv Jain's GQG Partners Buys Shares In The Company For Two,Jagran English,news.google.com/articles/CBMiqgFodHRwczovL2VuZ2xpc2guamFncmFuLmNvbS9idXNpbmVzcy9qc3ctZW5lcmd5LXNoYXJlcy1ncmFiLXNwb3RsaWdodC1vbi1idWxrLWRlYWxzLXJhaml2LWphaW5zLWdxZy1wYXJ0bmVycy1idXlzLXNoYXJlcy1pbi10aGUtY29tcGFueS1mb3Itc2Vjb25kLWNvbnNlY3V0aXZlLWRheS0xMDA5NDI3NdIBrwFodHRwczovL2VuZ2xpc2guamFncmFuLmNvbS9saXRlL2J1c2luZXNzL2pzdy1lbmVyZ3ktc2hhcmVzLWdyYWItc3BvdGxpZ2h0LW9uLWJ1bGstZGVhbHMtcmFqaXYtamFpbnMtZ3FnLXBhcnRuZXJzLWJ1eXMtc2hhcmVzLWluLXRoZS1jb21wYW55LWZvci1zZWNvbmQtY29uc2VjdXRpdmUtZGF5LTEwMDk0Mjc1?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-17
5,"Buzzing Stocks: Aurobindo Pharma, Paytm, Essar Shipping, Skipper, others in news today",Moneycontrol,news.google.com/articles/CBMimAFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvcGhvdG9zL2J1c2luZXNzL3N0b2Nrcy9idXp6aW5nLXN0b2Nrcy1hdXJvYmluZG8tcGhhcm1hLXBheXRtLWVzc2FyLXNoaXBwaW5nLXNraXBwZXItb3RoZXJzLWluLW5ld3MtdG9kYXktMTEyMDQ2OTEuaHRtbNIBnAFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvcGhvdG9zL2J1c2luZXNzL3N0b2Nrcy9idXp6aW5nLXN0b2Nrcy1hdXJvYmluZG8tcGhhcm1hLXBheXRtLWVzc2FyLXNoaXBwaW5nLXNraXBwZXItb3RoZXJzLWluLW5ld3MtdG9kYXktMTEyMDQ2OTEuaHRtbC9hbXA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-17
6,"Market Highlights: Sensex ends 390 pts lower, Nifty down 100 pts; IT, FMCG drag; Consumer Durable, PSU Bank shine | Mint",Mint,news.google.com/articles/CBMilgFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9zZW5zZXgtdG9kYXktc2hhcmUtbWFya2V0LWxpdmUtdXBkYXRlcy1zZW5zZXgtbmlmdHktZXhwZWN0LW11dGVkLXN0YXJ0LWdpZnQtbmlmdHktaW4tcmVkLTExNjkyMjMyMDUzNDgyLmh0bWzSAZoBaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9saXZlLWJsb2cvc2Vuc2V4LXRvZGF5LXNoYXJlLW1hcmtldC1saXZlLXVwZGF0ZXMtc2Vuc2V4LW5pZnR5LWV4cGVjdC1tdXRlZC1zdGFydC1naWZ0LW5pZnR5LWluLXJlZC9hbXAtMTE2OTIyMzIwNTM0ODIuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-17
7,"Stocks that will see action today: August 17, 2023",BusinessLine,news.google.com/articles/CBMicWh0dHBzOi8vd3d3LnRoZWhpbmR1YnVzaW5lc3NsaW5lLmNvbS9tYXJrZXRzL3N0b2Nrcy10aGF0LXdpbGwtc2VlLWFjdGlvbi10b2RheS1hdWd1c3QtMTctMjAyMy9hcnRpY2xlNjcyMDQyMjYuZWNl0gF2aHR0cHM6Ly93d3cudGhlaGluZHVidXNpbmVzc2xpbmUuY29tL21hcmtldHMvc3RvY2tzLXRoYXQtd2lsbC1zZWUtYWN0aW9uLXRvZGF5LWF1Z3VzdC0xNy0yMDIzL2FydGljbGU2NzIwNDIyNi5lY2UvYW1wLw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-17
8,Stock market update: Power stocks down as market falls,The Economic Times,news.google.com/articles/CBMihgFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvc3RvY2stbWFya2V0LXVwZGF0ZS1wb3dlci1zdG9ja3MtZG93bi1hcy1tYXJrZXQtZmFsbHMvYXJ0aWNsZXNob3cvMTAyODAzNjgxLmNtc9IBigFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvc3RvY2stbWFya2V0LXVwZGF0ZS1wb3dlci1zdG9ja3MtZG93bi1hcy1tYXJrZXQtZmFsbHMvYW1wX2FydGljbGVzaG93LzEwMjgwMzY4MS5jbXM?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-17
19,"Sharad Pawar News LIVE Updates: Sharad Pawar receives EC notice over party election symbol, suspects Uddh...",Economic Times,news.google.com/articles/CBMifGh0dHBzOi8vZWNvbm9taWN0aW1lcy5pbmRpYXRpbWVzLmNvbS9uZXdzL25ld3NibG9ncy9kYWlseS1uZXdzLWFuZC1sYXRlc3QtdXBkYXRlcy1saXZlLTE2LWF1Z3VzdC0yMDIzL2xpdmVibG9nLzEwMjc1NTMzNi5jbXPSAYABaHR0cHM6Ly9lY29ub21pY3RpbWVzLmluZGlhdGltZXMuY29tL25ld3MvbmV3c2Jsb2dzL2RhaWx5LW5ld3MtYW5kLWxhdGVzdC11cGRhdGVzLWxpdmUtMTYtYXVndXN0LTIwMjMvYW1wX2xpdmVibG9nLzEwMjc1NTMzNi5jbXM?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-16
9,"Adani offloads 8% stake in power co for Rs 8,700 crore",IndiaTimes,news.google.com/articles/CBMigQFodHRwczovL20udGltZXNvZmluZGlhLmNvbS9idXNpbmVzcy9pbmRpYS1idXNpbmVzcy9hZGFuaS1vZmZsb2Fkcy04LXN0YWtlLWluLXBvd2VyLWNvLWZvci1ycy04NzAwLWNyb3JlL2FydGljbGVzaG93LzEwMjc4MTI0OC5jbXPSAYUBaHR0cHM6Ly9tLnRpbWVzb2ZpbmRpYS5jb20vYnVzaW5lc3MvaW5kaWEtYnVzaW5lc3MvYWRhbmktb2ZmbG9hZHMtOC1zdGFrZS1pbi1wb3dlci1jby1mb3ItcnMtODcwMC1jcm9yZS9hbXBfYXJ0aWNsZXNob3cvMTAyNzgxMjQ4LmNtcw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-16
