,title,source,link,date,summary,text
5,,Yahoo Finance UK,news.google.com/articles/CBMiX2h0dHBzOi8vdWsuZmluYW5jZS55YWhvby5jb20vbmV3cy9nbG9iYWwtY3ljbG9oZXh5bGJlbnplbmUtbWFya2V0LW91dGxvb2stcmVwb3J0LTExMzgwMDcyMy5odG1s0gFnaHR0cHM6Ly91ay5maW5hbmNlLnlhaG9vLmNvbS9hbXBodG1sL25ld3MvZ2xvYmFsLWN5Y2xvaGV4eWxiZW56ZW5lLW1hcmtldC1vdXRsb29rLXJlcG9ydC0xMTM4MDA3MjMuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-15,,
3,,BQ Prime,news.google.com/articles/CBMiZ2h0dHBzOi8vd3d3LmJxcHJpbWUuY29tL3Jlc2VhcmNoLXJlcG9ydHMvdGNpLWV4cHJlc3MtcTEtcmVzdWx0cy1yZXZpZXctcGVyZm9ybWFuY2UtaW5saW5lLW1vdGlsYWwtb3N3YWzSAWtodHRwczovL3d3dy5icXByaW1lLmNvbS9hbXAvcmVzZWFyY2gtcmVwb3J0cy90Y2ktZXhwcmVzcy1xMS1yZXN1bHRzLXJldmlldy1wZXJmb3JtYW5jZS1pbmxpbmUtbW90aWxhbC1vc3dhbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-05,,
4,,Moneycontrol,news.google.com/articles/CBMifWh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9idXNpbmVzcy9zdG9ja3MvYnV5LXRyYW5zcG9ydC1jb3Jwb3JhdGlvbi1vZi1pbmRpYS10YXJnZXQtb2YtcnMtODkwLXNoYXJla2hhbi0xMTA5MzE0MS5odG1s0gGBAWh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9idXNpbmVzcy9zdG9ja3MvYnV5LXRyYW5zcG9ydC1jb3Jwb3JhdGlvbi1vZi1pbmRpYS10YXJnZXQtb2YtcnMtODkwLXNoYXJla2hhbi0xMTA5MzE0MS5odG1sL2FtcA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-04,,
