,title,source,link,date
2,"Share Market HIGHLIGHTS: Sensex settles 330 pts higher, Nifty ends at 19,141; BPCL, ONGC among top b",Zee Business,news.google.com/articles/CBMizgFodHRwczovL3d3dy56ZWViaXouY29tL21hcmtldHMvc3RvY2tzL2xpdmUtdXBkYXRlcy1zaGFyZS1tYXJrZXQtdG9kYXktbmV3cy1saXZlLW5zZS1iYW5rLW5pZnR5LWJzZS1pbmRpYW4taW5kZXgtbmlmdHktNTAtc2Vuc2V4LXJ1cGVlLWRvbGxhci1naWZ0LW5pZnR5LWZ1dHVyZXMtbWFyaWNvLXEyLXJlc3VsdC1tYXJ1dGktc3V6dWtpLWRpdmlkZW5kLTI2MTgxN9IB0gFodHRwczovL3d3dy56ZWViaXouY29tL21hcmtldHMvc3RvY2tzL2xpdmUtdXBkYXRlcy1zaGFyZS1tYXJrZXQtdG9kYXktbmV3cy1saXZlLW5zZS1iYW5rLW5pZnR5LWJzZS1pbmRpYW4taW5kZXgtbmlmdHktNTAtc2Vuc2V4LXJ1cGVlLWRvbGxhci1naWZ0LW5pZnR5LWZ1dHVyZXMtbWFyaWNvLXEyLXJlc3VsdC1tYXJ1dGktc3V6dWtpLWRpdmlkZW5kLTI2MTgxNy9hbXA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-30
