,title,source,link,date
39,Rahul declares MP as 'corruption capital',Republic World,news.google.com/articles/CBMigwFodHRwczovL3d3dy5yZXB1YmxpY3dvcmxkLmNvbS9pbmRpYS9yYWh1bC1kdWJzLW1hZGh5YS1wcmFkZXNoLWFzLWNvdW50cnktcy1jb3JydXB0aW9uLWNhcGl0YWwtc2F5cy1jb25nLXdpbGwtc3dlZXAtc3RhdGUtcG9sbHMubmV3c9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-13
34,CURRENT AFFAIRS FOR CEV MEMBERS,COUNCIL OF ENGINEERS AND VALUERS,news.google.com/articles/CBMiRWh0dHBzOi8vY2V2bmV3cy5pbi8yMDIzLzExL2N1cnJlbnQtYWZmYWlycy1mb3ItY2V2LW1lbWJlci0xMy0xMS0yMDIzL9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-13
8,"Market Highlights; Sensex closes below 65k, Nifty sheds 80 pts; IT, Finance drag; PSU Bank shines | Mint",Mint,news.google.com/articles/CBMisAFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9zZW5zZXgtdG9kYXktc2hhcmUtbWFya2V0LWxpdmUtdXBkYXRlcy1uaWZ0eS01MC1ncmFzaW0taW5kdXN0cmllcy1tYW5hcHB1cmFtLWZpbmFuY2UtbnJiLWJlYXJpbmdzLXByb3RlYW4tZWdvdi1pcG8tMTE2OTk4Mzc3ODg4NTMuaHRtbNIBtAFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9zZW5zZXgtdG9kYXktc2hhcmUtbWFya2V0LWxpdmUtdXBkYXRlcy1uaWZ0eS01MC1ncmFzaW0taW5kdXN0cmllcy1tYW5hcHB1cmFtLWZpbmFuY2UtbnJiLWJlYXJpbmdzLXByb3RlYW4tZWdvdi1pcG8vYW1wLTExNjk5ODM3Nzg4ODUzLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-13
17,Stock Market Highlights: OI data hints at sideways movement for Nifty. Here’s what traders should do on W...,Economic Times,news.google.com/articles/CBMilgFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbGl2ZS1ibG9nL2JzZS1zZW5zZXgtdG9kYXktbGl2ZS1uaWZ0eS1zdG9jay1tYXJrZXQtdXBkYXRlcy0xMy1ub3ZlbWJlci0yMDIzL2xpdmVibG9nLzEwNTE3MzEzNS5jbXPSAZoBaHR0cHM6Ly9lY29ub21pY3RpbWVzLmluZGlhdGltZXMuY29tL21hcmtldHMvc3RvY2tzL2xpdmUtYmxvZy9ic2Utc2Vuc2V4LXRvZGF5LWxpdmUtbmlmdHktc3RvY2stbWFya2V0LXVwZGF0ZXMtMTMtbm92ZW1iZXItMjAyMy9hbXBfbGl2ZWJsb2cvMTA1MTczMTM1LmNtcw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-13
0,Nearly 40 labourers trapped as under-construction tunnel collapses in Uttarkashi,Hindustan Times,news.google.com/articles/CBMilwFodHRwczovL3d3dy5oaW5kdXN0YW50aW1lcy5jb20vY2l0aWVzL2RlaHJhZHVuLW5ld3MvMzYtbGFib3VyZXJzLXRyYXBwZWQtYXMtdW5kZXItY29uc3RydWN0aW9uLXJvYWQtdHVubmVsLWNvbGxhcHNlcy1pbi11dHRhcmthc2hpLTEwMTY5OTc3NDE2MjIxMi5odG1s0gGbAWh0dHBzOi8vd3d3LmhpbmR1c3RhbnRpbWVzLmNvbS9jaXRpZXMvZGVocmFkdW4tbmV3cy8zNi1sYWJvdXJlcnMtdHJhcHBlZC1hcy11bmRlci1jb25zdHJ1Y3Rpb24tcm9hZC10dW5uZWwtY29sbGFwc2VzLWluLXV0dGFya2FzaGktMTAxNjk5Nzc0MTYyMjEyLWFtcC5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-12
49,Today’s top News - 12 November 2023,Saachi Baat,news.google.com/articles/CBMiQWh0dHBzOi8vc2FhY2hpYmFhdC5jb20vcG9saXRpY3MvdG9kYXlzLXRvcC1uZXdzLTEyLW5vdmVtYmVyLTIwMjMv0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-12
20,Cox's Bazar rail station project enriched 'our local engineering skills',The Business Standard,news.google.com/articles/CBMib2h0dHBzOi8vd3d3LnRic25ld3MubmV0L2ludGVydmlld3MvY294cy1iYXphci1yYWlsLXN0YXRpb24tcHJvamVjdC1lbnJpY2hlZC1vdXItbG9jYWwtZW5naW5lZXJpbmctc2tpbGxzLTczNzY1MNIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-11
27,"GRSE earns Rs 1,654 crore revenue from operations in 1st half of FY 2023-24",PSU Watch,news.google.com/articles/CBMibGh0dHBzOi8vcHN1d2F0Y2guY29tL2RlZmVuY2V3YXRjaC9ncnNlLWVhcm5zLXJzLTE2NTQtY3JvcmUtcmV2ZW51ZS1mcm9tLW9wZXJhdGlvbnMtaW4tMXN0LWhhbGYtb2YtZnktMjAyMy0yNNIBdmh0dHBzOi8vcHN1d2F0Y2guY29tL2FtcC9zdG9yeS9kZWZlbmNld2F0Y2gvZ3JzZS1lYXJucy1ycy0xNjU0LWNyb3JlLXJldmVudWUtZnJvbS1vcGVyYXRpb25zLWluLTFzdC1oYWxmLW9mLWZ5LTIwMjMtMjQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-10
21,"Airbus, HAL To Partner On India-Based A320 MRO Facility",Aviation Week,news.google.com/articles/CBMiTWh0dHBzOi8vYXZpYXRpb253ZWVrLmNvbS9tcm8vYWlyYnVzLWhhbC1wYXJ0bmVyLWluZGlhLWJhc2VkLWEzMjAtbXJvLWZhY2lsaXR50gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-10
19,Top Gasket Manufacturers & Suppliers in India [Updated],Hindustan Times,news.google.com/articles/CBMidWh0dHBzOi8vd3d3LmhpbmR1c3RhbnRpbWVzLmNvbS9icmFuZC1zdG9yaWVzL3RvcC1nYXNrZXQtbWFudWZhY3R1cmVycy1zdXBwbGllcnMtaW4taW5kaWEtdXBkYXRlZC0xMDE2OTk2MTc3NDQ3NjEuaHRtbNIBeWh0dHBzOi8vd3d3LmhpbmR1c3RhbnRpbWVzLmNvbS9icmFuZC1zdG9yaWVzL3RvcC1nYXNrZXQtbWFudWZhY3R1cmVycy1zdXBwbGllcnMtaW4taW5kaWEtdXBkYXRlZC0xMDE2OTk2MTc3NDQ3NjEtYW1wLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-10
