,title,source,link,date
6,Coming Soon! The Biggest Congregation of North India's Real ...,Realty Plus Magazine,news.google.com/articles/CBMifGh0dHBzOi8vd3d3LnJwcmVhbHR5cGx1cy5jb20vbmV3cy12aWV3cy9jb21pbmctc29vbi10aGUtYmlnZ2VzdC1jb25ncmVnYXRpb24tb2Ytbm9ydGgtaW5kaWFzLXJlYWwtZXN0YXRlLWxlYWRlcnMtMTEyNzA0Lmh0bWzSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-30
0,"Poddar Housing & Development share price Today Live Updates : Poddar Housing & Development closed today at ₹131.25, down -4.06% from yesterday's ₹136.8 | Mint",Mint,news.google.com/articles/CBMifmh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL3BvZGRhci1ob3VzaW5nLWRldmVsb3BtZW50LXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMjUtb2N0LTIwMjMtMTE2OTgyMDE1MjcyODguaHRtbNIBggFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9wb2RkYXItaG91c2luZy1kZXZlbG9wbWVudC1zaGFyZS1wcmljZS1saXZlLWJsb2ctZm9yLTI1LW9jdC0yMDIzL2FtcC0xMTY5ODIwMTUyNzI4OC5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-25
2,"Q2 results today: PNB Housing, Torrent Pharma, NDTV, others to announce earnings | Mint",Mint,news.google.com/articles/CBMikwFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL2NvbXBhbnktcmVzdWx0cy9xMi1yZXN1bHRzLXRvZGF5LXBuYi1ob3VzaW5nLXRvcnJlbnQtcGhhcm1hLW5kdHYtb3RoZXJzLXRvLWFubm91bmNlLWVhcm5pbmdzLTExNjk4MDMwNzM2Mjg5Lmh0bWzSAZcBaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL2NvbXBhbmllcy9jb21wYW55LXJlc3VsdHMvcTItcmVzdWx0cy10b2RheS1wbmItaG91c2luZy10b3JyZW50LXBoYXJtYS1uZHR2LW90aGVycy10by1hbm5vdW5jZS1lYXJuaW5ncy9hbXAtMTE2OTgwMzA3MzYyODkuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-23
3,"Market Highlights: Indices crash 1%; Sensex, Nifty close at 3-1/2-month low | Mint",Mint,news.google.com/articles/CBMinQFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9zZW5zZXgtdG9kYXktc2hhcmUtbWFya2V0LWxpdmUtdXBkYXRlcy1zZW5zZXgtbmlmdHktZXhwZWN0ZWQtdG8tZHJvcC1hdC1zdGFydC1naWZ0LW5pZnR5LWluLXJlZC0xMTY5ODAyMDkyNzU4OS5odG1s0gGhAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL3NlbnNleC10b2RheS1zaGFyZS1tYXJrZXQtbGl2ZS11cGRhdGVzLXNlbnNleC1uaWZ0eS1leHBlY3RlZC10by1kcm9wLWF0LXN0YXJ0LWdpZnQtbmlmdHktaW4tcmVkL2FtcC0xMTY5ODAyMDkyNzU4OS5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-23
1,"Poddar Housing & Development share price Today Live Updates : Poddar Housing & Development closed today at ₹124.35, up 4.98% from yesterday's ₹118.45 | Mint",Mint,news.google.com/articles/CBMifmh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL3BvZGRhci1ob3VzaW5nLWRldmVsb3BtZW50LXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMTktb2N0LTIwMjMtMTE2OTc2OTEwMzIwMTEuaHRtbNIBggFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9wb2RkYXItaG91c2luZy1kZXZlbG9wbWVudC1zaGFyZS1wcmljZS1saXZlLWJsb2ctZm9yLTE5LW9jdC0yMDIzL2FtcC0xMTY5NzY5MTAzMjAxMS5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-19
