,title,source,link,date
3,Sundaram Multi Pap wins order for 8000 educational content licenses from Kotak Education Foundation; Stock jumps 5%,Indiainfoline,news.google.com/articles/CBMitAFodHRwczovL3d3dy5pbmRpYWluZm9saW5lLmNvbS9hcnRpY2xlL25ld3MtdG9wLXN0b3J5L3N1bmRhcmFtLW11bHRpLXBhcC13aW5zLW9yZGVyLWZvci1lZHVjYXRpb25hbC1jb250ZW50LWxpY2Vuc2VzLWZyb20ta290YWstZWR1Y2F0aW9uLWZvdW5kYXRpb24tc3RvY2stanVtcHMtLTEyMjAxMDcwMDMzOV8xLmh0bWzSAbgBaHR0cHM6Ly93d3cuaW5kaWFpbmZvbGluZS5jb20vYXJ0aWNsZS1hbXAvbmV3cy10b3Atc3Rvcnkvc3VuZGFyYW0tbXVsdGktcGFwLXdpbnMtb3JkZXItZm9yLWVkdWNhdGlvbmFsLWNvbnRlbnQtbGljZW5zZXMtZnJvbS1rb3Rhay1lZHVjYXRpb24tZm91bmRhdGlvbi1zdG9jay1qdW1wcy0tMTIyMDEwNzAwMzM5XzEuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-30
