Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,rsi,ADX,Close_ema_20,sma_20,Close_ema_5,macd,macd_ema_9,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,symbol,created_on
1,2023-08-21 00:00:00+05:30,4.849999904632568,4.849999904632568,4.849999904632568,4.849999904632568,867726,0.0,0.0,2023-08-21,3.9366981845320552,3.423945967031076,93.839529057287,52.64425756109653,3.586577261727709,3.2949999809265136,4.4635176315456615,0.5127522175009793,0.324313394877674,3.2949999809265136,0.8185192088786131,4.113519189805126,2.4764807720479007,4.93203839868374,1.6579615631692874,GVKPIL.NS,2023-08-21 11:47:00.966350
2,2023-08-18 00:00:00+05:30,4.650000095367432,4.650000095367432,4.650000095367432,4.650000095367432,768868,0.0,0.0,2023-08-18,3.770643326331962,3.3098616520229562,93.05899230341963,49.76167662802248,3.453585404579829,3.1799999833106996,4.270276495002207,0.46078167430900585,0.2772036892218477,3.1799999833106996,0.7469939935513048,3.926993976862004,2.433005989759395,4.673987970413309,1.68601199620809,GVKPIL.NS,2023-08-21 11:47:00.966350
3,2023-08-17 00:00:00+05:30,4.449999809265137,4.449999809265137,4.449999809265137,4.449999809265137,834907,0.0,0.0,2023-08-17,3.6107602774164222,3.2026505765553983,92.1334915549511,46.75849020142161,3.3276470160758707,3.074999976158142,4.080414694819595,0.40810970086102394,0.23130919295005814,3.074999976158142,0.6734631698286822,3.748463145986824,2.4015368063294598,4.421926315815506,1.7280736365007776,GVKPIL.NS,2023-08-21 11:47:00.966350
4,2023-08-16 00:00:00+05:30,4.25,4.25,4.25,4.25,1005668,0.0,0.0,2023-08-16,3.4581712716257473,3.1028626379386193,91.02187439624105,43.645687906345884,3.20950461679279,2.9799999833106994,3.8956221375968236,0.35530863368712806,0.1871090659723167,2.9799999833106994,0.5992100366477096,3.579210019958409,2.38078994666299,4.178420056606118,1.7815799100152803,GVKPIL.NS,2023-08-21 11:47:00.966350
5,2023-08-14 00:00:00+05:30,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,1080267,0.0,0.0,2023-08-14,3.314202411921338,3.0110916489737085,89.66586508273194,40.44142287070751,3.099978786981505,2.8949999809265137,3.7184332063952352,0.3031107629476293,0.14505917404361385,2.8949999809265137,0.5256324846028622,3.420632465529376,2.3693674963236515,3.946264950132238,1.8437350117207894,GVKPIL.NS,2023-08-21 11:47:00.966350
6,2023-08-11 00:00:00+05:30,3.9000000953674316,3.9000000953674316,3.75,3.9000000953674316,23707259,0.0,0.0,2023-08-11,3.180420997591606,2.927978965632816,88.45109407205254,37.174484643925446,2.999976533954835,2.822499966621399,3.5526497142254208,0.2524420319587901,0.10554627681760997,2.822499966621399,0.45290728616682985,3.275407252788229,2.369592680454569,3.7283145389550585,1.9166853942877393,GVKPIL.NS,2023-08-21 11:47:00.966350
7,2023-08-10 00:00:00+05:30,3.75,3.75,3.75,3.75,1510615,0.0,0.0,2023-08-10,3.0495884343596376,2.850217275254047,87.03603906468095,33.824062809848584,2.905237211700878,2.7574999570846557,3.378974523654415,0.19937115910559067,0.06882233803231494,2.7574999570846557,0.37706448650894514,3.1345644435936006,2.3804354705757107,3.511628930102546,2.0033709840667653,GVKPIL.NS,2023-08-21 11:47:00.966350
8,2023-08-09 00:00:00+05:30,3.4000000953674316,3.5999999046325684,3.3499999046325684,3.5999999046325684,12625023,0.0,0.0,2023-08-09,2.9222408769704806,2.778234657274371,85.37170066248348,30.415277544351518,2.816314812932549,2.699999952316284,3.1934617854816216,0.14400621969610983,0.036185132763996014,2.699999952316284,0.29691393694638457,2.9969138892626686,2.4030860153698996,3.2938278262090535,2.1061720784235147,GVKPIL.NS,2023-08-21 11:47:00.966350
9,2023-08-08 00:00:00+05:30,3.200000047683716,3.3499999046325684,3.0999999046325684,3.299999952316284,15677497,0.0,0.0,2023-08-08,2.7990119628501016,2.712493437485715,80.7920791043253,26.984268587041658,2.733821645385179,2.652499961853027,2.990192725906148,0.08651852536438653,0.009229861030967557,2.652499961853027,0.20804540531139043,2.8605453671644177,2.4444545565416367,3.068590772475808,2.236409151230246,GVKPIL.NS,2023-08-21 11:47:00.966350
10,2023-08-07 00:00:00+05:30,3.049999952316284,3.0999999046325684,2.950000047683716,3.0999999046325684,12193732,0.0,0.0,2023-08-07,2.7079232374926137,2.6654929162992693,76.17466499191524,23.834062013824685,2.674223928866115,2.622499966621399,2.8352891127010795,0.042430321193344334,-0.010092305052387188,2.622499966621399,0.14278709748921278,2.7652870641106118,2.479712869132186,2.9080741615998242,2.3369257716429734,GVKPIL.NS,2023-08-21 11:47:00.966350
11,2023-08-04 00:00:00+05:30,2.8499999046325684,2.8499999046325684,2.75,2.8499999046325684,7974263,0.0,0.0,2023-08-04,2.6366365707398947,2.6307323572326053,66.95398668210458,21.322660456851896,2.6294054051012252,2.5999999761581423,2.702933716735335,0.005904213507289313,-0.023222961613820068,2.5999999761581423,0.08885233872523397,2.688852314883376,2.5111476374329085,2.7777046536086103,2.4222952987076742,GVKPIL.NS,2023-08-21 11:47:00.966350
12,2023-08-03 00:00:00+05:30,2.75,2.75,2.75,2.75,720331,0.0,0.0,2023-08-03,2.597843237304863,2.6131909534406086,61.40624548865947,20.279833671311458,2.606184931466347,2.5924999833106996,2.6294006227867177,-0.015347716135745593,-0.03050475539409741,2.5924999833106996,0.07122058988788896,2.6637205731985887,2.5212793934228106,2.7349411630864777,2.4500588035349216,GVKPIL.NS,2023-08-21 11:47:00.966350
13,2023-08-02 00:00:00+05:30,2.5999999046325684,2.6500000953674316,2.5999999046325684,2.6500000953674316,1196067,0.0,0.0,2023-08-02,2.570178371360293,2.602246229715857,54.27887482025776,20.289212990063593,2.591046503199647,2.5924999833106996,2.5691009341800766,-0.03206785835556403,-0.03429401520868536,2.5924999833106996,0.07122058988788896,2.6637205731985887,2.5212793934228106,2.7349411630864777,2.4500588035349216,GVKPIL.NS,2023-08-21 11:47:00.966350
14,2023-08-01 00:00:00+05:30,2.5,2.549999952316284,2.450000047683716,2.549999952316284,1314786,0.0,0.0,2023-08-01,2.5556653306317227,2.598425920463731,44.81553413063786,21.768734852769448,2.5848408619188272,2.597499978542328,2.528651353586399,-0.04276058983200848,-0.03485055442196569,2.597499978542328,0.07859793400922975,2.676097912551558,2.5189020445330983,2.7546958465607876,2.4403041105238685,GVKPIL.NS,2023-08-21 11:47:00.966350
15,2023-07-31 00:00:00+05:30,2.549999952316284,2.549999952316284,2.450000047683716,2.450000047683716,7658369,0.0,0.0,2023-07-31,2.556695399416348,2.602299997915527,31.685877199424823,20.81611811628668,2.588508326087516,2.6074999809265136,2.517977054221456,-0.04560459849917908,-0.03287304556945499,2.6074999809265136,0.08472092653912437,2.692220907465638,2.522779054387389,2.7769418340047625,2.4380581278482647,GVKPIL.NS,2023-08-21 11:47:00.966350
16,2023-07-28 00:00:00+05:30,2.549999952316284,2.549999952316284,2.5,2.549999952316284,983857,0.0,0.0,2023-07-28,2.5760945542768265,2.614483993934072,40.67133687883912,19.79022316930524,2.603088144866864,2.624999976158142,2.5519655574903255,-0.03838943965724528,-0.029690157337023956,2.624999976158142,0.08660256645970435,2.7116025426178467,2.5383974096984376,2.798205109077551,2.4517948432387335,GVKPIL.NS,2023-08-21 11:47:00.966350
17,2023-07-27 00:00:00+05:30,2.549999952316284,2.5999999046325684,2.5,2.549999952316284,1363495,0.0,0.0,2023-07-27,2.5808390273605615,2.619642717263495,40.67133687883912,19.518201806220684,2.6086763756616618,2.6324999809265135,2.552948360077346,-0.03880368990293359,-0.02751533675696862,2.6324999809265135,0.08626003879115891,2.7187600197176724,2.5462399421353545,2.8050200585088314,2.4599799033441956,GVKPIL.NS,2023-08-21 11:47:00.966350
18,2023-07-26 00:00:00+05:30,2.549999952316284,2.5999999046325684,2.5,2.549999952316284,3614979,0.0,0.0,2023-07-26,2.586446131914067,2.625214138459272,40.67133687883912,19.225255722898854,2.614852841276965,2.6449999809265137,2.5544225639578766,-0.0387680065452054,-0.024693248470477373,2.6449999809265137,0.09162281870676385,2.7366227996332775,2.55337716221975,2.8282456183400413,2.461754343512986,GVKPIL.NS,2023-08-21 11:47:00.966350
