Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,macd,macd_ema_9,symbol,created_on
1,2023-07-17 00:00:00+05:30,319.0,320.20001220703125,308.29998779296875,315.6000061035156,744094,0.0,0.0,2023-07-17,296.3144966277247,279.4342021563661,16.88029447135858,13.679244796822045,SHILPAMED.NS,2023-07-19 10:58:32.067515
2,2023-07-14 00:00:00+05:30,306.6000061035156,320.95001220703125,300.8500061035156,317.6000061035156,3252856,0.0,0.0,2023-07-14,292.80804035939906,276.54093784059415,16.267102518804904,12.87898237818791,SHILPAMED.NS,2023-07-19 10:58:32.067515
3,2023-07-13 00:00:00+05:30,301.75,305.6499938964844,296.3999938964844,302.29998779296875,685090,0.0,0.0,2023-07-13,288.3004102241051,273.25621237956045,15.04419784454467,12.031952343033659,SHILPAMED.NS,2023-07-19 10:58:32.067515
4,2023-07-12 00:00:00+05:30,304.70001220703125,306.3999938964844,295.04998779296875,301.75,1044333,0.0,0.0,2023-07-12,285.75503248431176,270.9327103464878,14.82232213782396,11.278890967655906,SHILPAMED.NS,2023-07-19 10:58:32.067515
5,2023-07-11 00:00:00+05:30,287.25,304.5,286.29998779296875,302.25,1956400,0.0,0.0,2023-07-11,282.84685657236844,268.4673271742068,14.379529398161651,10.393033175113892,SHILPAMED.NS,2023-07-19 10:58:32.067515
6,2023-07-10 00:00:00+05:30,297.3999938964844,297.3999938964844,282.8999938964844,285.6499938964844,348886,0.0,0.0,2023-07-10,279.3190123127991,265.7647133481433,13.5542989646558,9.39640911935195,SHILPAMED.NS,2023-07-19 10:58:32.067515
7,2023-07-07 00:00:00+05:30,293.8999938964844,299.5,290.1499938964844,295.95001220703125,889131,0.0,0.0,2023-07-07,278.167924752129,264.173890904276,13.994033847853018,8.356936658025987,SHILPAMED.NS,2023-07-19 10:58:32.067515
8,2023-07-06 00:00:00+05:30,303.0,305.3999938964844,290.0,293.95001220703125,798316,0.0,0.0,2023-07-06,274.9348179421468,261.6318012000556,13.303016742091245,6.94766236056923,SHILPAMED.NS,2023-07-19 10:58:32.067515
9,2023-07-05 00:00:00+05:30,300.3999938964844,307.0,300.1499938964844,304.1000061035156,1070063,0.0,0.0,2023-07-05,271.477509893986,259.04634431949756,12.431165574488432,5.358823765188726,SHILPAMED.NS,2023-07-19 10:58:32.067515
10,2023-07-04 00:00:00+05:30,286.5,309.5,281.3999938964844,304.5,4604715,0.0,0.0,2023-07-04,265.5461469467988,255.4420513767761,10.104095570022679,3.5907383128637997,SHILPAMED.NS,2023-07-19 10:58:32.067515
