Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,rsi,ADX,Close_ema_20,sma_20,Close_ema_5,macd,macd_ema_9,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,symbol,created_on
29,2023-06-27 00:00:00+05:30,695.3938132906162,710.7202653648444,689.4417977702971,703.329833984375,98996,0.0,0.0,2023-06-27,659.1995127514359,640.4841146577186,76.72427767815782,27.79134276085932,645.4846179241043,627.5482604980468,685.8304822339371,18.71539809371734,7.259489924480709,627.5482604980468,39.80218756354684,667.3504480615936,587.7460729345,707.1526356251405,547.9438853709531,COSMOFIRST.NS,2023-08-08 21:13:00.166075
30,2023-06-26 00:00:00+05:30,694.4017962620363,708.5378328287992,688.9457821485489,695.393798828125,110898,0.0,0.0,2023-06-26,651.1758179818106,635.4564571115861,75.18277409380131,25.671597435471163,639.3956478124969,622.2435241699219,677.0808063587181,15.719360870224477,4.39551288217155,622.2435241699219,36.06522189849716,658.308746068419,586.1783022714247,694.3739679669162,550.1130803729276,COSMOFIRST.NS,2023-08-08 21:13:00.166075
31,2023-06-23 00:00:00+05:30,686.2177822104464,694.4018034655764,673.2225726786893,692.6162109375,128592,0.0,0.0,2023-06-23,643.1361851006625,630.661469774263,74.63665480746418,23.449854214821507,633.5011056003254,617.9456726074219,667.9243101240146,12.474715326399519,1.5645508851583183,617.9456726074219,31.75309694960935,649.6987695570313,586.1925756578125,681.4518665066406,554.4394787082032,COSMOFIRST.NS,2023-08-08 21:13:00.166075
32,2023-06-22 00:00:00+05:30,672.1313262901231,688.4497806055249,664.691307047268,681.902587890625,93747,0.0,0.0,2023-06-22,634.139816766692,625.705090481204,72.46940014601354,21.475728200177983,627.2784629332543,614.0892608642578,655.5783597172718,8.434726285487955,-1.1629902251519817,614.0892608642578,26.44740251799105,640.5366633822488,587.6418583462668,666.9840659002399,561.1944558282756,COSMOFIRST.NS,2023-08-08 21:13:00.166075
33,2023-06-21 00:00:00+05:30,649.6128175990141,674.2641162303124,643.8096271509027,672.1312866210938,166319,0.0,0.0,2023-06-21,625.4556765623405,621.2092906884503,70.32122443170414,19.541966205592114,621.5285550430048,610.73876953125,642.4162456305952,4.246385873890176,-3.5624193528119656,610.73876953125,21.11038575282274,631.8491552840727,589.6283837784273,652.9595410368955,568.5179980256045,COSMOFIRST.NS,2023-08-08 21:13:00.166075
34,2023-06-20 00:00:00+05:30,635.8736565723381,649.4641040874249,630.7152310242792,645.49609375,55772,0.0,0.0,2023-06-20,616.9692020062035,617.1355310138389,63.01412537355388,17.960159935451937,616.2019517189955,608.1050048828125,627.5587251353459,-0.16632900763534053,-5.514620659487501,608.1050048828125,15.61971403355433,623.7247189163669,592.4852908492581,639.3444329499212,576.8655768157039,COSMOFIRST.NS,2023-08-08 21:13:00.166075
35,2023-06-19 00:00:00+05:30,629.6240068097355,640.8336230918751,628.9295929415616,638.50244140625,91154,0.0,0.0,2023-06-19,611.7824944164224,614.866685994946,60.65386818139889,17.393665297738952,613.118357820995,607.7627624511719,618.5900408280188,-3.084191578523587,-6.851693572450541,607.7627624511719,14.811394140735784,622.5741565919076,592.9513683104361,637.3855507326434,578.1399741697003,COSMOFIRST.NS,2023-08-08 21:13:00.166075
36,2023-06-16 00:00:00+05:30,609.2879824380017,633.889633734895,605.1215595904318,625.95361328125,151576,0.0,0.0,2023-06-16,606.9243222364538,612.9758255620417,55.96940466669377,17.281374141972417,610.4463490225472,608.142202758789,608.6338405389031,-6.051503325587873,-7.79356907093228,608.142202758789,15.710264731730241,623.8524674905193,592.4319380270588,639.5627322222496,576.7216732953285,COSMOFIRST.NS,2023-08-08 21:13:00.166075
37,2023-06-15 00:00:00+05:30,597.3343532800027,610.0815616916587,593.7135197926142,602.1951293945312,37499,0.0,0.0,2023-06-15,603.4644511373999,611.9376025445049,44.314186275894535,17.592549175135762,608.814005416368,609.2854858398438,599.9739541677296,-8.473151407104979,-8.229085507268382,609.2854858398438,17.771461258794176,627.0569470986379,591.5140245810496,644.8284083574322,573.7425633222554,COSMOFIRST.NS,2023-08-08 21:13:00.166075
38,2023-06-14 00:00:00+05:30,601.3023607253853,601.3023607253853,593.2175158474485,597.3343505859375,23847,0.0,0.0,2023-06-14,603.6952369088306,612.7170003965027,41.36624580314652,18.077250769656185,609.5107292081402,611.639013671875,598.8633665543288,-9.02176348767216,-8.168069032309232,611.639013671875,19.785738162674324,631.4247518345493,591.8532755092007,651.2104899972236,572.0675373465264,COSMOFIRST.NS,2023-08-08 21:13:00.166075
39,2023-06-13 00:00:00+05:30,587.2655193817595,601.6991446152664,587.2655193817595,596.1935424804688,39341,0.0,0.0,2023-06-13,604.8517616948112,613.947612381348,40.682267095629726,17.68176335666038,610.7924532736351,614.2603790283204,599.6278745385243,-9.095850686536778,-7.9546454184685,614.2603790283204,21.212353320376582,635.4727323486969,593.0480257079438,656.6850856690735,571.8356723875672,COSMOFIRST.NS,2023-08-08 21:13:00.166075
40,2023-06-12 00:00:00+05:30,601.7487101741743,604.575953711459,588.2079119747556,592.4735107421875,61149,0.0,0.0,2023-06-12,606.4259833701462,615.3679379734184,38.50875754142457,17.25585383497259,612.3291807255473,616.3832641601563,601.3450405675521,-8.941954603272166,-7.66934410145143,616.3832641601563,21.43249583231286,637.8157599924691,594.9507683278434,659.248255824782,573.5182724955306,COSMOFIRST.NS,2023-08-08 21:13:00.166075
41,2023-06-09 00:00:00+05:30,620.8944157759572,620.8944157759572,596.3423528409207,601.7487182617188,41694,0.0,0.0,2023-06-09,608.9627965752297,617.199492151917,42.08048308131217,16.856355228974223,614.4192512501115,619.2575927734375,605.7808054802343,-8.236695576687225,-7.351191475996245,619.2575927734375,21.90671229785347,641.164305071291,597.3508804755841,663.0710173691444,575.4441681777306,COSMOFIRST.NS,2023-08-08 21:13:00.166075
42,2023-06-08 00:00:00+05:30,619.9024441440287,623.9200425334172,611.9664234056678,614.7440185546875,41544,0.0,0.0,2023-06-08,610.2744471776862,618.4355540631327,47.854106851613736,16.94698479699585,615.7529915646792,621.1622375488281,607.7968490894921,-8.161106885446543,-7.1298154508235,621.1622375488281,21.960208787246238,643.1224463360743,599.2020287615819,665.0826551233206,577.2418199743356,COSMOFIRST.NS,2023-08-08 21:13:00.166075
43,2023-06-07 00:00:00+05:30,604.7743726751161,621.6384158535908,603.4351329180191,617.124755859375,87327,0.0,0.0,2023-06-07,609.4617978364133,618.7308769038083,48.99694758175006,18.240975528559993,615.8591992499415,622.8287994384766,604.3232643568944,-9.269079067394955,-6.8719925921677385,622.8287994384766,22.699794926940744,645.5285943654173,600.1290045115359,668.2283892923581,577.4292095845951,COSMOFIRST.NS,2023-08-08 21:13:00.166075
44,2023-06-06 00:00:00+05:30,594.2095092648622,609.0895470594747,589.5470853131444,600.558349609375,51691,0.0,0.0,2023-06-06,608.0685327413294,618.859366587363,39.68469134389327,19.436924507107083,615.725982764738,624.6193664550781,597.922518605654,-10.790833846033593,-6.272720973360935,624.6193664550781,23.61993326851826,648.2392997235963,600.9994331865598,671.8592329921146,577.3794999180416,COSMOFIRST.NS,2023-08-08 21:13:00.166075
45,2023-06-05 00:00:00+05:30,603.8815489788541,604.129549614985,586.3726798491971,590.6879272460938,49417,0.0,0.0,2023-06-05,609.4340205835028,620.3234479456021,32.90935816352187,19.533888241848523,617.3225757284604,627.5854553222656,596.6046031037934,-10.88942736209924,-5.1431927551927705,627.5854553222656,24.15798739053748,651.7434427128031,603.4274679317281,675.9014301033405,579.2694805411907,COSMOFIRST.NS,2023-08-08 21:13:00.166075
46,2023-06-02 00:00:00+05:30,599.1695632457535,600.3103904409451,592.2255451286669,594.9535522460938,32098,0.0,0.0,2023-06-02,612.8424011903046,622.6942896015628,34.46461670055777,19.105826998381296,620.1262229371306,631.4641845703125,599.5629410326432,-9.851888411258187,-3.7066341034661523,631.4641845703125,24.149603143243738,655.6137877135562,607.3145814270687,679.7633908567999,583.164978283825,COSMOFIRST.NS,2023-08-08 21:13:00.166075
47,2023-06-01 00:00:00+05:30,599.6159579012057,602.1455523130487,590.7871109219548,593.217529296875,41635,0.0,0.0,2023-06-01,616.0949191801611,624.9135485900003,33.271364858448095,19.040001261305544,622.7759777467135,635.56611328125,601.8676354259178,-8.818629409839218,-2.170320526518143,635.56611328125,24.58509833746339,660.1512116187133,610.9810149437866,684.7363099561767,586.3959166063232,COSMOFIRST.NS,2023-08-08 21:13:00.166075
48,2023-05-31 00:00:00+05:30,594.259134378327,600.607975119169,591.0351259882341,594.407958984375,41754,0.0,0.0,2023-05-31,620.2544446134859,627.4492301334504,33.6605810582428,18.969112005993193,625.8873933730122,638.2147613525391,606.1926884904392,-7.194785519964512,-0.5082433056878741,638.2147613525391,22.552024350046718,660.7667857025858,615.6627370024923,683.3188100526326,593.1107126524456,COSMOFIRST.NS,2023-08-08 21:13:00.166075
49,2023-05-30 00:00:00+05:30,596.1935168811557,609.3871383400017,592.7215080474052,597.235107421875,76853,0.0,0.0,2023-05-30,624.9538056369606,630.0925318253765,34.55319421339361,18.74714729088863,629.2010180455003,641.2974060058593,612.0850532434713,-5.138726188415831,1.1633922478812855,641.2974060058593,20.355621623276853,661.6530276291362,620.9417843825825,682.0086492524131,600.5861627593056,COSMOFIRST.NS,2023-08-08 21:13:00.166075
50,2023-05-29 00:00:00+05:30,626.8464614882612,626.8464614882612,607.0064096677373,609.436767578125,38838,0.0,0.0,2023-05-29,629.9935689487944,632.7211257776565,38.65670119454612,18.606296784122915,632.565850742724,643.09541015625,619.5100261542694,-2.7275568288621344,2.7389218569555647,643.09541015625,17.669746169165922,660.7651563254159,625.425663987084,678.4349024945818,607.7559178179181,COSMOFIRST.NS,2023-08-08 21:13:00.166075
51,2023-05-26 00:00:00+05:30,618.0175703925836,624.9615880374441,611.3215533778966,615.4879760742188,38966,0.0,0.0,2023-05-26,633.731169198007,634.583874433619,40.89298353175269,19.355262155774838,635.0004910758397,643.4922088623047,624.5466554423416,-0.8527052356120066,4.105541528409989,643.4922088623047,16.948499595226004,660.4407084575307,626.5437092670786,677.3892080527567,609.5952096718527,COSMOFIRST.NS,2023-08-08 21:13:00.166075
52,2023-05-25 00:00:00+05:30,633.8896344310571,633.8896344310571,609.1391585046636,614.8927612304688,52220,0.0,0.0,2023-05-25,637.0481134023321,636.111546302371,40.576411964067994,20.46422034307596,637.0544400233787,643.6087677001954,629.075995126403,0.9365670999610529,5.3451032194154875,643.6087677001954,16.75265597903898,660.3614236792343,626.8561117211564,677.1140796582733,610.1034557421174,COSMOFIRST.NS,2023-08-08 21:13:00.166075
53,2023-05-24 00:00:00+05:30,637.857628524476,637.857628524476,618.0175778705265,619.4559936523438,64191,0.0,0.0,2023-05-24,641.0763592517618,637.8090491081232,42.17034065085063,21.658483006323326,639.3872483173692,643.7798889160156,636.16761207437,3.2673101436386105,6.447237249279096,643.7798889160156,16.458798296377402,660.238687212393,627.3210906196382,676.6974855087703,610.8622923232608,COSMOFIRST.NS,2023-08-08 21:13:00.166075
54,2023-05-23 00:00:00+05:30,656.6561160565078,656.6561160565078,635.0304720498226,638.6512451171875,27950,0.0,0.0,2023-05-23,645.0073348152923,639.2772935445856,49.82225975552442,23.09847394289287,641.4852751242139,643.7451690673828,644.5234212853832,5.730041270706693,7.242219025689218,643.7451690673828,16.513451840564688,660.2586209079475,627.2317172268181,676.7720727485122,610.7182653862534,COSMOFIRST.NS,2023-08-08 21:13:00.166075
55,2023-05-22 00:00:00+05:30,647.777664000006,654.6720938196725,642.8176512588115,646.0912475585938,21935,0.0,0.0,2023-05-22,646.162987487675,639.3273774187775,53.30240259441293,23.279765978711232,641.7835940723219,642.5919647216797,647.4595093694809,6.835610068897495,7.620263464434849,642.5919647216797,17.65385845924897,660.2458231809287,624.9381062624307,677.8996816401776,607.2842478031818,COSMOFIRST.NS,2023-08-08 21:13:00.166075
56,2023-05-19 00:00:00+05:30,649.2656881724494,656.6561194978754,640.5360775837389,648.8192749023438,26418,0.0,0.0,2023-05-19,646.1760311111443,638.7862678075921,54.60193376133485,22.738107513544957,641.3301568632406,641.1907623291015,648.1436402749243,7.389763303552172,7.816426813319188,641.1907623291015,18.455447644240152,659.6462099733417,622.7353146848614,678.1016576175818,604.2798670406212,COSMOFIRST.NS,2023-08-08 21:13:00.166075
57,2023-05-18 00:00:00+05:30,657.6977079317168,676.5457568769696,643.3136705787607,649.2656860351562,95453,0.0,0.0,2023-05-18,645.6954413309263,637.983627240012,54.806454241541935,22.15478301259666,640.5418286485981,640.2508392333984,647.8058229612145,7.711814090914345,7.923092690760941,640.2508392333984,18.525049702207944,658.7758889356064,621.7257895311905,677.3009386378143,603.2007398289826,COSMOFIRST.NS,2023-08-08 21:13:00.166075
58,2023-05-17 00:00:00+05:30,638.6512172597795,652.7376653074308,637.9072153616327,649.7616577148438,36247,0.0,0.0,2023-05-17,645.0463059301571,637.0810625364004,55.01907952593196,21.27585391520011,639.6235278710657,638.5892333984375,647.0758914242435,7.965243393756737,7.97591234072259,638.5892333984375,19.153619806748786,657.7428532051863,619.4356135916887,676.8964730119351,600.2819937849399,COSMOFIRST.NS,2023-08-08 21:13:00.166075
59,2023-05-16 00:00:00+05:30,656.4577034322748,663.7488981333369,636.8656525931552,638.6512451171875,55269,0.0,0.0,2023-05-16,644.1889692420324,636.0666149221249,51.1052216153863,21.599211076322675,638.5563563085627,636.2307495117187,645.7330082789433,8.122354319907458,7.978579577464053,636.2307495117187,20.55812318126042,656.7888726929791,615.6726263304583,677.3469958742396,595.1145031491978,COSMOFIRST.NS,2023-08-08 21:13:00.166075
60,2023-05-15 00:00:00+05:30,642.8176525368855,659.3345192167149,632.897627034773,649.9600830078125,47783,0.0,0.0,2023-05-15,645.1958281738224,635.8598445065198,55.685394597483786,21.9474418652239,638.5463680129179,634.6435455322265,649.2738898598211,9.335983667302571,7.942635891853201,634.6435455322265,21.562298475328664,656.2058440075552,613.0812470568978,677.7681424828838,591.5189485815692,COSMOFIRST.NS,2023-08-08 21:13:00.166075
61,2023-05-12 00:00:00+05:30,647.7776337852773,656.606480271606,632.8975962557533,639.8416137695312,55484,0.0,0.0,2023-05-12,644.3296000221878,634.7318254264164,52.120032211687736,22.586433231858734,637.3449243292448,632.8554626464844,648.9307932858254,9.597774595771398,7.5942989479908585,632.8554626464844,21.707606486976637,654.563069133461,611.1478561595078,676.2706756204377,589.4402496725311,COSMOFIRST.NS,2023-08-08 21:13:00.166075
62,2023-05-11 00:00:00+05:30,656.2096893989695,659.4336976991157,644.8016600292217,648.0752563476562,34598,0.0,0.0,2023-05-11,645.1455975226709,634.3230423589672,55.491490751278306,23.436163852970516,637.0821149144779,631.4989013671875,653.4753830439724,10.822555163703669,7.093430036045723,631.4989013671875,22.092384918060123,653.5912862852476,609.4065164491274,675.6836712033078,587.3141315310672,COSMOFIRST.NS,2023-08-08 21:13:00.166075
