<<<<<<< Updated upstream
Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,rsi,ADX,Close_ema_20,sma_20,Close_ema_5,macd,macd_ema_9,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,symbol,created_on
1,2023-08-21 00:00:00+05:30,49.849998474121094,50.25,49.70000076293945,50.099998474121094,5566133,0.0,0.0,2023-08-21,49.76641658058563,49.05403693834298,58.29700567246835,36.929530992016325,49.39180947919549,49.91250019073486,49.91820171870768,0.7123796422426452,0.8595298906289899,49.91250019073486,0.7111656162756186,50.62366580701048,49.20133457445924,51.3348314232861,48.490168958183624,NHPC.NS,2023-08-21 11:58:03.074828
2,2023-08-18 00:00:00+05:30,49.5,49.95000076293945,49.349998474121094,49.849998474121094,6668649,0.0,0.0,2023-08-18,49.70576532721554,48.970360015480736,56.78803909995534,37.46391574597569,49.317263269203316,49.75750026702881,49.82730334100097,0.7354053117348016,0.896317452725576,49.75750026702881,0.9618068623678908,50.719307129396704,48.795693404660916,51.68111399176459,47.83388654229303,NHPC.NS,2023-08-21 11:58:03.074828
3,2023-08-17 00:00:00+05:30,49.79999923706055,50.900001525878906,49.099998474121094,49.650001525878906,14338055,0.0,0.0,2023-08-17,49.679541118687254,48.899988938789505,55.59444973674778,38.27621567266057,49.26118587921197,49.68250026702881,49.81595577444091,0.7795521798977489,0.9365454879732694,49.68250026702881,1.0114185387023373,50.693918805731144,48.67108172832647,51.70533734443348,47.65966318962413,NHPC.NS,2023-08-21 11:58:03.074828
4,2023-08-16 00:00:00+05:30,50.349998474121094,50.650001525878906,49.5,49.75,11388888,0.0,0.0,2023-08-16,49.68491195374332,48.83998793182236,56.316676038027346,39.151000209090434,49.220257916404925,49.53750019073486,49.898932898721895,0.84492402192096,0.9757938149921495,49.53750019073486,1.2055656666091306,50.74306585734399,48.33193452412573,51.948631523953125,47.126368857516596,NHPC.NS,2023-08-21 11:58:03.074828
5,2023-08-14 00:00:00+05:30,50.75,50.75,49.349998474121094,50.349998474121094,9483068,0.0,0.0,2023-08-14,49.67307776351483,48.76718696636814,60.71082271102401,39.57336023623742,49.164495591815964,49.332500267028806,49.97339934808284,0.9058907971466894,1.0085112632599467,49.332500267028806,1.4839735648013872,50.816473831830194,47.84852670222742,52.30044739663158,46.36455313742603,NHPC.NS,2023-08-21 11:58:03.074828
6,2023-08-11 00:00:00+05:30,50.0,50.79999923706055,49.75,50.150001525878906,14854994,0.0,0.0,2023-08-11,49.550001270677335,48.640562045747906,59.738474490475525,40.028209496241864,49.039705814731214,49.11750030517578,49.78509978506371,0.9094392249294287,1.0341663797882608,49.11750030517578,1.6328274479037312,50.75032775307951,47.48467285727205,52.383155200983246,45.851845409368316,NHPC.NS,2023-08-21 11:58:03.074828
7,2023-08-10 00:00:00+05:30,49.5,50.25,49.150001525878906,49.70000076293945,15867605,0.0,0.0,2023-08-10,49.44091031518614,48.51980688733743,57.54317254390744,40.023358302847775,48.922832581978824,48.90500030517578,49.6026489146561,0.9211034278487062,1.0653481685029687,48.90500030517578,1.7627654505880703,50.66776575576385,47.14223485458771,52.43053120635192,45.37946940399964,NHPC.NS,2023-08-21 11:58:03.074828
8,2023-08-09 00:00:00+05:30,49.45000076293945,50.25,49.20000076293945,49.5,11973353,0.0,0.0,2023-08-09,49.393802961049175,48.425391377289266,56.56578036876835,40.3197603298125,48.841025405035595,48.72000026702881,49.553972990514424,0.9684115837599094,1.1014093536665341,48.72000026702881,1.8660681914105701,50.58606845843938,46.85393207561824,52.45213664984995,44.98786388420767,NHPC.NS,2023-08-21 11:58:03.074828
9,2023-08-08 00:00:00+05:30,49.5,49.54999923706055,48.900001525878906,49.29999923706055,7107198,0.0,0.0,2023-08-08,49.37449440851267,48.33942268747241,55.61702768131138,40.5807677512649,48.77165965819724,48.60500030517578,49.58095948577163,1.0350717210402607,1.1346587961431902,48.60500030517578,1.8862312534643066,50.49123155864009,46.71876905171147,52.37746281210439,44.83253779824717,NHPC.NS,2023-08-21 11:58:03.074828
10,2023-08-07 00:00:00+05:30,49.650001525878906,49.79999923706055,49.0,49.5,8374151,0.0,0.0,2023-08-07,49.38803898514033,48.262576563505355,56.76847355907563,41.23956074075951,48.71604496568531,48.48250026702881,49.72143961012717,1.1254624216349711,1.1595555649189226,48.48250026702881,1.9180085781890586,50.40050884521787,46.56449168883975,52.31851742340693,44.64648311065069,NHPC.NS,2023-08-21 11:58:03.074828
11,2023-08-04 00:00:00+05:30,49.70000076293945,50.400001525878906,49.099998474121094,49.45000076293945,11563224,0.0,0.0,2023-08-04,49.367682436984026,48.163582688585784,56.559695942316864,41.84306646802759,48.63352338312587,48.30750026702881,49.83215941519075,1.2040997483982423,1.1680788507399105,48.30750026702881,1.9789867567351827,50.28648702376399,46.328513510293625,52.26547378049917,44.34952675355844,NHPC.NS,2023-08-21 11:58:03.074828
12,2023-08-03 00:00:00+05:30,49.150001525878906,49.849998474121094,48.45000076293945,49.650001525878906,23254052,0.0,0.0,2023-08-03,49.35271546862849,48.06066924263749,57.592758336717836,42.392601457642726,48.547578395777066,48.14000015258789,50.02323874131639,1.292046225991001,1.1590736263253274,48.14000015258789,2.0185718518313642,50.158572004419256,46.12142830075652,52.177143856250616,44.10285644892516,NHPC.NS,2023-08-21 11:58:03.074828
13,2023-08-02 00:00:00+05:30,51.900001525878906,51.95000076293945,48.849998474121094,49.20000076293945,30990936,0.0,0.0,2023-08-02,49.298663458219316,47.93352265997818,55.91025913206856,43.248613404692286,48.43153385576635,48.00500011444092,50.209857349035126,1.3651407982411357,1.1258304764089089,48.00500011444092,2.0024919776847216,50.00749209212564,46.0025081367562,52.00998406981036,44.00001615907148,NHPC.NS,2023-08-21 11:58:03.074828
