Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,macd,macd_ema_9,symbol,created_on
1,2023-07-14 00:00:00+05:30,267.95001220703125,267.95001220703125,263.54998779296875,266.29998779296875,1200162,0.0,0.0,2023-07-14,271.5599109637654,274.7601444291714,-3.200233465406029,-2.762576210377702,CHAMBLFERT.NS,2023-07-17 21:49:07.842358
2,2023-07-13 00:00:00+05:30,271.45001220703125,273.95001220703125,264.25,265.20001220703125,1478159,0.0,0.0,2023-07-13,272.51626063118294,275.4369569600676,-2.9206963288846737,-2.6531618966206203,CHAMBLFERT.NS,2023-07-17 21:49:07.842358
3,2023-07-12 00:00:00+05:30,273.79998779296875,274.25,269.95001220703125,270.95001220703125,687782,0.0,0.0,2023-07-12,273.84648761739237,276.25591254031053,-2.409424922918163,-2.586278288554607,CHAMBLFERT.NS,2023-07-17 21:49:07.842358
4,2023-07-11 00:00:00+05:30,274.75,275.70001220703125,272.0,272.3999938964844,770483,0.0,0.0,2023-07-11,274.3731195101853,276.6803845669729,-2.307265056787628,-2.6304916299637173,CHAMBLFERT.NS,2023-07-17 21:49:07.842358
5,2023-07-10 00:00:00+05:30,274.54998779296875,275.25,271.5,273.8500061035156,868271,0.0,0.0,2023-07-10,274.7318696217673,277.02281582061204,-2.290946198844722,-2.7112982732577393,CHAMBLFERT.NS,2023-07-17 21:49:07.842358
6,2023-07-07 00:00:00+05:30,279.04998779296875,279.29998779296875,273.0,274.29998779296875,925483,0.0,0.0,2023-07-07,274.89220844326763,277.27664059797974,-2.3844321547121012,-2.816386291860993,CHAMBLFERT.NS,2023-07-17 21:49:07.842358
7,2023-07-06 00:00:00+05:30,274.0,279.0,273.25,278.25,2856744,0.0,0.0,2023-07-06,274.9998849251402,277.5147728223806,-2.514887897240442,-2.924374826148216,CHAMBLFERT.NS,2023-07-17 21:49:07.842358
8,2023-07-05 00:00:00+05:30,272.25,275.0,270.20001220703125,273.20001220703125,1787015,0.0,0.0,2023-07-05,274.4089549115293,277.4559546481711,-3.0469997366417942,-3.0267465583751596,CHAMBLFERT.NS,2023-07-17 21:49:07.842358
9,2023-07-04 00:00:00+05:30,274.75,276.3500061035156,270.8999938964844,272.20001220703125,794260,0.0,0.0,2023-07-04,274.62876267598347,277.7964300434623,-3.1676673674788276,-3.0216832638085007,CHAMBLFERT.NS,2023-07-17 21:49:07.842358
10,2023-07-03 00:00:00+05:30,273.95001220703125,275.5,273.25,274.1000061035156,979344,0.0,0.0,2023-07-03,275.0703536703384,278.2441434703768,-3.173789800038378,-2.9851872378909188,CHAMBLFERT.NS,2023-07-17 21:49:07.842358
