Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,macd,macd_ema_9,symbol,created_on
1,2023-07-12 00:00:00+05:30,939.7999877929688,950.0,931.0499877929688,940.4000244140625,155291,0.0,0.0,2023-07-12,923.2088496083821,893.8320431315495,29.3768064768326,32.256338654135426,CHOLAHLDNG.NS,2023-07-13 13:44:07.237413
2,2023-07-11 00:00:00+05:30,939.9000244140625,939.9000244140625,921.2999877929688,934.0999755859375,122846,0.0,0.0,2023-07-11,920.0831814618948,890.1066046289485,29.976576832946307,32.97622169846113,CHOLAHLDNG.NS,2023-07-13 13:44:07.237413
3,2023-07-10 00:00:00+05:30,936.0,947.0999755859375,917.0499877929688,931.5,176983,0.0,0.0,2023-07-10,917.5346734393415,886.5871349523894,30.947538486952112,33.72613291483984,CHOLAHLDNG.NS,2023-07-13 13:44:07.237413
4,2023-07-07 00:00:00+05:30,938.0,938.0499877929688,902.0,925.0999755859375,304908,0.0,0.0,2023-07-07,914.9955231555855,882.9941057485805,32.001417407004965,34.42078152181177,CHOLAHLDNG.NS,2023-07-13 13:44:07.237413
5,2023-07-06 00:00:00+05:30,933.0,954.75,921.0999755859375,939.5999755859375,111950,0.0,0.0,2023-07-06,913.1583499864306,879.625636161592,33.53271382483865,35.02562255051347,CHOLAHLDNG.NS,2023-07-13 13:44:07.237413
6,2023-07-05 00:00:00+05:30,948.0,948.3499755859375,922.5999755859375,932.0499877929688,112632,0.0,0.0,2023-07-05,908.3507816956112,874.8276890076443,33.52309268796694,35.398849731932174,CHOLAHLDNG.NS,2023-07-13 13:44:07.237413
7,2023-07-04 00:00:00+05:30,925.0,965.0,908.0,946.2999877929688,247920,0.0,0.0,2023-07-04,904.0418351324554,870.2499051048183,33.791930027637136,35.86778899292348,CHOLAHLDNG.NS,2023-07-13 13:44:07.237413
8,2023-07-03 00:00:00+05:30,900.0,925.0,886.7000122070312,921.9000244140625,77862,0.0,0.0,2023-07-03,896.3585346487257,864.1658984897663,32.19263615895943,36.38675373424507,CHOLAHLDNG.NS,2023-07-13 13:44:07.237413
9,2023-06-30 00:00:00+05:30,917.0,929.0,893.6500244140625,898.6500244140625,174585,0.0,0.0,2023-06-30,891.7146274186643,859.5471684158226,32.167459002841724,37.43528312806648,CHOLAHLDNG.NS,2023-07-13 13:44:07.237413
10,2023-06-27 00:00:00+05:30,880.0,928.9500122070312,880.0,919.9500122070312,105620,0.0,0.0,2023-06-27,890.4536461467738,856.4189399359634,34.03470621081044,38.752239159372664,CHOLAHLDNG.NS,2023-07-13 13:44:07.237413
11,2023-06-26 00:00:00+05:30,876.0,887.0,864.5499877929688,882.3499755859375,91037,0.0,0.0,2023-06-26,885.0906704994543,851.3364541542779,33.75421634517636,39.93162239651322,CHOLAHLDNG.NS,2023-07-13 13:44:07.237413
12,2023-06-23 00:00:00+05:30,898.0,900.2000122070312,863.0499877929688,869.0999755859375,39968,0.0,0.0,2023-06-23,885.5889786655483,848.8553724397451,36.733606225803214,41.47597390934743,CHOLAHLDNG.NS,2023-07-13 13:44:07.237413
13,2023-06-22 00:00:00+05:30,909.0,913.0,889.0499877929688,900.0499877929688,60006,0.0,0.0,2023-06-22,888.5869792254775,847.2358041880498,41.351175037427765,42.66156583023348,CHOLAHLDNG.NS,2023-07-13 13:44:07.237413
