Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,macd,macd_ema_9,symbol,created_on
1,2023-07-28 00:00:00+05:30,815.9000244140625,818.7999877929688,800.0999755859375,804.1500244140625,134152,0.0,0.0,2023-07-28,798.747383434671,800.6495382305885,-1.9021547959175678,-3.5496623804098335,SURYAROSNI.NS,2023-07-30 17:41:57.665144
2,2023-07-27 00:00:00+05:30,820.0,823.7999877929688,810.0499877929688,815.0999755859375,243157,0.0,0.0,2023-07-27,797.7650850747815,800.3694993359105,-2.6044142611290226,-3.9615392765329,SURYAROSNI.NS,2023-07-30 17:41:57.665144
3,2023-07-26 00:00:00+05:30,791.0,805.9500122070312,787.0,801.5499877929688,159802,0.0,0.0,2023-07-26,794.6132868000259,799.1910612359084,-4.577774435882475,-4.300820530383869,SURYAROSNI.NS,2023-07-30 17:41:57.665144
4,2023-07-25 00:00:00+05:30,781.4500122070312,794.7999877929688,781.4500122070312,790.4000244140625,110405,0.0,0.0,2023-07-25,793.3520684376728,799.0023471113435,-5.650278673670755,-4.231582054009218,SURYAROSNI.NS,2023-07-30 17:41:57.665144
5,2023-07-24 00:00:00+05:30,792.5999755859375,797.25,774.2000122070312,779.6500244140625,159110,0.0,0.0,2023-07-24,793.8888037146928,799.690532927126,-5.801729212433202,-3.8769078990938337,SURYAROSNI.NS,2023-07-30 17:41:57.665144
6,2023-07-21 00:00:00+05:30,788.5,798.0,784.0499877929688,793.0499877929688,94681,0.0,0.0,2023-07-21,796.4776726784438,801.2937736081711,-4.816100929727327,-3.3957025707589916,SURYAROSNI.NS,2023-07-30 17:41:57.665144
7,2023-07-20 00:00:00+05:30,802.0999755859375,802.1500244140625,789.5999755859375,792.0999755859375,85193,0.0,0.0,2023-07-20,797.1008881121666,801.9532764733873,-4.852388361220733,-3.0406029810169075,SURYAROSNI.NS,2023-07-30 17:41:57.665144
8,2023-07-19 00:00:00+05:30,790.9000244140625,805.0,789.0499877929688,800.2000122070312,160785,0.0,0.0,2023-07-19,798.0101449351174,802.7415405443833,-4.73139560926586,-2.5876566359659514,SURYAROSNI.NS,2023-07-30 17:41:57.665144
9,2023-07-18 00:00:00+05:30,796.7999877929688,803.0,782.75,788.7000122070312,162731,0.0,0.0,2023-07-18,797.6119872493149,802.9448628113714,-5.332875562056529,-2.051721892640974,SURYAROSNI.NS,2023-07-30 17:41:57.665144
10,2023-07-17 00:00:00+05:30,798.5,805.0,792.0,794.6500244140625,190494,0.0,0.0,2023-07-17,799.232346347912,804.0844508597187,-4.852104511806715,-1.2314334752870855,SURYAROSNI.NS,2023-07-30 17:41:57.665144
11,2023-07-14 00:00:00+05:30,789.0,799.0,785.0999755859375,793.5499877929688,75400,0.0,0.0,2023-07-14,800.0654957904301,804.8392049753711,-4.773709184941026,-0.32626571615717803,SURYAROSNI.NS,2023-07-30 17:41:57.665144
12,2023-07-13 00:00:00+05:30,801.5499877929688,806.0,783.0,787.5,193208,0.0,0.0,2023-07-13,801.2501336081503,805.7423423499632,-4.492208741812874,0.785595151038784,SURYAROSNI.NS,2023-07-30 17:41:57.665144
13,2023-07-12 00:00:00+05:30,805.0,813.9000244140625,796.1500244140625,800.5999755859375,261854,0.0,0.0,2023-07-12,803.7501579005414,807.2017297379602,-3.4515718374188964,2.1050461242516985,SURYAROSNI.NS,2023-07-30 17:41:57.665144
14,2023-07-11 00:00:00+05:30,784.0,801.5,772.0,799.5999755859375,463616,0.0,0.0,2023-07-11,804.3229183213783,807.729870070122,-3.4069517487437224,3.494200614669347,SURYAROSNI.NS,2023-07-30 17:41:57.665144
15,2023-07-10 00:00:00+05:30,788.9500122070312,794.75,778.0499877929688,780.0999755859375,126422,0.0,0.0,2023-07-10,805.1816351823676,808.3802616288568,-3.198626446489243,5.219488705522615,SURYAROSNI.NS,2023-07-30 17:41:57.665144
16,2023-07-07 00:00:00+05:30,782.0,792.4000244140625,780.1500244140625,788.4500122070312,190528,0.0,0.0,2023-07-07,809.7419369271731,810.6426845122904,-0.9007475851173012,7.324017493525579,SURYAROSNI.NS,2023-07-30 17:41:57.665144
17,2023-07-06 00:00:00+05:30,773.9500122070312,795.5499877929688,770.0,781.6500244140625,348747,0.0,0.0,2023-07-06,813.6131959671989,812.4180982967112,1.195097670487712,9.3802087631863,SURYAROSNI.NS,2023-07-30 17:41:57.665144
18,2023-07-05 00:00:00+05:30,801.9000244140625,805.7999877929688,768.8499755859375,773.9500122070312,467779,0.0,0.0,2023-07-05,819.4246817041328,814.8795442073231,4.54513749680973,11.426486536360946,SURYAROSNI.NS,2023-07-30 17:41:57.665144
19,2023-07-04 00:00:00+05:30,800.3499755859375,810.0,790.0,794.75,439166,0.0,0.0,2023-07-04,827.6928034308785,818.1539067673465,9.538896663532,13.14682379624875,SURYAROSNI.NS,2023-07-30 17:41:57.665144
20,2023-07-03 00:00:00+05:30,874.4000244140625,885.0999755859375,785.6500244140625,792.5,1651140,0.0,0.0,2023-07-03,833.6824040546745,820.0262193087342,13.656184745940323,14.048805579427937,SURYAROSNI.NS,2023-07-30 17:41:57.665144
21,2023-06-30 00:00:00+05:30,875.0,895.0,851.5,866.9000244140625,650536,0.0,0.0,2023-06-30,841.1701138827972,822.228316853433,18.94179702936424,14.14696078779984,SURYAROSNI.NS,2023-07-30 17:41:57.665144
22,2023-06-27 00:00:00+05:30,840.0999755859375,899.2000122070312,839.5999755859375,890.7000122070312,1061836,0.0,0.0,2023-06-27,836.491948331658,818.6545802485825,17.83736808307549,12.948251727408739,SURYAROSNI.NS,2023-07-30 17:41:57.665144
23,2023-06-26 00:00:00+05:30,842.2999877929688,872.3499755859375,830.9000244140625,839.5999755859375,644239,0.0,0.0,2023-06-26,826.6359367179538,812.8909456919066,13.74499102604716,11.72597263849205,SURYAROSNI.NS,2023-07-30 17:41:57.665144
24,2023-06-23 00:00:00+05:30,834.0,845.0,821.0499877929688,837.0999755859375,283158,0.0,0.0,2023-06-23,824.2788387419566,810.7542233003842,13.52461544157245,11.221218041603272,SURYAROSNI.NS,2023-07-30 17:41:57.665144
25,2023-06-22 00:00:00+05:30,838.5,849.7999877929688,827.5,833.7999877929688,225474,0.0,0.0,2023-06-22,821.9477229521419,808.6465631175399,13.301159834602004,10.645368691610976,SURYAROSNI.NS,2023-07-30 17:41:57.665144
