<<<<<<< Updated upstream
Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,rsi,ADX,Close_ema_20,sma_20,Close_ema_5,macd,macd_ema_9,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,symbol,created_on
1,2023-08-21 00:00:00+05:30,227.4499969482422,230.8000030517578,227.0,230.10000610351562,4953887,0.0,0.0,2023-08-21,228.9441780915834,228.3452050828423,53.53611042480063,14.989337499848789,228.56560360169462,228.40155105590821,229.10856212091443,0.5989730087410976,0.6173449516060886,228.40155105590821,2.902109419168348,231.30366047507655,225.49944163673987,234.20576989424492,222.5973322175715,COALINDIA.NS,2023-08-21 11:40:43.675837
2,2023-08-18 00:00:00+05:30,228.5,228.9499969482422,227.0,227.4499969482422,6904019,4.0,0.0,2023-08-18,228.73402754395937,228.20482100118844,48.50404358892669,15.528631857721548,228.40408754887136,228.14939193725587,228.61284012961383,0.529206542770936,0.6219379373223364,228.14939193725587,2.96517780993505,231.11456974719093,225.18421412732081,234.07974755712598,222.21903631738576,COALINDIA.NS,2023-08-21 11:40:43.675837
3,2023-08-17 00:00:00+05:30,229.6758902951541,229.87244347334695,227.12066898655442,228.3000030517578,5602132,0.0,0.0,2023-08-17,228.9674876522716,228.26520692542414,50.12077156926495,16.600964454395484,228.50451813841127,228.06658706665038,229.19426172029964,0.702280726847448,0.6451207859601863,228.06658706665038,3.008543690499684,231.07513075715008,225.0580433761507,234.08367444764974,222.04949968565103,COALINDIA.NS,2023-08-21 11:40:43.675837
4,2023-08-16 00:00:00+05:30,229.97071766068132,230.75694533565346,228.1034400541624,229.03707885742188,4576249,0.0,0.0,2023-08-16,229.08884848872864,228.26242323531744,51.508702091371305,17.803753404456504,228.5260460422695,227.88477249145507,229.64139105457053,0.8264252534112018,0.6308308007383708,227.88477249145507,3.1021157092210965,230.98688820067616,224.78265678223397,234.08900390989726,221.68054107301288,COALINDIA.NS,2023-08-21 11:40:43.675837
5,2023-08-14 00:00:00+05:30,231.93628232218032,232.13283549443062,226.72754077929505,229.8724365234375,6092872,0.0,0.0,2023-08-14,229.09826114896626,228.2004507855491,53.05737103238084,18.864034210270972,228.47225311435875,227.64890518188477,229.94354715314483,0.8978103634171646,0.5819321875701631,227.64890518188477,3.1880397114674097,230.83694489335218,224.46086547041736,234.0249846048196,221.27282575894995,COALINDIA.NS,2023-08-21 11:40:43.675837
6,2023-08-11 00:00:00+05:30,229.97072780852992,231.54318322786145,229.72503258651227,230.855224609375,6132454,0.0,0.0,2023-08-11,228.9575019899715,228.06669192651802,54.84372293225005,20.00587507807117,228.3248653870873,227.46709136962892,229.97910246799847,0.8908100634534719,0.5029626436084127,227.46709136962892,3.1581055124294584,230.6251968820584,224.30898585719945,233.78330239448783,221.15088034477,COALINDIA.NS,2023-08-21 11:40:43.675837
7,2023-08-10 00:00:00+05:30,230.7078134745829,232.72251729433697,230.41297620895244,230.855224609375,10749822,0.0,0.0,2023-08-10,228.6124615137163,227.84360931188945,54.84372293225005,20.014776107709537,228.05851178474123,227.27790603637695,229.54104139731015,0.76885220182686,0.40600078864714784,227.27790603637695,3.0561429751212836,230.33404901149822,224.22176306125567,233.39019198661953,221.16562008613437,COALINDIA.NS,2023-08-21 11:40:43.675837
8,2023-08-09 00:00:00+05:30,229.23363814186365,231.64144827640607,226.62927483234662,230.7078094482422,35271302,0.0,0.0,2023-08-09,228.20468640541475,227.6026800880906,54.64217920470815,19.71442944933662,227.76412096109556,227.03221054077147,228.88394979127767,0.6020063173241397,0.3152879353522198,227.03221054077147,2.949059890408721,229.9812704311802,224.08315065036274,232.9303303215889,221.13409075995403,COALINDIA.NS,2023-08-21 11:40:43.675837
9,2023-08-08 00:00:00+05:30,228.98794095083895,231.34660902230047,225.3516547589833,226.28529357910156,13828141,0.0,0.0,2023-08-08,227.74957312490065,227.35426973927846,48.33237334394687,19.69277364859047,227.45425901508014,227.0150115966797,227.9720199627954,0.39530338562218503,0.24360833985923974,227.0150115966797,2.92741918941174,229.94243078609145,224.08759240726795,232.86984997550317,221.16017321785623,COALINDIA.NS,2023-08-21 11:40:43.675837
10,2023-08-07 00:00:00+05:30,230.70780553391972,231.93628160172548,228.29999544022962,228.9387969970703,6744074,0.0,0.0,2023-08-07,228.0158057695914,227.43978783209263,52.389787847680054,19.750885840907475,227.57730800834102,227.19928283691405,228.8153831546423,0.5760179374987615,0.2056845784185034,227.19928283691405,2.994296996193221,230.19357983310726,224.20498584072084,233.1878768293005,221.2106888445276,COALINDIA.NS,2023-08-21 11:40:43.675837
11,2023-08-04 00:00:00+05:30,228.7913977602387,232.4276841107537,226.53099867876838,229.72503662109375,6725977,0.0,0.0,2023-08-04,227.84798918277704,227.31986709889443,53.63621209571317,18.531862435569238,227.43399337794847,227.23859481811525,228.75367623342828,0.5281220838826073,0.11310123864843886,227.23859481811525,3.0233572273082028,230.26195204542344,224.21523759080705,233.28530927273164,221.19188036349885,COALINDIA.NS,2023-08-21 11:40:43.675837
12,2023-08-03 00:00:00+05:30,230.51125909037117,231.05179157519174,225.49907058901118,226.0887451171875,13949266,0.0,0.0,2023-08-03,227.50670783035582,227.1274535371185,48.38196724490342,17.219067999051138,227.1928309313016,227.25087890625,228.26799603959552,0.37925429323732374,0.009346027339896756,227.25087890625,3.0344701949477932,230.2853491011978,224.2164087113022,233.31981929614557,221.18193851635442,COALINDIA.NS,2023-08-21 11:40:43.675837
13,2023-08-02 00:00:00+05:30,236.9976058693867,238.96316765141287,228.30000398154868,230.51126098632812,25003960,0.0,0.0,2023-08-02,227.76451923275005,227.21055021071297,55.470000921046854,16.101205269957603,227.309050490682,227.4744613647461,229.3576215007995,0.5539690220370801,-0.08313103913446,227.4744613647461,3.1081787924766133,230.58264015722273,224.36628257226948,233.69081894969932,221.2581037797929,COALINDIA.NS,2023-08-21 11:40:43.675837
14,2023-08-01 00:00:00+05:30,226.0396069523955,237.14503411926597,225.00768400840354,236.21139526367188,22409256,0.0,0.0,2023-08-01,227.26511164119037,226.94649334866375,67.27163468446994,13.607343766097554,226.97197570166662,227.31967239379884,228.78080175803512,0.3186182925266223,-0.24240605442734503,227.31967239379884,3.024956431859742,230.3446288256586,224.2947159619391,233.36958525751834,221.26975953007934,COALINDIA.NS,2023-08-21 11:40:43.675837
15,2023-07-31 00:00:00+05:30,224.56543507882787,225.9904643809941,222.94385259637087,225.30252075195312,19422170,0.0,0.0,2023-07-31,225.63851461892102,226.20530119546308,47.3704574941747,11.250703272965817,225.99940522145556,226.8995330810547,225.06550500521672,-0.5667865765420572,-0.38266214116583686,226.8995330810547,2.1945248791017145,229.09405796015642,224.70500820195298,231.28858283925814,222.51048332285126,COALINDIA.NS,2023-08-21 11:40:43.675837
