Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,macd,macd_ema_9,symbol,created_on
1,2023-07-13 00:00:00+05:30,79.5999984741211,80.44999694824219,76.80000305175781,77.25,8681612,0.0,0.0,2023-07-13,77.32309333910435,75.82864282717352,1.4944505119308218,1.1492211724293326,BANKINDIA.NS,2023-07-14 19:42:05.790381
2,2023-07-12 00:00:00+05:30,78.0999984741211,79.94999694824219,77.9000015258789,79.30000305175781,10304142,0.0,0.0,2023-07-12,77.33638303712331,75.7149342533474,1.621448783775918,1.0629138375539604,BANKINDIA.NS,2023-07-14 19:42:05.790381
3,2023-07-11 00:00:00+05:30,78.5999984741211,78.9000015258789,77.4000015258789,77.6500015258789,6322004,0.0,0.0,2023-07-11,76.97936121628068,75.42812874947457,1.5512324668061126,0.9232801009984709,BANKINDIA.NS,2023-07-14 19:42:05.790381
4,2023-07-10 00:00:00+05:30,79.9000015258789,80.44999694824219,77.80000305175781,78.25,10973971,0.0,0.0,2023-07-10,76.85742661453554,75.25037892736222,1.6070476871733206,0.7662920095465604,BANKINDIA.NS,2023-07-14 19:42:05.790381
5,2023-07-07 00:00:00+05:30,80.30000305175781,81.0999984741211,78.4000015258789,79.75,12677351,0.0,0.0,2023-07-07,76.60423145354201,75.0104092415512,1.5938222119908119,0.5561030901398702,BANKINDIA.NS,2023-07-14 19:42:05.790381
6,2023-07-06 00:00:00+05:30,80.19999694824219,81.94999694824219,79.75,80.5999984741211,9871399,0.0,0.0,2023-07-06,76.0322735360042,74.6312419808753,1.4010315551288954,0.2966733096771349,BANKINDIA.NS,2023-07-14 19:42:05.790381
7,2023-07-05 00:00:00+05:30,80.5999984741211,81.1500015258789,79.44999694824219,80.25,13088977,0.0,0.0,2023-07-05,75.20177809271021,74.15374146141563,1.048036631294579,0.02058374831419474,BANKINDIA.NS,2023-07-14 19:42:05.790381
8,2023-07-04 00:00:00+05:30,77.94999694824219,80.44999694824219,76.69999694824219,80.25,30069423,0.0,0.0,2023-07-04,74.28391956411207,73.66604077832889,0.6178787857831765,-0.23627947243090133,BANKINDIA.NS,2023-07-14 19:42:05.790381
9,2023-07-03 00:00:00+05:30,74.19999694824219,77.55000305175781,74.0,77.30000305175781,19809313,0.0,0.0,2023-07-03,73.1991776666779,73.1393240405952,0.05985362608269895,-0.4498190369844208,BANKINDIA.NS,2023-07-14 19:42:05.790381
10,2023-06-30 00:00:00+05:30,72.5,73.9000015258789,71.75,73.5999984741211,7980285,0.0,0.0,2023-06-30,72.45357305120882,72.80646971970218,-0.3528966684933579,-0.5772372027512007,BANKINDIA.NS,2023-07-14 19:42:05.790381
11,2023-06-27 00:00:00+05:30,70.5,72.5999984741211,70.5,72.3499984741211,6269307,0.0,0.0,2023-06-27,72.24513206522478,72.74298741934865,-0.49785535412387105,-0.6333223363156615,BANKINDIA.NS,2023-07-14 19:42:05.790381
12,2023-06-26 00:00:00+05:30,71.44999694824219,71.5999984741211,69.5,70.94999694824219,7102096,0.0,0.0,2023-06-26,72.22606544542545,72.77442653496685,-0.5483610895414017,-0.667189081863609,BANKINDIA.NS,2023-07-14 19:42:05.790381
