Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,macd,macd_ema_9,symbol,created_on
1,2023-07-12 00:00:00+05:30,159.89999389648438,160.0,152.0,153.6999969482422,41914,0.0,0.0,2023-07-12,157.49094649143402,154.64774494728553,2.843201544148485,4.724184734517028,SHEMAROO.NS,2023-07-13 13:45:09.390492
2,2023-07-11 00:00:00+05:30,160.8000030517578,161.0,156.0,157.85000610351562,9850,0.0,0.0,2023-07-11,158.1802100447416,154.723564787209,3.456645257532614,5.1944305321091635,SHEMAROO.NS,2023-07-13 13:45:09.390492
3,2023-07-10 00:00:00+05:30,156.10000610351562,162.0,155.14999389648438,159.39999389648438,18962,0.0,0.0,2023-07-10,158.2402471249645,154.47344948190445,3.7667976430600447,5.6288768507533,SHEMAROO.NS,2023-07-13 13:45:09.390492
4,2023-07-07 00:00:00+05:30,155.10000610351562,160.0,153.0,155.9499969482422,22293,0.0,0.0,2023-07-07,158.02938407559725,154.07932592873806,3.9500581468591918,6.094396652676613,SHEMAROO.NS,2023-07-13 13:45:09.390492
5,2023-07-06 00:00:00+05:30,156.89999389648438,158.4499969482422,154.5,155.85000610351562,23235,0.0,0.0,2023-07-06,158.40745446238907,153.92967224717773,4.4777822152113345,6.630481279130969,SHEMAROO.NS,2023-07-13 13:45:09.390492
6,2023-07-05 00:00:00+05:30,157.1999969482422,157.4499969482422,153.8000030517578,154.39999389648438,25336,0.0,0.0,2023-07-05,158.87244507309333,153.7760455386707,5.0963995344226305,7.168656045110877,SHEMAROO.NS,2023-07-13 13:45:09.390492
7,2023-07-04 00:00:00+05:30,156.5,159.4499969482422,155.0,157.25,18277,0.0,0.0,2023-07-04,159.68561801429496,153.72612967004562,5.959488344249337,7.686720172782939,SHEMAROO.NS,2023-07-13 13:45:09.390492
8,2023-07-03 00:00:00+05:30,156.89999389648438,159.89999389648438,151.5,155.75,28135,0.0,0.0,2023-07-03,160.1284576532577,153.44422004364927,6.684237609608431,8.11852812991634,SHEMAROO.NS,2023-07-13 13:45:09.390492
9,2023-06-30 00:00:00+05:30,164.9499969482422,167.6999969482422,153.60000610351562,154.5500030517578,45979,0.0,0.0,2023-06-30,160.92454086294092,153.2597576471412,7.664783215799702,8.477100759993316,SHEMAROO.NS,2023-07-13 13:45:09.390492
10,2023-06-27 00:00:00+05:30,167.4499969482422,169.6999969482422,161.5,162.0,23234,0.0,0.0,2023-06-27,162.08354773770148,153.15653801477188,8.927009722929597,8.68018014604172,SHEMAROO.NS,2023-07-13 13:45:09.390492
