Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,macd,macd_ema_9,symbol,created_on
1,2023-07-28 00:00:00+05:30,96.19999694824219,96.5999984741211,94.25,95.25,27278447,3.0,0.0,2023-07-28,95.25411581186542,93.48160946826772,1.7725063435976978,1.973470002873948,IOC.NS,2023-07-30 17:39:31.121321
2,2023-07-27 00:00:00+05:30,97.34523469789877,97.39370896134308,95.11521145610094,95.5999984741211,16349608,0.0,0.0,2023-07-27,95.25486414129549,93.34013822572913,1.9147259155663505,2.0237109176930104,IOC.NS,2023-07-30 17:39:31.121321
3,2023-07-26 00:00:00+05:30,96.81196595758635,97.15131539053202,95.84239192216283,96.56957244873047,14912431,0.0,0.0,2023-07-26,95.1921124444181,93.15934940585778,2.0327630385603186,2.050957168224675,IOC.NS,2023-07-30 17:39:31.121321
4,2023-07-25 00:00:00+05:30,96.90892350590774,97.19979868031511,95.69695594131528,95.98783111572266,11983867,0.0,0.0,2023-07-25,94.94166517090676,92.88653156242796,2.0551336084787977,2.055505700640764,IOC.NS,2023-07-30 17:39:31.121321
5,2023-07-24 00:00:00+05:30,96.76349167897696,97.63610239291081,96.47261650949045,96.81196594238281,19073238,0.0,0.0,2023-07-24,94.75145318094022,92.63842759816438,2.1130255827758333,2.0555987236812556,IOC.NS,2023-07-30 17:39:31.121321
6,2023-07-21 00:00:00+05:30,95.84239193728985,96.8119659728664,95.59999842839571,96.32717895507812,18598910,0.0,0.0,2023-07-21,94.37681449704156,92.30454453062691,2.0722699664146518,2.041242008907611,IOC.NS,2023-07-30 17:39:31.121321
7,2023-07-20 00:00:00+05:30,95.69695596057167,96.27870630950348,95.4545624476044,95.74543762207031,8940131,0.0,0.0,2023-07-20,94.02220277739856,91.98273377667083,2.0394690007277347,2.0334850195308505,IOC.NS,2023-07-30 17:39:31.121321
8,2023-07-19 00:00:00+05:30,95.01825712170006,96.03631283548062,94.7273819471162,95.26065063476562,15283446,0.0,0.0,2023-07-19,93.70888735109462,91.68171746903887,2.0271698820557447,2.0319890242316294,IOC.NS,2023-07-30 17:39:31.121321
9,2023-07-18 00:00:00+05:30,95.0667372543708,95.40608668775263,94.24259340539126,94.63042449951172,9527821,0.0,0.0,2023-07-18,93.42674857224534,91.39540281578074,2.031345756464603,2.0331938097756,IOC.NS,2023-07-30 17:39:31.121321
10,2023-07-17 00:00:00+05:30,94.43651266660598,94.92129968502051,93.95172564819143,94.38803100585938,19126927,0.0,0.0,2023-07-17,93.20789840365144,91.13660108108226,2.0712973225691798,2.0336558231033495,IOC.NS,2023-07-30 17:39:31.121321
11,2023-07-14 00:00:00+05:30,93.5638946006237,94.67890622298526,92.88519573341033,93.66085052490234,24048036,0.0,0.0,2023-07-14,92.99332883961364,90.8764866871001,2.1168421525135415,2.0242454482368917,IOC.NS,2023-07-30 17:39:31.121321
