Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,macd,macd_ema_9,symbol,created_on
1,2023-07-17 00:00:00+05:30,623.4000244140625,644.9000244140625,621.3499755859375,643.4000244140625,990595,0.0,0.0,2023-07-17,603.914821935979,581.1473072015843,22.767514734394695,20.295249383663883,PNBHOUSING.NS,2023-07-19 11:02:16.590747
2,2023-07-14 00:00:00+05:30,624.0,627.0,616.2999877929688,620.2999877929688,300532,0.0,0.0,2023-07-14,596.7356942126911,576.167089824586,20.568604388105086,19.677183045981177,PNBHOUSING.NS,2023-07-19 11:02:16.590747
3,2023-07-13 00:00:00+05:30,618.0,629.9500122070312,609.0999755859375,618.0,806319,0.0,0.0,2023-07-13,592.4512771980951,572.6364579871154,19.81481921097975,19.454327710450197,PNBHOUSING.NS,2023-07-19 11:02:16.590747
4,2023-07-12 00:00:00+05:30,607.0,621.4000244140625,607.0,611.75,631454,0.0,0.0,2023-07-12,587.806054870476,569.0073746260846,18.79868024439145,19.36420483531781,PNBHOUSING.NS,2023-07-19 11:02:16.590747
5,2023-07-11 00:00:00+05:30,604.0,631.0,602.0,606.2000122070312,1594075,0.0,0.0,2023-07-11,583.4526103014716,565.5879645961713,17.86464570530029,19.5055859830494,PNBHOUSING.NS,2023-07-19 11:02:16.590747
6,2023-07-10 00:00:00+05:30,585.0,607.9500122070312,577.8499755859375,601.0,907042,0.0,0.0,2023-07-10,579.3167190459154,562.3390007873026,16.977718258612867,19.915821052486677,PNBHOUSING.NS,2023-07-19 11:02:16.590747
7,2023-07-07 00:00:00+05:30,581.0,590.2000122070312,580.0,583.1500244140625,477657,0.0,0.0,2023-07-07,575.3743043269909,559.2461208502868,16.128183476704066,20.65034675095513,PNBHOUSING.NS,2023-07-19 11:02:16.590747
8,2023-07-06 00:00:00+05:30,561.4000244140625,585.0,559.0,579.8499755859375,493149,0.0,0.0,2023-07-06,573.9605370384324,557.3338085651849,16.626728473247567,21.780887569517894,PNBHOUSING.NS,2023-07-19 11:02:16.590747
9,2023-07-05 00:00:00+05:30,568.5999755859375,576.0,560.0999755859375,561.7999877929688,353579,0.0,0.0,2023-07-05,572.8897300297951,555.5325152035246,17.357214826270592,23.069427343585474,PNBHOUSING.NS,2023-07-19 11:02:16.590747
10,2023-07-04 00:00:00+05:30,565.7000122070312,579.0,561.2000122070312,567.0499877929688,580827,0.0,0.0,2023-07-04,574.9060468001272,555.0311173963689,19.8749294037583,24.49748047291419,PNBHOUSING.NS,2023-07-19 11:02:16.590747
11,2023-07-03 00:00:00+05:30,567.4000244140625,578.6500244140625,560.5999755859375,565.25,443644,0.0,0.0,2023-07-03,576.3344211650651,554.069607764641,22.264813400424146,25.653118240203163,PNBHOUSING.NS,2023-07-19 11:02:16.590747
12,2023-06-30 00:00:00+05:30,590.8499755859375,594.9000244140625,565.2000122070312,567.4000244140625,778249,0.0,0.0,2023-06-30,578.3497704678042,553.1751763858123,25.174594081991927,26.500194450147912,PNBHOUSING.NS,2023-07-19 11:02:16.590747
13,2023-06-27 00:00:00+05:30,604.0,607.0,591.25,594.2000122070312,639608,0.0,0.0,2023-06-27,580.3406333866664,552.0371885435522,28.303444843114107,26.831594542186906,PNBHOUSING.NS,2023-07-19 11:02:16.590747
14,2023-06-26 00:00:00+05:30,591.9000244140625,604.0,579.1500244140625,601.75,797301,0.0,0.0,2023-06-26,577.8207463284182,548.6641626504739,29.15658367794424,26.463631966955106,PNBHOUSING.NS,2023-07-19 11:02:16.590747
15,2023-06-23 00:00:00+05:30,615.0,615.0,579.2000122070312,588.8499755859375,766803,0.0,0.0,2023-06-23,573.4699729335852,544.4172956625118,29.05267727107332,25.79039403920782,PNBHOUSING.NS,2023-07-19 11:02:16.590747
16,2023-06-22 00:00:00+05:30,598.0,615.0,597.1500244140625,611.0999755859375,817587,0.0,0.0,2023-06-22,570.6736088149756,540.8626812686377,29.810927546337894,24.974823231241437,PNBHOUSING.NS,2023-07-19 11:02:16.590747
17,2023-06-21 00:00:00+05:30,593.5999755859375,609.0999755859375,589.9000244140625,602.2999877929688,908374,0.0,0.0,2023-06-21,563.3233603111644,535.2436977232538,28.079662587910548,23.765797152467318,PNBHOUSING.NS,2023-07-19 11:02:16.590747
18,2023-06-20 00:00:00+05:30,573.4000244140625,591.0,565.5499877929688,588.8499755859375,807755,0.0,0.0,2023-06-20,556.2367007690182,529.8791945176766,26.357506251341533,22.68733079360651,PNBHOUSING.NS,2023-07-19 11:02:16.590747
19,2023-06-19 00:00:00+05:30,575.7000122070312,582.5,568.0499877929688,570.4000244140625,657925,0.0,0.0,2023-06-19,550.3070144386693,525.1615320322157,25.14548240645354,21.76978692917275,PNBHOUSING.NS,2023-07-19 11:02:16.590747
20,2023-06-16 00:00:00+05:30,565.0,573.9500122070312,558.5999755859375,569.9000244140625,1186360,0.0,0.0,2023-06-16,546.6537398976886,521.5424526416681,25.111287256020546,20.925863059852553,PNBHOUSING.NS,2023-07-19 11:02:16.590747
21,2023-06-15 00:00:00+05:30,572.0,576.7999877929688,558.0,561.2000122070312,611209,0.0,0.0,2023-06-15,542.4271427128933,517.6738468998766,24.753295813016734,19.879507010810553,PNBHOUSING.NS,2023-07-19 11:02:16.590747
22,2023-06-14 00:00:00+05:30,579.0,579.7000122070312,564.5499877929688,569.3499755859375,568669,0.0,0.0,2023-06-14,539.0138937139592,514.1917536753042,24.822140038654993,18.661059810259005,PNBHOUSING.NS,2023-07-19 11:02:16.590747
23,2023-06-13 00:00:00+05:30,568.0,583.0499877929688,561.3499755859375,575.5999755859375,1430380,0.0,0.0,2023-06-13,533.4982424645086,509.7790959224536,23.719146542055,17.120789753160008,PNBHOUSING.NS,2023-07-19 11:02:16.590747
24,2023-06-12 00:00:00+05:30,537.0,568.4000244140625,528.0499877929688,559.1500244140625,1097269,0.0,0.0,2023-06-12,525.8433818969761,504.5134255493749,21.329956347601183,15.471200555936258,PNBHOUSING.NS,2023-07-19 11:02:16.590747
25,2023-06-09 00:00:00+05:30,547.0,548.4000244140625,533.25,535.0499877929688,348443,0.0,0.0,2023-06-09,519.7876287120513,500.1424976401999,19.64513107185138,14.006511608020027,PNBHOUSING.NS,2023-07-19 11:02:16.590747
26,2023-06-08 00:00:00+05:30,547.9000244140625,551.0,540.0999755859375,545.0,496753,0.0,0.0,2023-06-08,517.0126543337027,497.34989842797836,19.66275590572434,12.596856742062187,PNBHOUSING.NS,2023-07-19 11:02:16.590747
27,2023-06-07 00:00:00+05:30,537.9000244140625,549.0,535.0999755859375,546.75,685284,0.0,0.0,2023-06-07,511.92404603073953,493.5378903022166,18.38615572852291,10.830381951146649,PNBHOUSING.NS,2023-07-19 11:02:16.590747
28,2023-06-06 00:00:00+05:30,535.4000244140625,547.8499755859375,529.75,535.6500244140625,1280519,0.0,0.0,2023-06-06,505.5920543999649,489.28092152639397,16.311132873570955,8.941438506802584,PNBHOUSING.NS,2023-07-19 11:02:16.590747
