Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,macd,macd_ema_9,symbol,created_on
1,2023-07-28 00:00:00+05:30,249.35000610351562,265.0,247.60000610351562,263.29998779296875,6504297,0.0,0.0,2023-07-28,247.74127443598545,236.53589123669877,11.205383199286672,12.129384228253869,JKTYRE.NS,2023-07-30 17:42:24.572393
2,2023-07-27 00:00:00+05:30,252.85000610351562,254.85000610351562,246.39999389648438,248.85000610351562,873375,0.0,0.0,2023-07-27,244.9124174619885,234.3947635121972,10.51765394979131,12.360384485495667,JKTYRE.NS,2023-07-30 17:42:24.572393
3,2023-07-26 00:00:00+05:30,245.0,256.95001220703125,245.0,252.14999389648438,3214591,0.0,0.0,2023-07-26,244.1964922544381,233.23834410489172,10.958148149546389,12.821067119421755,JKTYRE.NS,2023-07-30 17:42:24.572393
4,2023-07-25 00:00:00+05:30,243.5,248.89999389648438,241.0500030517578,241.9499969482422,837714,0.0,0.0,2023-07-25,242.7504010467933,231.7254121215643,11.024988925229025,13.286796861890597,JKTYRE.NS,2023-07-30 17:42:24.572393
5,2023-07-24 00:00:00+05:30,245.10000610351562,249.14999389648438,240.5,242.75,707037,0.0,0.0,2023-07-24,242.8959290647117,230.90744533543005,11.988483729281654,13.85224884605599,JKTYRE.NS,2023-07-30 17:42:24.572393
6,2023-07-21 00:00:00+05:30,246.60000610351562,248.0,244.10000610351562,245.10000610351562,814306,0.0,0.0,2023-07-21,242.92246162193203,229.96004096226443,12.9624206596676,14.318190125249572,JKTYRE.NS,2023-07-30 17:42:24.572393
7,2023-07-20 00:00:00+05:30,244.3000030517578,250.25,244.0,247.9499969482422,1152970,0.0,0.0,2023-07-20,242.52654444346226,228.74884375096434,13.777700692497916,14.657132491645063,JKTYRE.NS,2023-07-30 17:42:24.572393
8,2023-07-19 00:00:00+05:30,246.3000030517578,247.35000610351562,243.64999389648438,244.3000030517578,914322,0.0,0.0,2023-07-19,241.54046216986592,227.21275149518212,14.3277106746838,14.876990441431849,JKTYRE.NS,2023-07-30 17:42:24.572393
9,2023-07-18 00:00:00+05:30,249.0,253.89999389648438,244.10000610351562,245.25,1662172,0.0,0.0,2023-07-18,241.0387274640674,225.84577137065608,15.192956093411311,15.01431038311886,JKTYRE.NS,2023-07-30 17:42:24.572393
10,2023-07-17 00:00:00+05:30,251.1999969482422,254.0,246.9499969482422,247.4499969482422,989542,0.0,0.0,2023-07-17,240.2730415484433,224.29343308030857,15.979608468134728,14.969648955545747,JKTYRE.NS,2023-07-30 17:42:24.572393
11,2023-07-14 00:00:00+05:30,245.10000610351562,252.0,243.64999389648438,250.25,1664722,0.0,0.0,2023-07-14,238.9681405666617,222.44090797087387,16.527232595787837,14.717159077398499,JKTYRE.NS,2023-07-30 17:42:24.572393
12,2023-07-13 00:00:00+05:30,253.5500030517578,254.64999389648438,242.0500030517578,243.64999389648438,1257714,0.0,0.0,2023-07-13,236.91689339696384,220.21618060854377,16.700712788420077,14.264640697801163,JKTYRE.NS,2023-07-30 17:42:24.572393
13,2023-07-12 00:00:00+05:30,250.6999969482422,257.3999938964844,250.4499969482422,252.5500030517578,1710768,0.0,0.0,2023-07-12,235.69269330614193,218.34147554550853,17.351217760633403,13.655622675146432,JKTYRE.NS,2023-07-30 17:42:24.572393
14,2023-07-11 00:00:00+05:30,250.3000030517578,252.1999969482422,247.0,250.0,1651392,0.0,0.0,2023-07-11,232.62772789784816,215.6047933450086,17.02293455283956,12.73172390377469,JKTYRE.NS,2023-07-30 17:42:24.572393
15,2023-07-10 00:00:00+05:30,248.10000610351562,255.8000030517578,245.10000610351562,249.39999389648438,3769740,0.0,0.0,2023-07-10,229.46913297018418,212.8531768126093,16.615956157574885,11.658921241508471,JKTYRE.NS,2023-07-30 17:42:24.572393
16,2023-07-07 00:00:00+05:30,252.1999969482422,254.8000030517578,245.14999389648438,247.0,3562687,0.0,0.0,2023-07-07,225.84534007449324,209.9294314458993,15.91590862859394,10.419662512491866,JKTYRE.NS,2023-07-30 17:42:24.572393
17,2023-07-06 00:00:00+05:30,239.5,261.3999938964844,236.85000610351562,256.45001220703125,11596409,0.0,0.0,2023-07-06,221.99903826985565,206.96378596157123,15.035252308284413,9.045600983466347,JKTYRE.NS,2023-07-30 17:42:24.572393
18,2023-07-05 00:00:00+05:30,235.1999969482422,243.5,231.1999969482422,241.3000030517578,4220715,0.0,0.0,2023-07-05,215.73522482673283,203.0048878619344,12.730336964798425,7.5481881522618295,JKTYRE.NS,2023-07-30 17:42:24.572393
19,2023-07-04 00:00:00+05:30,235.0,243.60000610351562,230.0,234.64999389648438,3233420,0.0,0.0,2023-07-04,211.08708333127376,199.94127864674851,11.145804684525245,6.2526509491276805,JKTYRE.NS,2023-07-30 17:42:24.572393
20,2023-07-03 00:00:00+05:30,236.39999389648438,240.0,227.75,235.39999389648438,4961080,0.0,0.0,2023-07-03,206.80291777396275,197.16458142676964,9.638336347193103,5.029362515278288,JKTYRE.NS,2023-07-30 17:42:24.572393
21,2023-06-30 00:00:00+05:30,208.35000610351562,242.89999389648438,208.0500030517578,236.75,14645752,0.0,0.0,2023-06-30,201.6034493880497,194.1057484291925,7.497700958857223,3.877119057299584,JKTYRE.NS,2023-07-30 17:42:24.572393
22,2023-06-27 00:00:00+05:30,202.0,210.39999389648438,201.1999969482422,209.35000610351562,3804814,0.0,0.0,2023-06-27,195.2131674586042,190.6942083035279,4.518959155076317,2.9719735819101745,JKTYRE.NS,2023-07-30 17:42:24.572393
