Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,macd,macd_ema_9,symbol,created_on
1,2023-07-28 00:00:00+05:30,1496.5,1501.5,1467.800048828125,1469.949951171875,33931,0.0,0.0,2023-07-28,1473.2792085249976,1473.127177751907,0.1520307730904733,-1.7843668345905443,ZYDUSWELL.NS,2023-07-29 12:02:48.604182
2,2023-07-27 00:00:00+05:30,1470.0999755859375,1512.0,1465.0999755859375,1489.8499755859375,88454,0.0,0.0,2023-07-27,1473.8845280437472,1473.3813558783097,0.5031721654374905,-2.2684662365107986,ZYDUSWELL.NS,2023-07-29 12:02:48.604182
3,2023-07-26 00:00:00+05:30,1470.0,1484.9000244140625,1469.300048828125,1474.25,20910,0.0,0.0,2023-07-26,1470.9817193997128,1472.0638663016994,-1.0821469019865617,-2.961375836997871,ZYDUSWELL.NS,2023-07-29 12:02:48.604182
4,2023-07-25 00:00:00+05:30,1479.0,1488.3499755859375,1456.8499755859375,1470.25,44858,0.0,0.0,2023-07-25,1470.3874865632968,1471.8889756058354,-1.5014890425386511,-3.4311830707506976,ZYDUSWELL.NS,2023-07-29 12:02:48.604182
5,2023-07-24 00:00:00+05:30,1476.949951171875,1491.3499755859375,1459.25,1474.4000244140625,21597,0.0,0.0,2023-07-24,1470.41248412026,1472.0200936543022,-1.6076095340422398,-3.913606577803709,ZYDUSWELL.NS,2023-07-29 12:02:48.604182
6,2023-07-21 00:00:00+05:30,1496.8499755859375,1510.0,1472.0,1476.949951171875,30377,5.0,0.0,2023-07-21,1469.687476794114,1471.8296991935213,-2.1422223994072738,-4.490105838744076,ZYDUSWELL.NS,2023-07-29 12:02:48.604182
7,2023-07-20 00:00:00+05:30,1470.7254456574663,1516.9207408643417,1468.8317620557318,1493.25,65376,5.0,0.0,2023-07-20,1468.3670269072484,1471.4200790352531,-3.053052128004765,-5.077076698578276,ZYDUSWELL.NS,2023-07-29 12:02:48.604182
8,2023-07-19 00:00:00+05:30,1476.5193139775117,1476.5193139775117,1460.1798113745783,1465.7421875,13922,0.0,0.0,2023-07-19,1463.8428499812935,1469.6736853580735,-5.830835376779987,-5.583082841221653,ZYDUSWELL.NS,2023-07-29 12:02:48.604182
9,2023-07-18 00:00:00+05:30,1475.0292639626507,1475.0292639626507,1458.292424173887,1469.913818359375,19958,0.0,0.0,2023-07-18,1463.4975158869834,1469.9882051867194,-6.490689299736005,-5.52114470733207,ZYDUSWELL.NS,2023-07-29 12:02:48.604182
10,2023-07-17 00:00:00+05:30,1440.2643207813828,1479.0024645817098,1440.2643207813828,1459.68310546875,201285,0.0,0.0,2023-07-17,1462.3309154374576,1469.994156132907,-7.6632406954493035,-5.278758559231085,ZYDUSWELL.NS,2023-07-29 12:02:48.604182
