Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,macd,macd_ema_9,symbol,created_on
1,2023-07-13 00:00:00+05:30,100.0999984741211,100.5999984741211,94.80000305175781,96.3499984741211,194407,0.0,0.0,2023-07-13,96.81656240986146,95.93048489931384,0.8860775105476222,0.6023481240234209,DONEAR.NS,2023-07-14 19:36:40.639413
2,2023-07-12 00:00:00+05:30,101.4000015258789,103.55000305175781,98.69999694824219,99.94999694824219,282517,0.0,0.0,2023-07-12,96.90139221635971,95.89692381332927,1.0044684030304438,0.5314157773923704,DONEAR.NS,2023-07-14 19:36:40.639413
3,2023-07-11 00:00:00+05:30,93.80000305175781,103.0,93.55000305175781,100.5999984741211,897173,0.0,0.0,2023-07-11,96.34710044692653,95.57267796253623,0.7744224843902998,0.4131526209828521,DONEAR.NS,2023-07-14 19:36:40.639413
4,2023-07-10 00:00:00+05:30,96.9000015258789,96.9000015258789,92.5999984741211,93.3499984741211,108617,0.0,0.0,2023-07-10,95.57384626016388,95.17049232160943,0.4033539385544458,0.3228351551309901,DONEAR.NS,2023-07-14 19:36:40.639413
5,2023-07-07 00:00:00+05:30,96.0,98.5,94.1500015258789,96.4000015258789,186807,0.0,0.0,2023-07-07,95.97818222126257,95.31613182940849,0.6620503918540805,0.30270545927512615,DONEAR.NS,2023-07-14 19:36:40.639413
6,2023-07-06 00:00:00+05:30,98.30000305175781,99.0,95.9000015258789,96.3499984741211,133791,0.0,0.0,2023-07-06,95.90148780224142,95.22942225369086,0.6720655485505631,0.21286922613038756,DONEAR.NS,2023-07-14 19:36:40.639413
7,2023-07-05 00:00:00+05:30,97.1500015258789,99.4000015258789,96.94999694824219,97.30000305175781,96635,0.0,0.0,2023-07-05,95.81994040735421,95.13977615605644,0.6801642512977679,0.09807014552534363,DONEAR.NS,2023-07-14 19:36:40.639413
8,2023-07-04 00:00:00+05:30,98.80000305175781,99.94999694824219,97.0,97.80000305175781,105617,0.0,0.0,2023-07-04,95.55083810837172,94.96695800440033,0.5838801039713957,-0.04745338091776245,DONEAR.NS,2023-07-14 19:36:40.639413
9,2023-07-03 00:00:00+05:30,101.0,105.0,98.0,98.5999984741211,1076001,0.0,0.0,2023-07-03,95.14189902775607,94.74031440061172,0.40158462714434506,-0.205286752140052,DONEAR.NS,2023-07-14 19:36:40.639413
10,2023-06-30 00:00:00+05:30,94.44999694824219,97.69999694824219,93.94999694824219,96.94999694824219,134793,0.0,0.0,2023-06-30,94.51315367387153,94.43153967473097,0.08161399914055778,-0.3570045969611513,DONEAR.NS,2023-07-14 19:36:40.639413
