Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,macd,macd_ema_9,symbol,created_on
1,2023-07-28 00:00:00+05:30,85.5999984741211,87.25,83.8499984741211,86.80000305175781,74798625,0.0,0.0,2023-07-28,81.63043178806842,78.72351489619405,2.906916891874374,2.366555341688506,ZOMATO.NS,2023-07-29 12:15:13.185154
2,2023-07-27 00:00:00+05:30,83.3499984741211,86.0999984741211,82.80000305175781,84.94999694824219,77249384,0.0,0.0,2023-07-27,80.6905097401249,78.07739584374895,2.6131138963759497,2.2314649541420386,ZOMATO.NS,2023-07-29 12:15:13.185154
3,2023-07-26 00:00:00+05:30,83.0999984741211,84.5999984741211,82.5,83.3499984741211,59291226,0.0,0.0,2023-07-26,79.9160575204672,77.52758775538949,2.3884697650777156,2.136052718583561,ZOMATO.NS,2023-07-29 12:15:13.185154
4,2023-07-25 00:00:00+05:30,81.30000305175781,83.19999694824219,79.30000305175781,82.6500015258789,72459586,0.0,0.0,2023-07-25,79.29170461980286,77.06179489789096,2.229909721911895,2.072948456960022,ZOMATO.NS,2023-07-29 12:15:13.185154
5,2023-07-24 00:00:00+05:30,80.80000305175781,82.44999694824219,80.55000305175781,81.30000305175781,64291285,0.0,0.0,2023-07-24,78.68110518233448,76.61473836765192,2.066366814682553,2.0337081407220534,ZOMATO.NS,2023-07-29 12:15:13.185154
6,2023-07-21 00:00:00+05:30,77.8499984741211,80.69999694824219,77.4000015258789,80.30000305175781,74991213,0.0,0.0,2023-07-21,78.20494193334842,76.23991719292346,1.9650247404249654,2.025543472231928,ZOMATO.NS,2023-07-29 12:15:13.185154
7,2023-07-20 00:00:00+05:30,78.05000305175781,79.0999984741211,77.30000305175781,77.5999984741211,40495235,0.0,0.0,2023-07-20,77.82402173000126,75.91511032421671,1.9089114057845507,2.0406731551836685,ZOMATO.NS,2023-07-29 12:15:13.185154
8,2023-07-19 00:00:00+05:30,79.0,80.3499984741211,77.25,77.6500015258789,42130927,0.0,0.0,2023-07-19,77.86475323107038,75.78031927222436,2.08443395884602,2.073613592533448,ZOMATO.NS,2023-07-29 12:15:13.185154
9,2023-07-18 00:00:00+05:30,80.6500015258789,80.6500015258789,76.5,78.69999694824219,71215775,0.0,0.0,2023-07-18,77.90379899565065,75.630744691932,2.273054303718652,2.070908500955305,ZOMATO.NS,2023-07-29 12:15:13.185154
10,2023-07-17 00:00:00+05:30,83.19999694824219,83.4000015258789,79.5,80.1500015258789,43377345,0.0,0.0,2023-07-17,77.7590357315431,75.38520451142718,2.3738312201159175,2.0203720502644678,ZOMATO.NS,2023-07-29 12:15:13.185154
11,2023-07-14 00:00:00+05:30,84.0,85.25,81.6500015258789,82.55000305175781,91571303,0.0,0.0,2023-07-14,77.32431467802749,75.00402075027102,2.3202939277564667,1.932007257801605,ZOMATO.NS,2023-07-29 12:15:13.185154
12,2023-07-13 00:00:00+05:30,77.8499984741211,84.5,77.6500015258789,82.19999694824219,192605002,0.0,0.0,2023-07-13,76.37418951916743,74.40034216615209,1.9738473530153442,1.8349355903128892,ZOMATO.NS,2023-07-29 12:15:13.185154
13,2023-07-12 00:00:00+05:30,77.5,78.80000305175781,77.1500015258789,77.5,64212629,0.0,0.0,2023-07-12,75.3149518047902,73.77636978358487,1.538582021205329,1.8002076496372752,ZOMATO.NS,2023-07-29 12:15:13.185154
14,2023-07-11 00:00:00+05:30,75.05000305175781,77.0,74.9000015258789,76.80000305175781,42946892,0.0,0.0,2023-07-11,74.91767031475206,73.47847936627167,1.4391909484803875,1.8656140567452617,ZOMATO.NS,2023-07-29 12:15:13.185154
15,2023-07-10 00:00:00+05:30,73.44999694824219,75.55000305175781,73.4000015258789,74.80000305175781,33812208,0.0,0.0,2023-07-10,74.57542799893284,73.21275747143278,1.3626705275000575,1.97221983381148,ZOMATO.NS,2023-07-29 12:15:13.185154
