<<<<<<< Updated upstream
Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,rsi,ADX,Close_ema_20,sma_20,Close_ema_5,macd,macd_ema_9,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,symbol,created_on
1,2023-08-21 00:00:00+05:30,277.1499938964844,278.0,272.5,273.6000061035156,23929,0.0,0.0,2023-08-21,277.756310339398,281.4149826888953,42.47052408169105,17.96047609813467,280.1494208600923,274.79749603271483,275.6121209845782,-3.6586723494972944,-3.4501537787006193,274.79749603271483,6.703461054521846,281.50095708723666,268.094034978193,288.20441814175854,261.3905739236711,AHL.NS,2023-08-21 11:34:46.491959
2,2023-08-18 00:00:00+05:30,275.6000061035156,277.95001220703125,272.04998779296875,274.3999938964844,66995,0.0,0.0,2023-08-18,278.51200201864935,282.0401808157257,43.07554063659008,18.140869629480356,280.8388329397319,276.9974960327148,276.6181784251095,-3.5281787970763503,-3.3980241360014505,276.9974960327148,11.670052311953329,288.66754834466815,265.3274437207615,300.3376006566215,253.65739140880817,AHL.NS,2023-08-21 11:34:46.491959
3,2023-08-17 00:00:00+05:30,277.70001220703125,279.8500061035156,274.1000061035156,275.1000061035156,105752,0.0,0.0,2023-08-17,279.259639859043,282.65139576926504,43.57995775016447,18.32794284543469,281.5166054706001,279.8949966430664,277.72727068942197,-3.3917559102220594,-3.3654854707327253,279.8949966430664,16.978090302940842,296.8730869460072,262.9169063401256,313.8511772489481,245.93881603718472,AHL.NS,2023-08-21 11:34:46.491959
4,2023-08-16 00:00:00+05:30,278.04998779296875,280.0,275.0,278.54998779296875,68468,0.0,0.0,2023-08-16,280.0159369055025,283.25550694252496,46.04772157585163,18.73556645170216,282.1920369829248,282.48499603271483,279.0409029823751,-3.2395700370224745,-3.3589178608603913,282.48499603271483,19.90658625749323,302.3915822902081,262.5784097752216,322.29816854770127,242.67182351772837,AHL.NS,2023-08-21 11:34:46.491959
5,2023-08-14 00:00:00+05:30,281.0,283.8999938964844,272.0,277.3999938964844,41978,0.0,0.0,2023-08-14,280.28247310778136,283.63194847448943,45.085223046187046,19.262399715319358,282.5754105818675,284.8374969482422,279.2863605770782,-3.349475366708077,-3.3887548168198705,284.8374969482422,22.07869411722843,306.9161910654706,262.7588028310137,328.994885182699,240.68010871378533,AHL.NS,2023-08-21 11:34:46.491959
6,2023-08-11 00:00:00+05:30,282.0,286.3500061035156,265.0,277.8999938964844,66381,0.0,0.0,2023-08-11,280.8065602371081,284.1305048407298,45.4123010008655,19.82975861459942,283.12019128559206,287.17249755859376,280.2295439173751,-3.323944603621726,-3.3985746793478184,287.17249755859376,23.66330666157695,310.8358042201707,263.5091908970168,334.49911088174764,239.84588423543985,AHL.NS,2023-08-21 11:34:46.491959
7,2023-08-10 00:00:00+05:30,285.04998779296875,287.8500061035156,277.04998779296875,281.04998779296875,59568,0.0,0.0,2023-08-10,281.3350268444942,284.6289457162694,47.42500690040082,20.44076050613179,283.66968574760335,289.61499786376953,281.39431892782045,-3.2939188717751904,-3.417232198279341,289.61499786376953,25.13141542242638,314.7464132861959,264.4835824413432,339.8778287086223,239.35216701891676,AHL.NS,2023-08-21 11:34:46.491959
8,2023-08-09 00:00:00+05:30,285.04998779296875,285.6000061035156,281.0,284.04998779296875,33501,0.0,0.0,2023-08-09,281.38685212658976,284.9152623501335,49.3596687414879,21.817004730667605,283.9454434270386,290.8449981689453,281.5664844952463,-3.5284102235437445,-3.448060529905379,290.8449981689453,25.291642541817584,316.1366407107629,265.55335562712776,341.4282832525805,240.26171308531016,AHL.NS,2023-08-21 11:34:46.491959
9,2023-08-08 00:00:00+05:30,287.70001220703125,287.70001220703125,283.04998779296875,284.3999938964844,47866,0.0,0.0,2023-08-08,280.9026456417936,284.9844843147067,49.57877539445829,22.88506653619243,283.93443875694066,291.58249816894534,280.324732846385,-4.081838672913136,-3.427973106495787,291.58249816894534,25.29812561780143,316.88062378674675,266.2843725511439,342.17874940454817,240.98624693334247,AHL.NS,2023-08-21 11:34:46.491959
10,2023-08-07 00:00:00+05:30,288.70001220703125,288.8999938964844,282.0,285.04998779296875,48499,0.0,0.0,2023-08-07,280.2667641409407,285.0312435481645,49.961227500901785,23.819829291203167,283.8854329527782,292.1999984741211,278.28710232133534,-4.764479407223803,-3.2645067148914495,292.1999984741211,25.264283725115263,317.4642821992364,266.93571474900585,342.72856592435164,241.6714310238906,AHL.NS,2023-08-21 11:34:46.491959
