Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,macd,macd_ema_9,symbol,created_on
1,2023-07-28 00:00:00+05:30,1171.449951171875,1190.4000244140625,1155.699951171875,1177.800048828125,4454009,0.0,0.0,2023-07-28,1074.3769137033837,1035.4597353667987,38.91717833658504,24.63457458232474,CIPLA.NS,2023-07-29 11:59:44.418208
2,2023-07-27 00:00:00+05:30,1115.0,1219.4000244140625,1108.550048828125,1171.449951171875,14590950,0.0,0.0,2023-07-27,1055.5727073170672,1024.0725102898925,31.500197027174636,21.06392364375966,CIPLA.NS,2023-07-29 11:59:44.418208
3,2023-07-26 00:00:00+05:30,1060.0,1082.050048828125,1042.1500244140625,1068.5,1854416,0.0,0.0,2023-07-26,1034.5041175252838,1012.282315019334,22.22180250594988,18.454855297905915,CIPLA.NS,2023-07-29 11:59:44.418208
4,2023-07-25 00:00:00+05:30,1058.0,1061.75,1049.4000244140625,1054.75,599999,0.0,0.0,2023-07-25,1028.3230479844265,1007.7849002208807,20.538147763545794,17.513118495894922,CIPLA.NS,2023-07-29 11:59:44.418208
5,2023-07-24 00:00:00+05:30,1048.949951171875,1053.0,1038.0,1048.949951171875,936947,0.0,0.0,2023-07-24,1023.5181476179587,1004.0276922385513,19.490455379407422,16.756861178982202,CIPLA.NS,2023-07-29 11:59:44.418208
6,2023-07-21 00:00:00+05:30,1048.9000244140625,1062.0,1045.050048828125,1048.949951171875,879139,8.5,0.0,2023-07-21,1018.8941833354284,1000.4339115238854,18.460271811542952,16.073462628875895,CIPLA.NS,2023-07-29 11:59:44.418208
7,2023-07-20 00:00:00+05:30,1030.591544871335,1049.3891637903816,1018.7377316770916,1048.050048828125,1280545,8.5,0.0,2023-07-20,1013.4294982742563,996.5526283520462,16.876869922210062,15.476760333209127,CIPLA.NS,2023-07-29 11:59:44.418208
8,2023-07-19 00:00:00+05:30,1013.3291659173292,1025.1349426076283,1006.1473304401877,1019.0353393554688,1069988,0.0,0.0,2023-07-19,1007.1348527190074,992.4328347139599,14.702018005047535,15.126732935958891,CIPLA.NS,2023-07-29 11:59:44.418208
9,2023-07-18 00:00:00+05:30,1015.9363663493881,1018.4450220057505,1002.999177849142,1014.1163330078125,780402,0.0,0.0,2023-07-18,1004.9711278760144,990.3046343426392,14.66649353337516,15.232911668686729,CIPLA.NS,2023-07-29 11:59:44.418208
10,2023-07-17 00:00:00+05:30,1019.4288106884089,1022.1835400661672,1008.8036832911461,1015.9363403320312,1047614,0.0,0.0,2023-07-17,1003.3083633065967,988.3996984494253,14.908664857171402,15.37451620251462,CIPLA.NS,2023-07-29 11:59:44.418208
