Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,macd,macd_ema_9,symbol,created_on
1,2023-07-28 00:00:00+05:30,23.0,23.149999618530273,22.149999618530273,22.75,70192,0.0,0.0,2023-07-28,22.78069142301541,23.085136066356867,-0.3044446433414585,-0.2135496597427496,ORICONENT.NS,2023-07-30 17:17:40.236701
2,2023-07-27 00:00:00+05:30,22.649999618530273,23.0,22.25,22.600000381469727,50337,0.0,0.0,2023-07-27,22.786271681745482,23.11194695166542,-0.32567526991993745,-0.19082591384307235,ORICONENT.NS,2023-07-30 17:17:40.236701
3,2023-07-26 00:00:00+05:30,22.799999237060547,22.799999237060547,22.149999618530273,22.399999618530273,48028,0.0,0.0,2023-07-26,22.82013919088653,23.152902677281077,-0.33276348639454767,-0.15711357482385607,ORICONENT.NS,2023-07-30 17:17:40.236701
4,2023-07-25 00:00:00+05:30,22.899999618530273,23.049999237060547,22.450000762939453,22.450000762939453,45748,0.0,0.0,2023-07-25,22.896528204042216,23.21313492198114,-0.3166067179389245,-0.11320109693118313,ORICONENT.NS,2023-07-30 17:17:40.236701
5,2023-07-24 00:00:00+05:30,22.350000381469727,22.899999618530273,21.799999237060547,22.649999618530273,100714,0.0,0.0,2023-07-24,22.977715011515446,23.274185654704475,-0.2964706431890285,-0.062349691679247796,ORICONENT.NS,2023-07-30 17:17:40.236701
6,2023-07-21 00:00:00+05:30,22.399999618530273,22.700000762939453,21.899999618530273,22.100000381469727,72307,0.0,0.0,2023-07-21,23.03729962842184,23.32412053759841,-0.2868209091765692,-0.003819453801802618,ORICONENT.NS,2023-07-30 17:17:40.236701
7,2023-07-20 00:00:00+05:30,21.450000762939453,22.75,21.450000762939453,22.350000381469727,65643,0.0,0.0,2023-07-20,23.207717673322225,23.422050150088708,-0.21433247676648293,0.06693091004188903,ORICONENT.NS,2023-07-30 17:17:40.236701
8,2023-07-19 00:00:00+05:30,22.950000762939453,23.049999237060547,22.200000762939453,22.399999618530273,117177,0.0,0.0,2023-07-19,23.363666271840863,23.50781413157823,-0.144147859737366,0.137246756743982,ORICONENT.NS,2023-07-30 17:17:40.236701
9,2023-07-18 00:00:00+05:30,23.25,23.5,22.049999237060547,22.549999237060547,186180,0.0,0.0,2023-07-18,23.538878390624607,23.596439292622065,-0.05756090199745856,0.207595410864319,ORICONENT.NS,2023-07-30 17:17:40.236701
10,2023-07-17 00:00:00+05:30,23.399999618530273,23.649999618530273,22.549999237060547,23.200000762939453,136665,0.0,0.0,2023-07-17,23.718674600363528,23.680154497066987,0.03852010329654121,0.27388448907976337,ORICONENT.NS,2023-07-30 17:17:40.236701
11,2023-07-14 00:00:00+05:30,23.649999618530273,23.75,23.0,23.399999618530273,66604,0.0,0.0,2023-07-14,23.812978934440633,23.71856679579719,0.09441213864344178,0.3327255855255689,ORICONENT.NS,2023-07-30 17:17:40.236701
12,2023-07-13 00:00:00+05:30,23.899999618530273,23.899999618530273,23.0,23.649999618530273,110358,0.0,0.0,2023-07-13,23.88806608278797,23.74405216997854,0.14401391280942732,0.3923039472461007,ORICONENT.NS,2023-07-30 17:17:40.236701
13,2023-07-12 00:00:00+05:30,22.950000762939453,23.850000381469727,22.950000762939453,23.399999618530273,105524,0.0,0.0,2023-07-12,23.931350894471187,23.751576374094405,0.17977452037678177,0.454376455855269,ORICONENT.NS,2023-07-30 17:17:40.236701
14,2023-07-11 00:00:00+05:30,23.649999618530273,23.899999618530273,22.549999237060547,23.200000762939453,122676,0.0,0.0,2023-07-11,24.027960217369532,23.779702514539533,0.24825770282999926,0.5230269397248908,ORICONENT.NS,2023-07-30 17:17:40.236701
15,2023-07-10 00:00:00+05:30,24.100000381469727,24.100000381469727,23.5,23.649999618530273,30367,0.0,0.0,2023-07-10,24.17849829999318,23.82607865466754,0.3524196453256394,0.5917192489486137,ORICONENT.NS,2023-07-30 17:17:40.236701
