<<<<<<< Updated upstream
Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,rsi,ADX,Close_ema_20,sma_20,Close_ema_5,macd,macd_ema_9,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,symbol,created_on
1,2023-08-21 00:00:00+05:30,1114.8499755859375,1131.0,1105.25,1110.1500244140625,221098,0.0,0.0,2023-08-21,1136.0612983597491,1148.108481994508,40.81786476988576,21.668275793269213,1145.7266286472989,1161.7950012207032,1120.681906630314,-12.047183634758994,-4.420489697061605,1161.7950012207032,39.39591037409484,1201.190911594798,1122.3990908466083,1240.5868219688928,1083.0031804725136,BDL.NS,2023-08-21 11:38:19.774369
2,2023-08-18 00:00:00+05:30,1134.0,1138.75,1104.050048828125,1108.449951171875,305749,0.0,0.0,2023-08-18,1140.7724390771466,1151.145158600944,40.3636448782735,22.13610132348975,1149.4715343560606,1165.2349975585937,1125.9478477384396,-10.372719523797286,-2.5138162126372565,1165.2349975585937,37.61238213830882,1202.8473796969024,1127.622615420285,1240.4597618352113,1090.010233281976,BDL.NS,2023-08-21 11:38:19.774369
3,2023-08-17 00:00:00+05:30,1143.0,1153.0,1124.0999755859375,1133.550048828125,247673,0.0,0.0,2023-08-17,1146.6492550599232,1154.5607751952693,45.11034486659111,22.63991343295802,1153.7895957438695,1168.4525024414063,1134.6967960217219,-7.911520135346109,-0.5490903848472488,1168.4525024414063,35.17233980992782,1203.624842251334,1133.2801626314786,1238.797182061262,1098.1078228215506,BDL.NS,2023-08-21 11:38:19.774369
4,2023-08-16 00:00:00+05:30,1126.0999755859375,1179.8499755859375,1124.949951171875,1141.949951171875,1067013,0.0,0.0,2023-08-16,1149.03092892025,1156.2416333046408,46.821410958286414,23.783862476319072,1155.9200743665797,1170.2025024414063,1135.2701696185202,-7.210704384390738,1.2915170527774662,1170.2025024414063,34.20168856516786,1204.4041910065741,1136.0008138762385,1238.605879571742,1101.7991253110706,BDL.NS,2023-08-21 11:38:19.774369
5,2023-08-14 00:00:00+05:30,1129.5,1130.699951171875,1102.3499755859375,1123.550048828125,334588,0.0,0.0,2023-08-14,1150.3183794199547,1157.3849678752622,42.375600935187386,25.04176809597911,1157.3906136502328,1170.9025024414063,1131.9302788418427,-7.06658845530751,3.4170724120695173,1170.9025024414063,33.733072228834125,1204.6355746702404,1137.1694302125723,1238.3686468990745,1103.4363579837382,BDL.NS,2023-08-21 11:38:19.774369
6,2023-08-11 00:00:00+05:30,1127.0,1144.9000244140625,1123.050048828125,1127.5,144496,0.0,0.0,2023-08-11,1155.185348618469,1160.0917613990332,43.09376407232432,24.37575389177023,1160.9527783683493,1173.0150024414063,1136.1203938487013,-4.9064127805640965,6.037987628913775,1173.0150024414063,31.883843559656896,1204.8988460010632,1141.1311588817493,1236.78268956072,1109.2473153220926,BDL.NS,2023-08-21 11:38:19.774369
7,2023-08-10 00:00:00+05:30,1141.0,1148.5999755859375,1117.0999755859375,1121.449951171875,244415,0.0,0.0,2023-08-10,1160.2190483672816,1162.6991023109558,41.68824432272617,24.1977663880983,1164.4741234597545,1175.7,1140.4305907730518,-2.480053943674193,8.774087731283242,1175.7,30.058017428828066,1205.7580174288282,1145.6419825711719,1235.8160348576562,1115.583965142344,BDL.NS,2023-08-21 11:38:19.774369
8,2023-08-09 00:00:00+05:30,1122.0,1157.0,1121.0999755859375,1142.800048828125,303312,0.0,0.0,2023-08-09,1167.2679751300827,1165.9990344020823,45.35939460606979,24.006087537990073,1169.002983700584,1180.3275024414063,1149.92091057364,1.2689407280004161,11.587623150022601,1180.3275024414063,28.34166585800056,1208.669168299407,1151.9858365834057,1237.0108341574073,1123.6441707254053,BDL.NS,2023-08-21 11:38:19.774369
9,2023-08-08 00:00:00+05:30,1148.4000244140625,1160.0,1093.0999755859375,1115.050048828125,538841,0.0,0.0,2023-08-08,1171.7166890031658,1167.854953247999,38.86131418653976,23.900795788137344,1171.7611873713693,1184.6625,1153.4813414463974,3.861735755166819,14.167293755528148,1184.6625,28.924157735375875,1213.5866577353759,1155.738342264624,1242.5108154707516,1126.8141845292482,BDL.NS,2023-08-21 11:38:19.774369
10,2023-08-07 00:00:00+05:30,1154.949951171875,1158.800048828125,1126.800048828125,1142.4000244140625,336407,0.0,0.0,2023-08-07,1182.0197144895367,1172.079345601589,43.60744716752983,23.78740467291133,1177.730780902237,1190.4899963378907,1172.6969877555334,9.94036888794767,16.74368325561848,1190.4899963378907,25.724829392486665,1216.2148257303775,1164.765166945404,1241.939655122864,1139.0403375529174,BDL.NS,2023-08-21 11:38:19.774369
