<<<<<<< Updated upstream
Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,rsi,ADX,Close_ema_20,sma_20,Close_ema_5,macd,macd_ema_9,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,symbol,created_on
1,2023-08-17 00:00:00+05:30,0.6399999856948853,0.6399999856948853,0.6399999856948853,0.6399999856948853,3010,0.0,0.0,2023-08-17,0.5735521366686114,0.5394563947374095,97.47222081276692,100.0,0.5502007359045455,0.5315000027418136,0.6123695219987246,0.034095741931201906,0.020065569946194302,0.5315000027418136,0.052842862681073424,0.584342865422887,0.4786571400607402,0.6371857281039605,0.4258142773796668,BLUECHIP.BO,2023-08-21 12:28:24.248160
2,2023-08-14 00:00:00+05:30,0.6299999952316284,0.6299999952316284,0.6299999952316284,0.6299999952316284,1000,0.0,0.0,2023-08-14,0.5614707095729252,0.5314129074608114,97.2331329629058,100.0,0.540748183295036,0.5245000034570694,0.5985542901506442,0.03005780211211384,0.0165580269499424,0.5245000034570694,0.04661996334442436,0.5711199668014937,0.477880040112645,0.6177399301459181,0.43126007676822065,BLUECHIP.BO,2023-08-21 12:28:24.248160
3,2023-08-11 00:00:00+05:30,0.6200000047683716,0.6200000047683716,0.6200000047683716,0.6200000047683716,10,0.0,0.0,2023-08-11,0.549010839453161,0.523525940439146,96.96672616118718,100.0,0.5313532557227632,0.5175000041723251,0.5828314376101521,0.02548489901401496,0.013183083159399539,0.5175000041723251,0.03998354936642932,0.5574835535387545,0.4775164548058958,0.5974671029051838,0.4375329054394665,BLUECHIP.BO,2023-08-21 12:28:24.248160
4,2023-08-08 00:00:00+05:30,0.6100000143051147,0.6100000143051147,0.6100000143051147,0.6100000143051147,1900,0.0,0.0,2023-08-08,0.5361037184867591,0.515808015292808,96.66890213679247,100.0,0.5220220189811201,0.5110000044107437,0.5642471540310423,0.02029570319395113,0.010107629195745682,0.5110000044107437,0.03226534708155624,0.5432653514922999,0.4787346573291874,0.5755306985738562,0.4464693102476312,BLUECHIP.BO,2023-08-21 12:28:24.248160
5,2023-07-24 00:00:00+05:30,0.5600000023841858,0.5600000023841858,0.5600000023841858,0.5600000023841858,18836,0.0,0.0,2023-07-24,0.5226680283379672,0.5082726553718234,93.8782108473752,100.0,0.512761177368068,0.5050000041723252,0.541370723894006,0.014395372966143793,0.007560610696194318,0.5050000041723252,0.022594826599274732,0.5275948307715999,0.4824051775730504,0.5501896573708747,0.4598103509737757,BLUECHIP.BO,2023-08-21 12:28:24.248160
6,2023-06-30 00:00:00+05:30,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,6059,0.0,0.0,2023-06-30,0.5158803966932002,0.5041344676108345,92.75025392849484,100.0,0.5077886694716346,0.501500004529953,0.532056084648916,0.011745929082365714,0.00585192012870695,0.501500004529953,0.01871531553765426,0.5202153200676073,0.48278468899229876,0.5389306356052616,0.4640693734546445,BLUECHIP.BO,2023-08-21 12:28:24.248160
7,2023-06-27 00:00:00+05:30,0.5400000214576721,0.5400000214576721,0.5400000214576721,0.5400000214576721,3623,0.0,0.0,2023-06-27,0.5096768302881586,0.5004652240660269,91.25386021154836,100.0,0.5033453702664458,0.4985000044107437,0.5230841210129094,0.009211606222131685,0.004378417890292258,0.4985000044107437,0.014964865574192394,0.5134648699849361,0.4835351388365513,0.5284297355591285,0.46857027326235895,BLUECHIP.BO,2023-08-21 12:28:24.248160
8,2023-06-22 00:00:00+05:30,0.5299999713897705,0.5299999713897705,0.5299999713897705,0.5299999713897705,25,0.0,0.0,2023-06-22,0.5041635228027925,0.4973024402746953,89.1800816480256,100.0,0.49948698593052715,0.4960000038146973,0.5146261707905279,0.006861082528097251,0.0031701208073324017,0.4960000038146973,0.011424800515999742,0.507424804330697,0.4845752032986975,0.5188496048466967,0.4731504027826978,BLUECHIP.BO,2023-08-21 12:28:24.248160
9,2023-06-21 00:00:00+05:30,0.5199999809265137,0.5199999809265137,0.5199999809265137,0.5199999809265137,23110,0.0,0.0,2023-06-21,0.49946598669606923,0.49468663778548927,86.12525749965546,100.0,0.496275092724291,0.4940000057220459,0.5069392704909065,0.004779348910579961,0.002247380377141189,0.4940000057220459,0.008207818989086756,0.5022078247111327,0.48579218673295915,0.5104156437002194,0.47758436774387236,BLUECHIP.BO,2023-08-21 12:28:24.248160
10,2023-06-20 00:00:00+05:30,0.5099999904632568,0.5099999904632568,0.5099999904632568,0.5099999904632568,3567,0.0,0.0,2023-06-20,0.4957325331996248,0.4926615703342073,81.19528796713001,100.0,0.49377773607142544,0.4925000071525574,0.5004089152731028,0.0030709628654174703,0.0016143882437814959,0.4925000071525574,0.005501190795851214,0.4980011979484086,0.48699881635670617,0.5035023887442598,0.48149762556085496,BLUECHIP.BO,2023-08-21 12:28:24.248160
11,2023-06-19 00:00:00+05:30,0.5,0.5,0.5,0.5,1400,0.0,0.0,2023-06-19,0.4931384500607826,0.49127449672388335,71.93578997205181,100.0,0.4920701303459695,0.4915000081062317,0.4956133776780257,0.00186395333689926,0.001250244588372502,0.4915000081062317,0.0036634719915609733,0.49516348009779265,0.4878365361146707,0.4988269520893536,0.48417306412310973,BLUECHIP.BO,2023-08-21 12:28:24.248160
12,2023-06-12 00:00:00+05:30,0.5,0.5,0.5,0.5,53963,0.0,0.0,2023-06-12,0.49189089552637943,0.49057645646179404,71.93578997205181,100.0,0.49123540722449266,0.49100000858306886,0.4934200665170385,0.0013144390645853932,0.0010968174012408122,0.49100000858306886,0.003077932120905767,0.49407794070397465,0.48792207646216307,0.4971558728248804,0.48484414434125733,BLUECHIP.BO,2023-08-21 12:28:24.248160
13,2023-06-05 00:00:00+05:30,0.49000000953674316,0.5,0.49000000953674316,0.49000000953674316,63467,0.0,0.0,2023-06-05,0.4904165128948121,0.48982257297873755,51.22897762915294,100.0,0.49031281851128133,0.490500009059906,0.49013009977555777,0.0005939399160745373,0.0010424119854046668,0.490500009059906,0.0022360658450163652,0.4927360749049223,0.48826394321488964,0.4949721407499387,0.48602787736987324,BLUECHIP.BO,2023-08-21 12:28:24.248160
14,2023-05-22 00:00:00+05:30,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.49000000953674316,1000,0.0,0.0,2023-05-22,0.49049224077809733,0.48980837805409705,51.22897762915294,100.0,0.490345745771759,0.490500009059906,0.4901951448949651,0.0006838627240002837,0.0011545300027371989,0.490500009059906,0.0022360658450163652,0.4927360749049223,0.48826394321488964,0.4949721407499387,0.48602787736987324,BLUECHIP.BO,2023-08-21 12:28:24.248160
15,2023-05-08 00:00:00+05:30,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.49000000953674316,1020,0.0,0.0,2023-05-08,0.49058173736743443,0.48979304753548536,51.22897762915294,100.0,0.4903821390596554,0.490500009059906,0.49029271257407603,0.0007886898319490743,0.0012721968224214276,0.490500009059906,0.0022360658450163652,0.4927360749049223,0.48826394321488964,0.4949721407499387,0.48602787736987324,BLUECHIP.BO,2023-08-21 12:28:24.248160
16,2023-04-10 00:00:00+05:30,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.49000000953674316,10,0.0,0.0,2023-04-10,0.49068750606392375,0.48977649057538475,51.22897762915295,100.0,0.4904223632199619,0.490500009059906,0.4904390640927424,0.000911015488539002,0.001393073570039516,0.490500009059906,0.0022360658450163652,0.4927360749049223,0.48826394321488964,0.4949721407499387,0.48602787736987324,BLUECHIP.BO,2023-08-21 12:28:24.248160
17,2023-04-03 00:00:00+05:30,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.49000000953674316,5000,0.0,0.0,2023-04-03,0.49081250543250204,0.489758609058476,51.22897762915295,100.0,0.49046682150240595,0.490500009059906,0.49065859137074197,0.001053896374026031,0.0015135880904146443,0.490500009059906,0.0022360658450163652,0.4927360749049223,0.48826394321488964,0.4949721407499387,0.48602787736987324,BLUECHIP.BO,2023-08-21 12:28:24.248160
18,2023-03-20 00:00:00+05:30,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.49000000953674316,2141,0.0,0.0,2023-03-20,0.4909602319590037,0.4897392970202147,51.22897762915295,100.0,0.49051595960405464,0.490500009059906,0.49098788228774126,0.0012209349387889978,0.0016285110195117974,0.490500009059906,0.0022360658450163652,0.4927360749049223,0.48826394321488964,0.4949721407499387,0.48602787736987324,BLUECHIP.BO,2023-08-21 12:28:24.248160
19,2023-02-20 00:00:00+05:30,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.49000000953674316,52708,0.0,0.0,2023-02-20,0.4911348178539601,0.4897184400188924,51.22897762915295,100.0,0.49057027013745585,0.490500009059906,0.49148181866324026,0.0014163778350677059,0.001730405039692497,0.490500009059906,0.0022360658450163652,0.4927360749049223,0.48826394321488964,0.4949721407499387,0.48602787736987324,BLUECHIP.BO,2023-08-21 12:28:24.248160
20,2023-02-15 00:00:00+05:30,0.5,0.5,0.49000000953674316,0.49000000953674316,10214,0.0,0.0,2023-02-15,0.49134114663890865,0.4896959144574644,51.22897762915295,100.0,0.4906302975691098,0.490500009059906,0.49222272322648875,0.001645232181444245,0.001808911840848695,0.490500009059906,0.0022360658450163652,0.4927360749049223,0.48826394321488964,0.4949721407499387,0.48602787736987324,BLUECHIP.BO,2023-08-21 12:28:24.248160
21,2023-02-14 00:00:00+05:30,0.49000000953674316,0.5,0.49000000953674316,0.5,55500,0.0,0.0,2023-02-14,0.49158498974839326,0.48967158685112216,86.51111249475171,100.0,0.49069664367778,0.490500009059906,0.4933340800713615,0.0019134028972710992,0.0018498317556998073,0.490500009059906,0.0022360658450163652,0.4927360749049223,0.48826394321488964,0.4949721407499387,0.48602787736987324,BLUECHIP.BO,2023-08-21 12:28:24.248160
22,2023-02-13 00:00:00+05:30,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.49000000953674316,1000,0.0,0.0,2023-02-13,0.4900549878844648,0.4888453137992119,62.5807064578865,100.0,0.48971734301228315,0.49000000953674316,0.4900011201070422,0.0012096740852528542,0.001833938970306984,0.49000000953674316,0.0,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.49000000953674316,BLUECHIP.BO,2023-08-21 12:28:24.248160
23,2023-02-06 00:00:00+05:30,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.49000000953674316,50,0.0,0.0,2023-02-06,0.4900649839476869,0.48875293814020937,62.5807064578865,100.0,0.4896875886412873,0.49000000953674316,0.49000167539219164,0.0013120458074775132,0.0019900051915705164,0.49000000953674316,0.0,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.49000000953674316,BLUECHIP.BO,2023-08-21 12:28:24.248160
24,2022-12-23 00:00:00+05:30,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.49000000953674316,5000,0.0,0.0,2022-12-23,0.4900767974769494,0.4886531724284866,62.5807064578865,100.0,0.4896547022312393,0.490500009059906,0.49000250831991576,0.0014236250484627733,0.002159495037593767,0.490500009059906,0.0022360658450163652,0.4927360749049223,0.48826394321488964,0.4949721407499387,0.48602787736987324,BLUECHIP.BO,2023-08-21 12:28:24.248160
25,2022-12-19 00:00:00+05:30,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.49000000953674316,5000,0.0,0.0,2022-12-19,0.49009075892062326,0.48854542545982604,62.5807064578865,100.0,0.4896183540938178,0.49100000858306886,0.49000375771150195,0.0015453334607972158,0.0023434625348765156,0.49100000858306886,0.003077932120905767,0.49407794070397465,0.48792207646216307,0.4971558728248804,0.48484414434125733,BLUECHIP.BO,2023-08-21 12:28:24.248160
26,2022-12-14 00:00:00+05:30,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.49000000953674316,600,0.0,0.0,2022-12-14,0.49010725880860145,0.4884290587336727,62.5807064578865,100.0,0.48957817983666774,0.49100000858306886,0.49000563179888135,0.0016782000749287485,0.0025429948033963406,0.49100000858306886,0.003077932120905767,0.49407794070397465,0.48792207646216307,0.4971558728248804,0.48484414434125733,BLUECHIP.BO,2023-08-21 12:28:24.248160
27,2022-12-12 00:00:00+05:30,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.49000000953674316,600,0.0,0.0,2022-12-12,0.490126758676212,0.4883033826694271,62.5807064578865,100.0,0.489533776710344,0.49100000858306886,0.4900084429299504,0.0018233760067849492,0.002759193485513238,0.49100000858306886,0.003077932120905767,0.49407794070397465,0.48792207646216307,0.4971558728248804,0.48484414434125733,BLUECHIP.BO,2023-08-21 12:28:24.248160
28,2022-11-28 00:00:00+05:30,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.49000000953674316,500,0.0,0.0,2022-11-28,0.49014980397429725,0.4881676525200418,62.5807064578865,100.0,0.489484699570723,0.49100000858306886,0.49001265962655394,0.001982151454255454,0.0029931478551953102,0.49100000858306886,0.003077932120905767,0.49407794070397465,0.48792207646216307,0.4971558728248804,0.48484414434125733,BLUECHIP.BO,2023-08-21 12:28:24.248160
