Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,rsi,ADX,Close_ema_20,sma_20,Close_ema_5,macd,macd_ema_9,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,symbol,created_on
1,2023-08-21 00:00:00+05:30,133.4499969482422,139.25,130.1999969482422,136.64999389648438,24173,0.0,0.0,2023-08-21,136.3145912747789,139.18681605131218,47.262832875565806,46.115128875319314,138.29763168359133,,134.1024854022568,-2.8722247765332725,-1.9340007302945685,,,,,,,UCAL.NS,2023-08-21 12:10:17.269880
2,2023-08-18 00:00:00+05:30,134.0,134.0,130.0,132.64999389648438,6284,0.0,0.0,2023-08-18,136.25360897992337,139.38976182369842,43.200418643312844,49.661813469514655,138.47106724012892,,132.828731155143,-3.1361528437750508,-1.6994447187348924,,,,,,,UCAL.NS,2023-08-21 12:10:17.269880
3,2023-08-17 00:00:00+05:30,132.0,134.5,130.0,130.75,10991,0.0,0.0,2023-08-17,136.90881172236683,139.92894325787555,41.20270288047077,51.6973840523023,139.08381180261782,,132.9180997844723,-3.0201315355087104,-1.340267687474853,,,,,,,UCAL.NS,2023-08-21 12:10:17.269880
4,2023-08-16 00:00:00+05:30,133.4499969482422,134.0,130.10000610351562,131.75,6381,0.0,0.0,2023-08-16,138.02859567188807,140.66325871850557,41.92332231309089,53.88953698761207,139.96105515026179,,134.00214967670846,-2.6346630466175043,-0.9203017254663886,,,,,,,UCAL.NS,2023-08-21 12:10:17.269880
5,2023-08-14 00:00:00+05:30,130.9499969482422,133.6999969482422,129.60000610351562,131.89999389648438,10726,0.0,0.0,2023-08-14,139.17015852132226,141.37631941598602,42.02569916855631,56.06634863780102,140.82537674502618,,135.12822451506267,-2.2061608946637534,-0.4917113951786096,,,,,,,UCAL.NS,2023-08-21 12:10:17.269880
6,2023-08-11 00:00:00+05:30,139.5,139.5,130.0,130.64999389648438,24129,0.0,0.0,2023-08-11,140.49200663492914,142.13442545754614,,58.304977427719265,141.76489072908322,,136.7423398243518,-1.6424188226170031,-0.06309902030732367,,,,,,,UCAL.NS,2023-08-21 12:10:17.269880
7,2023-08-10 00:00:00+05:30,140.85000610351562,142.89999389648438,135.0,135.5,15784,0.0,0.0,2023-08-10,142.28146349646454,143.0531799824311,,60.792903481279104,142.93487986935676,,139.78851278828552,-0.7717164859665502,0.33173093027009626,,,,,,,UCAL.NS,2023-08-21 12:10:17.269880
8,2023-08-09 00:00:00+05:30,140.0,142.5,137.25,140.85000610351562,9708,0.0,0.0,2023-08-09,143.51445685945808,143.65743438102558,,64.5512223494194,143.71749880297327,,141.93276918242827,-0.1429775215675022,0.6075927843292579,,,,,,,UCAL.NS,2023-08-21 12:10:17.269880
9,2023-08-08 00:00:00+05:30,142.1999969482422,142.89999389648438,139.0,139.89999389648438,10586,0.0,0.0,2023-08-08,143.9989024514476,143.8820286432264,,69.18104539233609,144.0193401397583,,142.4741507218846,0.1168738082212144,0.7952353608034478,,,,,,,UCAL.NS,2023-08-21 12:10:17.269880
10,2023-08-07 00:00:00+05:30,141.89999389648438,145.0,140.39999389648438,142.1999969482422,12565,0.0,0.0,2023-08-07,144.74415855235003,144.20059142296574,,74.35129305524997,144.45295553378713,,143.7612291345847,0.5435671293842859,0.9648257489490061,,,,,,,UCAL.NS,2023-08-21 12:10:17.269880
11,2023-08-04 00:00:00+05:30,141.8000030517578,144.64999389648438,140.10000610351562,141.25,9950,0.0,0.0,2023-08-04,145.20673338946057,144.36063898094363,,79.51355963419685,144.69010906910768,,144.54184522775594,0.8460944085169331,1.070140403840186,,,,,,,UCAL.NS,2023-08-21 12:10:17.269880
12,2023-08-03 00:00:00+05:30,140.9499969482422,143.89999389648438,139.0,140.9499969482422,8747,0.0,0.0,2023-08-03,145.92613946027157,144.60949009941913,,85.15963918699306,145.05222581322425,,146.1877678416339,1.3166493608524377,1.1261519026709994,,,,,,,UCAL.NS,2023-08-21 12:10:17.269880
13,2023-07-28 00:00:00+05:30,149.5,149.5,140.6999969482422,142.5500030517578,41359,0.0,0.0,2023-07-28,146.8308926442769,144.9022495515133,,91.41900049125529,145.48403937795922,,148.80665328832976,1.9286430927635934,1.0785275381256398,,,,,,,UCAL.NS,2023-08-21 12:10:17.269880
14,2023-07-26 00:00:00+05:30,158.0,160.0,154.64999389648438,155.6999969482422,74879,0.0,0.0,2023-07-26,147.60923620655308,145.09042927149378,,97.72052193628979,145.79288530703303,,151.93497840661573,2.5188069350593025,0.8659986494661516,,,,,,,UCAL.NS,2023-08-21 12:10:17.269880
15,2023-07-24 00:00:00+05:30,161.0,162.4499969482422,153.64999389648438,155.25,292788,0.0,0.0,2023-07-24,146.13818879897326,144.2416638573539,,98.42478481154943,144.75003145006363,,150.05246913580248,1.8965249416193615,0.4527965780678638,,,,,,,UCAL.NS,2023-08-21 12:10:17.269880
16,2023-07-21 00:00:00+05:30,139.8000030517578,163.89999389648438,139.35000610351562,161.35000610351562,1594102,0.0,0.0,2023-07-21,144.48149585333204,143.3609969659422,,99.18322175413674,143.64477160270192,,147.45370370370372,1.1204988873898287,0.09186448717998927,,,,,,,UCAL.NS,2023-08-21 12:10:17.269880
17,2023-07-20 00:00:00+05:30,138.39999389648438,141.14999389648438,137.0,139.9499969482422,33745,0.0,0.0,2023-07-20,141.4144939896623,141.92187623493632,,100.0,141.7810627078794,,140.50555250379776,-0.507382245274016,-0.1652941128724706,,,,,,,UCAL.NS,2023-08-21 12:10:17.269880
18,2023-07-19 00:00:00+05:30,138.9499969482422,143.0500030517578,136.6999969482422,137.4499969482422,65875,0.0,0.0,2023-07-19,141.6807661790114,142.07962657787184,,100.0,141.97380647205173,,140.78333028157553,-0.39886039886042113,-0.07977207977208423,,,,,,,UCAL.NS,2023-08-21 12:10:17.269880
