Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,macd,macd_ema_9,symbol,created_on
1,2023-07-28 00:00:00+05:30,315.25,319.95001220703125,310.75,316.1499938964844,895274,0.0,0.0,2023-07-28,310.72003286724635,298.9627421179459,11.757290749300466,13.649260766463646,MIDHANI.NS,2023-07-29 12:08:32.357766
2,2023-07-27 00:00:00+05:30,318.1000061035156,320.29998779296875,312.8500061035156,316.1499938964844,548151,0.0,0.0,2023-07-27,309.7327672255667,297.5877619756628,12.145005249903932,14.12225327075444,MIDHANI.NS,2023-07-29 12:08:32.357766
3,2023-07-26 00:00:00+05:30,312.5,322.25,312.45001220703125,317.8500061035156,1133503,0.0,0.0,2023-07-26,308.56599873994537,296.10278342199706,12.463215317948311,14.616565275967066,MIDHANI.NS,2023-07-29 12:08:32.357766
4,2023-07-25 00:00:00+05:30,306.3999938964844,320.70001220703125,306.3999938964844,311.1000061035156,1217477,0.0,0.0,2023-07-25,306.87799740111444,294.36300560747554,12.514991793638899,15.154902765471753,MIDHANI.NS,2023-07-29 12:08:32.357766
5,2023-07-24 00:00:00+05:30,306.0,314.0,304.0,305.3500061035156,698508,0.0,0.0,2023-07-24,306.1103594552233,293.0240455677923,13.086313887431004,15.814880508429965,MIDHANI.NS,2023-07-29 12:08:32.357766
6,2023-07-21 00:00:00+05:30,309.0,312.8999938964844,305.0,306.29998779296875,496048,0.0,0.0,2023-07-21,306.2486055191702,292.0379687249345,14.210636794235711,16.497022163679706,MIDHANI.NS,2023-07-29 12:08:32.357766
7,2023-07-20 00:00:00+05:30,308.1000061035156,317.5,307.45001220703125,311.45001220703125,771725,0.0,0.0,2023-07-20,306.23926328757045,290.8970071994918,15.34225608807867,17.068618506040703,MIDHANI.NS,2023-07-29 12:08:32.357766
8,2023-07-19 00:00:00+05:30,308.1499938964844,310.75,305.04998779296875,308.3500061035156,448960,0.0,0.0,2023-07-19,305.29185439312306,289.2527667988886,16.039087594234445,17.50020911053121,MIDHANI.NS,2023-07-29 12:08:32.357766
9,2023-07-18 00:00:00+05:30,315.95001220703125,317.29998779296875,305.6000061035156,307.6499938964844,769623,0.0,0.0,2023-07-18,304.73582680941536,287.7249876545185,17.01083915489687,17.865489489605398,MIDHANI.NS,2023-07-29 12:08:32.357766
10,2023-07-17 00:00:00+05:30,315.1499938964844,320.95001220703125,313.6000061035156,315.0,692693,0.0,0.0,2023-07-17,304.20597824813007,286.1309871551612,18.074991092968844,18.07915207328253,MIDHANI.NS,2023-07-29 12:08:32.357766
11,2023-07-14 00:00:00+05:30,311.6000061035156,315.79998779296875,308.04998779296875,313.3999938964844,633726,0.0,0.0,2023-07-14,302.2434288386992,283.8214661275741,18.421962711125047,18.08019231836095,MIDHANI.NS,2023-07-29 12:08:32.357766
12,2023-07-13 00:00:00+05:30,319.79998779296875,321.95001220703125,307.0,311.1000061035156,1137695,0.0,0.0,2023-07-13,300.21496246455644,281.4551839060613,18.759778558495157,17.994749720169924,MIDHANI.NS,2023-07-29 12:08:32.357766
13,2023-07-12 00:00:00+05:30,322.8999938964844,328.6499938964844,315.54998779296875,317.75,2239882,0.0,0.0,2023-07-12,298.2358636211093,279.083598130265,19.152265490844286,17.803492510588615,MIDHANI.NS,2023-07-29 12:08:32.357766
14,2023-07-11 00:00:00+05:30,305.25,323.8999938964844,303.6499938964844,321.3500061035156,4129981,0.0,0.0,2023-07-11,294.6878388249473,275.9902859806862,18.697552844261054,17.466299265524697,MIDHANI.NS,2023-07-29 12:08:32.357766
15,2023-07-10 00:00:00+05:30,306.5,313.5,299.6000061035156,304.3999938964844,2387894,0.0,0.0,2023-07-10,289.84017204702576,272.3615083708599,17.478663676165866,17.158485870840604,MIDHANI.NS,2023-07-29 12:08:32.357766
