Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,macd,macd_ema_9,symbol,created_on
1,2023-07-28 00:00:00+05:30,273.0,273.0,261.1000061035156,264.6000061035156,290606,0.0,0.0,2023-07-28,254.69971690611322,238.59088064695914,16.10883625915409,12.628190266653803,HERITGFOOD.NS,2023-07-29 12:02:30.501286
2,2023-07-27 00:00:00+05:30,273.29998779296875,276.5,271.1000061035156,273.0,121437,0.0,0.0,2023-07-27,252.89966432476734,236.51015061043464,16.389513714332708,11.758028768528732,HERITGFOOD.NS,2023-07-29 12:02:30.501286
3,2023-07-26 00:00:00+05:30,266.0,276.75,264.29998779296875,273.29998779296875,279902,0.0,0.0,2023-07-26,249.24505783836142,233.5909626592694,15.654095179092025,10.600157532077738,HERITGFOOD.NS,2023-07-29 12:02:30.501286
4,2023-07-25 00:00:00+05:30,277.79998779296875,278.8500061035156,263.45001220703125,265.6499938964844,526501,0.0,0.0,2023-07-25,244.87143421025098,230.41424064857344,14.457193561677542,9.336673120324164,HERITGFOOD.NS,2023-07-29 12:02:30.501286
5,2023-07-24 00:00:00+05:30,268.79998779296875,287.3500061035156,268.79998779296875,280.20001220703125,1495160,0.0,0.0,2023-07-24,241.09351426729947,227.59538038874055,13.498133878558917,8.056543009985818,HERITGFOOD.NS,2023-07-29 12:02:30.501286
6,2023-07-21 00:00:00+05:30,247.1999969482422,270.0,243.9499969482422,268.45001220703125,1315097,0.0,0.0,2023-07-21,233.98324191462098,223.3870098432773,10.596232071343678,6.696145292842543,HERITGFOOD.NS,2023-07-29 12:02:30.501286
7,2023-07-20 00:00:00+05:30,238.8000030517578,250.0,236.39999389648438,247.35000610351562,719350,0.0,0.0,2023-07-20,227.71655640691,219.78196965417698,7.934586752733026,5.7211235982172575,HERITGFOOD.NS,2023-07-29 12:02:30.501286
8,2023-07-19 00:00:00+05:30,241.0,242.89999389648438,234.3000030517578,237.64999389648438,482327,0.0,0.0,2023-07-19,224.14683828025443,217.5765267382299,6.570311542024541,5.167757809588315,HERITGFOOD.NS,2023-07-29 12:02:30.501286
9,2023-07-18 00:00:00+05:30,222.35000610351562,242.0,222.0,239.35000610351562,886576,0.0,0.0,2023-07-18,221.69171907730356,215.97064936556953,5.721069711734032,4.817119376479258,HERITGFOOD.NS,2023-07-29 12:02:30.501286
10,2023-07-17 00:00:00+05:30,223.4499969482422,223.89999389648438,220.10000610351562,222.35000610351562,137143,0.0,0.0,2023-07-17,218.4811214361741,214.10030082653384,4.380820609640267,4.591131792665565,HERITGFOOD.NS,2023-07-29 12:02:30.501286
