Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,macd,macd_ema_9,symbol,created_on
1,2023-07-13 00:00:00+05:30,278.5,281.3999938964844,277.5,278.04998779296875,5632082,0.0,0.0,2023-07-13,278.85538238804463,277.8830083637341,0.9723740243105112,1.5610099972248723,VEDL.NS,2023-07-14 07:35:54.076196
2,2023-07-12 00:00:00+05:30,277.54998779296875,278.1000061035156,276.04998779296875,277.6499938964844,5782947,0.0,0.0,2023-07-12,279.0018177689675,277.86965000939534,1.1321677595721553,1.7081689904534623,VEDL.NS,2023-07-14 07:35:54.076196
3,2023-07-11 00:00:00+05:30,276.20001220703125,279.79998779296875,275.0,277.54998779296875,13640445,0.0,0.0,2023-07-11,279.2476039276008,277.88722249842823,1.3603814291725485,1.8521692981737887,VEDL.NS,2023-07-14 07:35:54.076196
4,2023-07-10 00:00:00+05:30,283.0,283.8999938964844,279.54998779296875,282.25,8227148,0.0,0.0,2023-07-10,279.5562614066248,277.914201274865,1.6420601317598198,1.9751162654240986,VEDL.NS,2023-07-14 07:35:54.076196
5,2023-07-07 00:00:00+05:30,280.5,283.04998779296875,279.0,280.54998779296875,8454807,0.0,0.0,2023-07-07,279.06649075328386,277.5673373768542,1.4991533764296605,2.0583802988401683,VEDL.NS,2023-07-14 07:35:54.076196
6,2023-07-06 00:00:00+05:30,279.0,280.45001220703125,276.75,280.0,9098372,0.0,0.0,2023-07-06,278.7967640187957,277.328725343565,1.46803867523073,2.1981870294427948,VEDL.NS,2023-07-14 07:35:54.076196
7,2023-07-05 00:00:00+05:30,278.70001220703125,278.70001220703125,277.0,277.45001220703125,2945805,0.0,0.0,2023-07-05,278.577993840395,277.1150233710502,1.462970469344782,2.3807241179958107,VEDL.NS,2023-07-14 07:35:54.076196
8,2023-07-04 00:00:00+05:30,279.8999938964844,279.8999938964844,277.0,277.54998779296875,3459962,0.0,0.0,2023-07-04,278.78308141009745,277.0882242641717,1.6948571459257664,2.6101625301585676,VEDL.NS,2023-07-14 07:35:54.076196
9,2023-07-03 00:00:00+05:30,279.29998779296875,280.3500061035156,277.79998779296875,278.1000061035156,3717787,0.0,0.0,2023-07-03,279.0072802495754,277.0512831818679,1.9559970677074716,2.838988876216768,VEDL.NS,2023-07-14 07:35:54.076196
10,2023-06-30 00:00:00+05:30,279.95001220703125,280.29998779296875,277.3999938964844,277.95001220703125,5227979,0.0,0.0,2023-06-30,279.1722391852226,276.9673853481361,2.204853837086546,3.059736828344092,VEDL.NS,2023-07-14 07:35:54.076196
11,2023-06-27 00:00:00+05:30,280.0,280.54998779296875,278.70001220703125,279.54998779296875,5026622,0.0,0.0,2023-06-27,279.3944622721665,276.88877519942446,2.5056870727420346,3.273457576158478,VEDL.NS,2023-07-14 07:35:54.076196
12,2023-06-26 00:00:00+05:30,276.20001220703125,280.6499938964844,274.29998779296875,279.79998779296875,4184383,0.0,0.0,2023-06-26,279.3661849047479,276.6758781919409,2.6903067128070006,3.4654002020125882,VEDL.NS,2023-07-14 07:35:54.076196
13,2023-06-23 00:00:00+05:30,280.8500061035156,280.8500061035156,275.8999938964844,276.20001220703125,5178936,0.0,0.0,2023-06-23,279.2873116523441,276.42594942385864,2.8613622284854614,3.6591735743139853,VEDL.NS,2023-07-14 07:35:54.076196
14,2023-06-22 00:00:00+05:30,282.0,282.8500061035156,279.0,280.6499938964844,3205576,0.0,0.0,2023-06-22,279.84863882421917,276.44402440120484,3.4046144230143227,3.858626410771116,VEDL.NS,2023-07-14 07:35:54.076196
15,2023-06-21 00:00:00+05:30,282.6499938964844,283.1499938964844,280.29998779296875,281.25,3186136,0.0,0.0,2023-06-21,279.7029379019891,276.10754684158246,3.595391060406655,3.972129407710314,VEDL.NS,2023-07-14 07:35:54.076196
16,2023-06-20 00:00:00+05:30,279.0,284.3500061035156,279.0,282.6499938964844,5600444,0.0,0.0,2023-06-20,279.42165388416896,275.69615058890906,3.725503295259898,4.0663139945362285,VEDL.NS,2023-07-14 07:35:54.076196
17,2023-06-19 00:00:00+05:30,281.8999938964844,281.8999938964844,279.6499938964844,280.54998779296875,3070098,0.0,0.0,2023-06-19,278.8346829728389,275.139843124303,3.694839848535878,4.151516669355311,VEDL.NS,2023-07-14 07:35:54.076196
18,2023-06-16 00:00:00+05:30,282.20001220703125,282.8500061035156,279.1000061035156,280.04998779296875,4363955,0.0,0.0,2023-06-16,278.5228093691789,274.70703155080975,3.815777818369156,4.265685874560169,VEDL.NS,2023-07-14 07:35:54.076196
19,2023-06-15 00:00:00+05:30,281.8999938964844,282.79998779296875,280.6000061035156,281.29998779296875,3650454,0.0,0.0,2023-06-15,278.2451405648535,274.279595051437,3.9655455134164868,4.378162888607921,VEDL.NS,2023-07-14 07:35:54.076196
20,2023-06-14 00:00:00+05:30,279.1000061035156,283.0,279.0,281.0,8520513,0.0,0.0,2023-06-14,277.6897137961053,273.71796363211445,3.971750163990862,4.48131723240578,VEDL.NS,2023-07-14 07:35:54.076196
21,2023-06-13 00:00:00+05:30,279.29998779296875,279.29998779296875,277.1499938964844,278.0,4423326,0.0,0.0,2023-06-13,277.0878435772154,273.1354007226836,3.952442854531796,4.608708999509509,VEDL.NS,2023-07-14 07:35:54.076196
22,2023-06-12 00:00:00+05:30,278.79998779296875,279.5,276.70001220703125,277.8500061035156,3615243,0.0,0.0,2023-06-12,276.9219969548909,272.74623278049825,4.175764174392668,4.7727755357539365,VEDL.NS,2023-07-14 07:35:54.076196
23,2023-06-09 00:00:00+05:30,278.8999938964844,278.8999938964844,276.1000061035156,276.75,3951837,0.0,0.0,2023-06-09,276.7532680187773,272.33793091465685,4.415337104120454,4.922028376094254,VEDL.NS,2023-07-14 07:35:54.076196
24,2023-06-08 00:00:00+05:30,279.8500061035156,280.75,277.1000061035156,277.54998779296875,5236354,0.0,0.0,2023-06-08,276.7538622040095,271.9849653878294,4.768896816180131,5.048701194087704,VEDL.NS,2023-07-14 07:35:54.076196
25,2023-06-07 00:00:00+05:30,277.95001220703125,278.8999938964844,276.70001220703125,278.45001220703125,4434944,0.0,0.0,2023-06-07,276.609112096926,271.53976359541826,5.069348501507761,5.118652288564597,VEDL.NS,2023-07-14 07:35:54.076196
26,2023-06-06 00:00:00+05:30,279.0,279.79998779296875,277.04998779296875,277.3999938964844,3892263,0.0,0.0,2023-06-06,276.27440298599777,270.9869437064892,5.287459279508539,5.130978235328806,VEDL.NS,2023-07-14 07:35:54.076196
27,2023-06-05 00:00:00+05:30,280.04998779296875,280.04998779296875,276.29998779296875,278.29998779296875,6297485,0.0,0.0,2023-06-05,276.06975009318205,270.4738996912896,5.595850401892449,5.091857974283872,VEDL.NS,2023-07-14 07:35:54.076196
28,2023-06-02 00:00:00+05:30,279.6499938964844,281.25,278.6499938964844,280.1000061035156,4851414,0.0,0.0,2023-06-02,275.6642523295845,269.84781264315524,5.8164396864292485,4.965859867381728,VEDL.NS,2023-07-14 07:35:54.076196
29,2023-06-01 00:00:00+05:30,278.0,280.5,277.6000061035156,278.1000061035156,5137986,0.0,0.0,2023-06-01,274.85775164341516,269.0276371663264,5.8301144770887845,4.753214912619848,VEDL.NS,2023-07-14 07:35:54.076196
30,2023-05-31 00:00:00+05:30,280.0,283.25,277.79998779296875,278.29998779296875,13042404,0.0,0.0,2023-05-31,274.2682508324878,268.30184765135124,5.96640318113657,4.483990021502613,VEDL.NS,2023-07-14 07:35:54.076196
31,2023-05-30 00:00:00+05:30,283.20001220703125,288.45001220703125,283.0,285.6000061035156,14960466,18.5,0.0,2023-05-30,273.53520774876404,267.50199644002186,6.033211308742182,4.113386731594124,VEDL.NS,2023-07-14 07:35:54.076196
32,2023-05-29 00:00:00+05:30,281.42771231053763,282.41305494820165,278.8940354662313,281.8500061035156,13277968,0.0,0.0,2023-05-29,271.34160804790014,266.0541556669424,5.287452380957745,3.6334305873071093,VEDL.NS,2023-07-14 07:35:54.076196
33,2023-05-26 00:00:00+05:30,279.6447622597055,279.83245476334406,277.2987491534999,279.3163146972656,14274998,0.0,0.0,2023-05-26,269.43099021960643,264.79048763201655,4.640502587589879,3.21992513889445,VEDL.NS,2023-07-14 07:35:54.076196
