Trading Day,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,Close_ema_12,Close_ema_26,macd,macd_ema_9,symbol,created_on
1,2023-07-28 00:00:00+05:30,1642.8499755859375,1656.199951171875,1621.5,1643.6500244140625,251344,0.0,0.0,2023-07-28,1667.2154289466018,1638.996784739859,28.218644206742738,40.70292318351483,ENDURANCE.NS,2023-07-30 17:42:18.343969
2,2023-07-27 00:00:00+05:30,1664.75,1673.949951171875,1629.0,1641.4000244140625,88541,0.0,0.0,2023-07-27,1671.500047952518,1638.6245255659228,32.875522386595094,43.82399292770785,ENDURANCE.NS,2023-07-30 17:42:18.343969
3,2023-07-26 00:00:00+05:30,1705.550048828125,1710.449951171875,1654.0,1659.800048828125,186915,0.0,0.0,2023-07-26,1676.9727795049646,1638.4024856580716,38.57029384689304,46.56111056298603,ENDURANCE.NS,2023-07-30 17:42:18.343969
4,2023-07-25 00:00:00+05:30,1710.0,1750.949951171875,1690.0,1697.050048828125,109246,0.0,0.0,2023-07-25,1680.095094173481,1636.6906806044672,43.40441356901374,48.558814742009275,ENDURANCE.NS,2023-07-30 17:42:18.343969
5,2023-07-24 00:00:00+05:30,1697.699951171875,1712.25,1677.0,1699.1500244140625,167113,0.0,0.0,2023-07-24,1677.0123751453639,1631.8619311465745,45.15044399878934,49.84741503525816,ENDURANCE.NS,2023-07-30 17:42:18.343969
6,2023-07-21 00:00:00+05:30,1687.0,1698.0,1675.050048828125,1688.800048828125,163089,0.0,0.0,2023-07-21,1672.9873480056006,1626.4788836851756,46.50846432042499,51.02165779437536,ENDURANCE.NS,2023-07-30 17:42:18.343969
7,2023-07-20 00:00:00+05:30,1674.3499755859375,1705.449951171875,1674.3499755859375,1684.300048828125,18424,0.0,0.0,2023-07-20,1670.1123114924144,1621.4931904737398,48.619121018674605,52.14995616286295,ENDURANCE.NS,2023-07-30 17:42:18.343969
8,2023-07-19 00:00:00+05:30,1701.050048828125,1708.449951171875,1651.0999755859375,1674.3499755859375,153589,0.0,0.0,2023-07-19,1667.5327228859217,1616.4686418053889,51.06408108053279,53.03266494891003,ENDURANCE.NS,2023-07-30 17:42:18.343969
9,2023-07-18 00:00:00+05:30,1700.050048828125,1734.0,1677.050048828125,1694.3499755859375,53746,0.0,0.0,2023-07-18,1666.2932223950097,1611.8381351029452,54.45508729206449,53.524810916004334,ENDURANCE.NS,2023-07-30 17:42:18.343969
10,2023-07-17 00:00:00+05:30,1724.0,1739.949951171875,1695.300048828125,1699.8499755859375,60556,0.0,0.0,2023-07-17,1661.1919945421137,1605.237187864306,55.95480667780771,53.29224182198929,ENDURANCE.NS,2023-07-30 17:42:18.343969
11,2023-07-14 00:00:00+05:30,1681.0,1727.1500244140625,1668.050048828125,1715.699951171875,209200,0.0,0.0,2023-07-14,1654.1632707159638,1597.6681648465756,56.495105869388226,52.62660060803468,ENDURANCE.NS,2023-07-30 17:42:18.343969
12,2023-07-13 00:00:00+05:30,1682.300048828125,1700.0,1651.0,1674.5,73763,0.0,0.0,2023-07-13,1642.9747833603437,1588.2256219405517,54.74916141979202,51.65947429269629,ENDURANCE.NS,2023-07-30 17:42:18.343969
13,2023-07-12 00:00:00+05:30,1712.699951171875,1735.449951171875,1666.300048828125,1693.9000244140625,39039,0.0,0.0,2023-07-12,1637.2429257894973,1581.3236716957958,55.91925409370151,50.887052510922345,ENDURANCE.NS,2023-07-30 17:42:18.343969
14,2023-07-11 00:00:00+05:30,1667.949951171875,1711.800048828125,1655.5999755859375,1703.75,198058,0.0,0.0,2023-07-11,1626.9416351304853,1572.3175634783347,54.62407165215063,49.62900211522755,ENDURANCE.NS,2023-07-30 17:42:18.343969
15,2023-07-10 00:00:00+05:30,1630.75,1700.949951171875,1620.0999755859375,1664.9000244140625,113066,0.0,0.0,2023-07-10,1612.9764778814829,1561.8029685566014,51.17350932488148,48.38023473099677,ENDURANCE.NS,2023-07-30 17:42:18.343969
16,2023-07-07 00:00:00+05:30,1654.300048828125,1710.0,1611.0,1630.699951171875,76865,0.0,0.0,2023-07-07,1603.5358330573774,1553.5552040880045,49.9806289693729,47.68191608252559,ENDURANCE.NS,2023-07-30 17:42:18.343969
17,2023-07-06 00:00:00+05:30,1655.0999755859375,1676.949951171875,1642.0999755859375,1654.300048828125,142572,0.0,0.0,2023-07-06,1598.596902491105,1547.383624321295,51.21327816981011,47.107237860813754,ENDURANCE.NS,2023-07-30 17:42:18.343969
18,2023-07-05 00:00:00+05:30,1674.0,1686.949951171875,1650.5999755859375,1655.0999755859375,202018,0.0,0.0,2023-07-05,1588.4690577025563,1538.8303103607486,49.63874734180763,46.08072778356466,ENDURANCE.NS,2023-07-30 17:42:18.343969
19,2023-07-04 00:00:00+05:30,1608.4000244140625,1735.0,1600.4000244140625,1654.6500244140625,504932,0.0,0.0,2023-07-04,1576.354345360123,1529.5287371427337,46.825608217389345,45.19122289400392,ENDURANCE.NS,2023-07-30 17:42:18.343969
